Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,80.464345,[ 86 209] ; [122  47],[132.24137931 162.75862069] ; [75.75862069 93.24137931],1
a7,1,0.058974,3.566003,[201  95] ; [128  40],[209.87931034  86.12068966] ; [119.12068966  48.87931034],0
a2,1,0.061836,3.48744,[ 42 257] ; [ 35 134],[ 49.19444444 249.80555556] ; [ 27.80555556 141.19444444],0
u3,1,0.062392,3.472625,[55 70] ; [40 29],[61.21134021 63.78865979] ; [33.78865979 35.21134021],0
a4,1,0.094673,2.793062,[103 193] ; [72 97],[111.39784946 184.60215054] ; [ 63.60215054 105.39784946],0
r3,1,0.104074,2.64197,[261  35] ; [157  12],[266.08172043  29.91827957] ; [151.91827957  17.08172043],0
p1,1,0.112837,2.514033,[ 14 284] ; [ 14 154],[ 17.9055794 280.0944206] ; [ 10.0944206 157.9055794],0
s5,1,0.122319,2.387379,[ 48 242] ; [ 37 128],[ 54.17582418 235.82417582] ; [ 30.82417582 134.17582418],0
n6,1,0.135603,2.227154,[219  78] ; [135  34],[225.61802575  71.38197425] ; [128.38197425  40.61802575],0
v3,1,0.143884,2.135922,[ 74 212] ; [ 53 111],[ 80.71555556 205.28444444] ; [ 46.28444444 117.71555556],0
b5,1,0.166145,1.917391,[191 108] ; [97 72],[184. 115.] ; [104.  65.],0
s3,1,0.166322,1.915784,[102 189] ; [69 97],[108.88621444 182.11378556] ; [ 62.11378556 103.88621444],0
n5,1,0.169317,1.888981,[185 110] ; [116  52],[191.78185745 103.21814255] ; [109.21814255  58.78185745],0
s2,1,0.189147,1.724248,[ 76 218] ; [ 53 115],[ 82.09090909 211.90909091] ; [ 46.90909091 121.09090909],0
d1,1,0.205073,1.605872,[141 158] ; [90 79],[147.58333333 151.41666667] ; [83.41666667 85.58333333],0
a1,1,0.290347,1.118012,[ 15 284] ; [  5 164],[ 12.77777778 286.22222222] ; [  7.22222222 161.77777778],0
d2,1,0.322265,0.979731,[113 183] ; [72 96],[118.01724138 177.98275862] ; [ 66.98275862 101.01724138],0
a6,1,0.369483,0.805403,[193 106] ; [116  53],[197.41666667 101.58333333] ; [111.58333333  57.41666667],0
p12,1,0.394242,0.725818,[ 11 287] ; [  9 159],[ 12.78969957 285.21030043] ; [  7.21030043 160.78969957],0
n2,1,0.481165,0.496222,[67 30] ; [22  7],[68.51587302 28.48412698] ; [20.48412698  8.51587302],0
s1,1,0.502998,0.448605,[  8 281] ; [  3 166],[  6.94104803 282.05895197] ; [  4.05895197 164.94104803],0
n1,1,0.560948,0.338066,[32 64] ; [ 8 21],[30.72 65.28] ; [ 9.28 19.72],0
u4,1,0.642188,0.215892,[  3 296] ; [  1 168],[  2.55555556 296.44444444] ; [  1.44444444 167.55555556],0
b2,1,0.727281,0.121623,[ 46 103] ; [32 65],[ 47.24390244 101.75609756] ; [30.75609756 66.24390244],0
b3,1,0.727281,0.121623,[ 46 103] ; [32 65],[ 47.24390244 101.75609756] ; [30.75609756 66.24390244],0
b4,1,0.806325,0.060108,[177 122] ; [102  67],[178.25 120.75] ; [100.75  68.25],0
a8,1,0.817474,0.053266,[ 28 255] ; [ 16 135],[ 28.69124424 254.30875576] ; [ 15.30875576 135.69124424],0
d4,1,0.854644,0.033561,[227  71] ; [130  39],[227.80728051  70.19271949] ; [129.19271949  39.80728051],0
d3,1,0.882619,0.021801,[186 111] ; [107  62],[186.74034335 110.25965665] ; [106.25965665  62.74034335],0
s4,1,0.897382,0.016633,[ 39 255] ; [ 23 145],[ 39.45454545 254.54545455] ; [ 22.54545455 145.45454545],0
a3,1,0.920952,0.009848,[172 124] ; [99 70],[172.50752688 123.49247312] ; [98.49247312 70.50752688],0
u2,1,0.933372,0.006989,[59 66] ; [33 36],[59.27835052 65.72164948] ; [32.72164948 36.27835052],0
