Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,7e-06,20.259226,[79 28] ; [28 42],[64.68361582 42.31638418] ; [42.31638418 27.68361582],1
b4,1,0.384198,0.757226,[54 53] ; [40 30],[56.82485876 50.17514124] ; [37.17514124 32.82485876],0
a1,1,0.389904,0.739242,[ 8 99] ; [ 3 67],[  6.64971751 100.35028249] ; [ 4.35028249 65.64971751],0
u3,1,0.396868,0.717796,[16 30] ; [15 19],[17.825 28.175] ; [13.175 20.825],0
v4,1,0.405982,0.690537,[86 21] ; [58 10],[88.04571429 18.95428571] ; [55.95428571 12.04571429],0
p2,1,0.419342,0.652159,[73 34] ; [51 18],[75.38636364 31.61363636] ; [48.61363636 20.38636364],0
a7,1,0.453018,0.56309,[59 48] ; [42 27],[61.40340909 45.59659091] ; [39.59659091 29.40340909],0
p11,1,0.460776,0.544009,[73 34] ; [44 26],[70.72881356 36.27118644] ; [46.27118644 23.72881356],0
u2,1,0.47824,0.502875,[18 28] ; [16 18],[19.55 26.45] ; [14.45 19.55],0
a3,1,0.484629,0.488429,[61 45] ; [36 33],[58.75428571 47.24571429] ; [38.24571429 30.75428571],0
s5,1,0.508979,0.436166,[ 8 98] ; [ 7 60],[ 9.19075145 96.80924855] ; [ 5.80924855 61.19075145],0
r1,1,0.523035,0.407905,[59 48] ; [42 28],[61.05649718 45.94350282] ; [39.94350282 30.05649718],0
a2,1,0.524951,0.404155,[  7 100] ; [ 3 67],[  6.04519774 100.95480226] ; [ 3.95480226 66.04519774],0
p12,1,0.550268,0.356837,[  3 103] ; [ 1 68],[  2.42285714 103.57714286] ; [ 1.57714286 67.42285714],0
r2,1,0.57249,0.318534,[85 22] ; [58 12],[86.44632768 20.55367232] ; [56.55367232 13.44632768],0
d2,1,0.702724,0.145654,[19 87] ; [11 59],[18.06818182 87.93181818] ; [11.93181818 58.06818182],0
s2,1,0.707927,0.140357,[19 88] ; [14 56],[19.94915254 87.05084746] ; [13.05084746 56.94915254],0
d5,1,0.722411,0.126195,[51 56] ; [31 38],[49.85227273 57.14772727] ; [32.14772727 36.85227273],0
b5,1,0.724196,0.124507,[64 43] ; [40 30],[62.8700565 44.1299435] ; [41.1299435 28.8700565],0
n3,1,0.743183,0.107348,[23  8] ; [14  6],[22.49019608  8.50980392] ; [14.50980392  5.49019608],0
p5,1,0.747333,0.103786,[  4 101] ; [ 2 67],[  3.62068966 101.37931034] ; [ 2.37931034 66.62068966],0
p1,1,0.751096,0.100612,[11 96] ; [ 6 62],[10.39428571 96.60571429] ; [ 6.60571429 61.39428571],0
u1,1,0.751434,0.10033,[  4 103] ; [ 2 68],[  3.62711864 103.37288136] ; [ 2.37288136 67.62711864],0
p7,1,0.766509,0.088176,[49 57] ; [33 35],[49.95402299 56.04597701] ; [32.04597701 35.95402299],0
r4,1,0.77795,0.079519,[74 33] ; [47 23],[73.14689266 33.85310734] ; [47.85310734 22.14689266],0
p6,1,0.882098,0.021996,[23 82] ; [16 54],[23.4 81.6] ; [15.6 54.4],0
s8,1,0.889037,0.019467,[13 94] ; [ 9 61],[13.29943503 93.70056497] ; [ 8.70056497 61.29943503],0
b1,1,0.956974,0.002911,[50 57] ; [33 37],[50.17514124 56.82485876] ; [32.82485876 37.17514124],0
s4,1,0.964989,0.001927,[12 95] ; [ 8 62],[12.09039548 94.90960452] ; [ 7.90960452 62.09039548],0
