Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,50.14746,[241  35] ; [45 42],[217.45454545  58.54545455] ; [68.54545455 18.45454545],1
s4,1,0.4113,0.675041,[ 56 217] ; [21 64],[ 58.71787709 214.28212291] ; [18.28212291 66.71787709],0
b4,1,0.414502,0.665851,[155 122] ; [53 34],[158.28571429 118.71428571] ; [49.71428571 37.28571429],0
s6,1,0.420632,0.648548,[239  32] ; [73 13],[236.84033613  34.15966387] ; [75.15966387 10.84033613],0
p5,1,0.487258,0.482574,[ 40 235] ; [15 70],[ 42.01388889 232.98611111] ; [12.98611111 72.01388889],0
v4,1,0.541047,0.373603,[268   9] ; [82  4],[267.07988981   9.92011019] ; [82.92011019  3.07988981],0
n1,1,0.564208,0.332471,[24 30] ; [ 7 12],[22.93150685 31.06849315] ; [ 8.06849315 10.93150685],0
p7,1,0.584193,0.299505,[185  84] ; [59 23],[186.997151  82.002849] ; [57.002849 24.997151],0
p8,1,0.684374,0.165244,[156 117] ; [47 39],[154.37047354 118.62952646] ; [48.62952646 37.37047354],0
s3,1,0.7361,0.113584,[243  31] ; [76 11],[242.12188366  31.87811634] ; [76.87811634 10.12188366],0
r3,1,0.74531,0.105515,[265  12] ; [82  3],[265.52209945  11.47790055] ; [81.47790055  3.52209945],0
n2,1,0.782972,0.075871,[45 10] ; [15  4],[44.59459459 10.40540541] ; [15.40540541  3.59459459],0
b5,1,0.812865,0.056042,[168 109] ; [54 33],[168.93956044 108.06043956] ; [53.06043956 33.93956044],0
u3,1,0.856558,0.032673,[23 13] ; [26 16],[22.61538462 13.38461538] ; [26.38461538 15.61538462],0
u2,1,0.91551,0.011255,[21 15] ; [24 18],[20.76923077 15.23076923] ; [24.23076923 17.76923077],0
