Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,65.04538,[179  79] ; [ 43 109],[139.69756098 118.30243902] ; [82.30243902 69.69756098],1
s6,1,0.026557,4.919395,[181  71] ; [93 59],[170.91089109  81.08910891] ; [103.08910891  48.91089109],0
p5,1,0.031313,4.635743,[ 35 224] ; [ 10 141],[ 28.42682927 230.57317073] ; [ 16.57317073 134.42682927],0
a5,1,0.061393,3.499354,[224  36] ; [121  32],[217.19128329  42.80871671] ; [127.80871671  25.19128329],0
n6,1,0.064843,3.408966,[226  30] ; [125  28],[219.69682152  36.30317848] ; [131.30317848  21.69682152],0
n1,1,0.074568,3.179487,[ 9 30] ; [22 32],[13. 26.] ; [18. 36.],0
a6,1,0.076708,3.133309,[222  35] ; [122  31],[215.62926829  41.37073171] ; [128.37073171  24.62926829],0
n3,1,0.107669,2.588113,[32  8] ; [35 19],[28.5106383 11.4893617] ; [38.4893617 15.5106383],0
s2,1,0.110793,2.542871,[148 108] ; [75 76],[140.26535627 115.73464373] ; [82.73464373 68.26535627],0
d3,1,0.126946,2.329461,[247  11] ; [141  12],[243.5620438  14.4379562] ; [144.4379562   8.5620438],0
n2,1,0.131368,2.276261,[31  9] ; [34 20],[27.65957447 12.34042553] ; [37.34042553 16.65957447],0
v2,1,0.16614,1.917431,[163  86] ; [86 61],[156.56818182  92.43181818] ; [92.43181818 54.56818182],0
v3,1,0.216952,1.524419,[111 134] ; [56 88],[105.17994859 139.82005141] ; [61.82005141 82.17994859],0
u4,1,0.22577,1.467314,[  5 254] ; [  6 147],[  6.91504854 252.08495146] ; [  4.08495146 148.91504854],0
a1,1,0.262737,1.254279,[ 17 243] ; [  6 147],[ 14.47941889 245.52058111] ; [  8.52058111 144.47941889],0
a2,1,0.268531,1.224236,[113 147] ; [58 95],[107.65133172 152.34866828] ; [63.34866828 89.65133172],0
s3,1,0.289731,1.120871,[151 102] ; [82 69],[145.91336634 107.08663366] ; [87.08663366 63.91336634],0
u3,1,0.354539,0.857143,[26 16] ; [30 12],[28. 14.] ; [28. 14.],0
u1,1,0.475639,0.508846,[ 87 173] ; [ 46 107],[ 83.72881356 176.27118644] ; [ 49.27118644 103.72881356],0
d2,1,0.52163,0.41067,[179  79] ; [110  42],[181.85853659  76.14146341] ; [107.14146341  44.85853659],0
a4,1,0.567344,0.327147,[148 111] ; [83 70],[145.21601942 113.78398058] ; [85.78398058 67.21601942],0
p1,1,0.597067,0.279442,[ 26 232] ; [ 13 140],[ 24.48175182 233.51824818] ; [ 14.51824818 138.48175182],0
b2,1,0.613518,0.255084,[ 67 101] ; [33 57],[ 65.11627907 102.88372093] ; [34.88372093 55.11627907],0
b3,1,0.613518,0.255084,[ 67 101] ; [33 57],[ 65.11627907 102.88372093] ; [34.88372093 55.11627907],0
s4,1,0.630793,0.230987,[ 42 213] ; [ 22 128],[ 40.2962963 214.7037037] ; [ 23.7037037 126.2962963],0
b4,1,0.634401,0.226139,[157 103] ; [96 57],[159.27360775 100.72639225] ; [93.72639225 59.27360775],0
u2,1,0.653173,0.201923,[25 17] ; [27 15],[26. 16.] ; [26. 16.],0
s1,1,0.659075,0.194649,[  8 248] ; [  6 146],[  8.78431373 247.21568627] ; [  5.21568627 146.78431373],0
d4,1,0.75592,0.096623,[254   4] ; [150   3],[253.60583942   4.39416058] ; [150.39416058   2.60583942],0
p12,1,0.756411,0.096223,[ 28 232] ; [ 15 138],[ 27.07021792 232.92978208] ; [ 15.92978208 137.07021792],0
d5,1,0.807012,0.059674,[252   6] ; [150   3],[252.35036496   5.64963504] ; [149.64963504   3.35036496],0
b1,1,0.893508,0.01792,[ 85 175] ; [ 51 102],[ 85.61743341 174.38256659] ; [ 50.38256659 102.61743341],0
b5,1,0.997902,7e-06,[175  85] ; [103  50],[175.01210654  84.98789346] ; [102.98789346  50.01210654],0
