Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.034275,4.480931,[35 49] ; [17  9],[39.70909091 44.29090909] ; [12.29090909 13.70909091],0
s3,1,0.563316,0.333996,[50 33] ; [14 12],[48.73394495 34.26605505] ; [15.26605505 10.73394495],0
d4,1,0.582138,0.302791,[67 17] ; [22  4],[67.96363636 16.03636364] ; [21.03636364  4.96363636],0
b1,1,0.594267,0.28373,[37 47] ; [13 13],[38.18181818 45.81818182] ; [11.81818182 14.18181818],0
d3,1,0.620224,0.245553,[53 31] ; [15 11],[51.92727273 32.07272727] ; [16.07272727  9.92727273],0
a5,1,0.663368,0.189458,[61 23] ; [20  6],[61.85454545 22.14545455] ; [19.14545455  6.85454545],0
p2,1,0.663368,0.189458,[61 23] ; [20  6],[61.85454545 22.14545455] ; [19.14545455  6.85454545],0
n6,1,0.672165,0.17908,[68 16] ; [22  4],[68.72727273 15.27272727] ; [21.27272727  4.72727273],0
u1,1,0.672165,0.17908,[16 68] ; [ 4 22],[15.27272727 68.72727273] ; [ 4.72727273 21.27272727],0
s6,1,0.695215,0.153497,[58 26] ; [19  7],[58.8 25.2] ; [18.2  7.8],0
s2,1,0.720307,0.128198,[48 35] ; [14 12],[47.21100917 35.78899083] ; [14.78899083 11.21100917],0
v4,1,0.750785,0.100872,[79  5] ; [24  2],[78.65454545  5.34545455] ; [24.34545455  1.65454545],0
p12,1,0.764763,0.08954,[ 8 76] ; [ 3 23],[ 8.4 75.6] ; [ 2.6 23.4],0
r4,1,0.76627,0.088362,[73 11] ; [22  4],[72.54545455 11.45454545] ; [22.45454545  3.54545455],0
u2,1,0.800093,0.064124,[14 12] ; [3 2],[14.25806452 11.74193548] ; [2.74193548 2.25806452],0
s5,1,0.823196,0.049924,[26 53] ; [ 7 16],[25.55882353 53.44117647] ; [ 7.44117647 15.55882353],0
p11,1,0.829284,0.046492,[60 24] ; [18  8],[59.56363636 24.43636364] ; [18.43636364  7.56363636],0
r2,1,0.844693,0.038374,[80  4] ; [25  1],[80.18181818  3.81818182] ; [24.81818182  1.18181818],0
a2,1,0.873912,0.025183,[15 69] ; [ 5 21],[15.27272727 68.72727273] ; [ 4.72727273 21.27272727],0
d5,1,0.87728,0.023845,[70 14] ; [22  4],[70.25454545 13.74545455] ; [21.74545455  4.25454545],0
u3,1,0.899963,0.015802,[17 10] ; [3 2],[16.875 10.125] ; [3.125 1.875],0
s4,1,0.907237,0.013578,[12 71] ; [ 4 22],[12.18348624 70.81651376] ; [ 3.81651376 22.18348624],0
v1,1,0.919021,0.010336,[42 37] ; [13 12],[41.77884615 37.22115385] ; [13.22115385 11.77884615],0
b5,1,0.953823,0.003353,[49 35] ; [15 11],[48.87272727 35.12727273] ; [15.12727273 10.87272727],0
n3,1,1.0,0.0,[15  6] ; [5 2],[15.  6.] ; [5. 2.],0
