Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,2e-05,18.18045,[16 35] ; [28  8],[25.79310345 25.20689655] ; [18.20689655 17.79310345],1
a7,1,0.570658,0.321583,[24 29] ; [19 18],[25.32222222 27.67777778] ; [17.67777778 19.32222222],0
n4,1,0.578663,0.308401,[31 22] ; [20 18],[29.7032967 23.2967033] ; [21.2967033 16.7032967],0
v3,1,0.579991,0.30625,[ 9 44] ; [ 8 29],[10.01111111 42.98888889] ; [ 6.98888889 30.01111111],0
d4,1,0.589266,0.291491,[32 22] ; [24 13],[33.23076923 20.76923077] ; [22.76923077 14.23076923],0
u1,1,0.601143,0.273276,[ 4 50] ; [ 4 34],[ 4.69565217 49.30434783] ; [ 3.30434783 34.69565217],0
d2,1,0.731237,0.117979,[21 32] ; [16 21],[21.78888889 31.21111111] ; [15.21111111 21.78888889],0
b5,1,0.746769,0.104266,[26 28] ; [17 21],[25.23913043 28.76086957] ; [17.76086957 20.23913043],0
s4,1,0.765756,0.088763,[ 6 48] ; [ 5 33],[ 6.45652174 47.54347826] ; [ 4.54347826 33.45652174],0
p12,1,0.770335,0.085227,[ 1 53] ; [ 1 35],[ 1.2 52.8] ; [ 0.8 35.2],0
n5,1,0.788026,0.072294,[32 21] ; [24 14],[32.61538462 20.38461538] ; [23.38461538 14.61538462],0
a3,1,0.818329,0.05276,[30 22] ; [21 17],[29.46666667 22.53333333] ; [21.53333333 16.46666667],0
n1,1,0.827662,0.047394,[10 18] ; [ 7 11],[10.34782609 17.65217391] ; [ 6.65217391 11.34782609],0
a5,1,0.861113,0.03061,[26 28] ; [19 19],[26.41304348 27.58695652] ; [18.58695652 19.41304348],0
a6,1,0.882455,0.021862,[25 29] ; [17 21],[24.65217391 29.34782609] ; [17.34782609 20.65217391],0
d3,1,0.958814,0.002667,[24 29] ; [17 21],[23.87912088 29.12087912] ; [17.12087912 20.87912088],0
a8,1,0.973098,0.001137,[ 3 48] ; [ 2 31],[ 3.03571429 47.96428571] ; [ 1.96428571 31.03571429],0
