Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,70.012056,[38 65] ; [261  64],[71.95560748 31.04439252] ; [227.04439252  97.95560748],1
u4,1,0.331141,0.944432,[ 4 99] ; [  7 319],[  2.64102564 100.35897436] ; [  8.35897436 317.64102564],0
p6,1,0.349745,0.874382,[37 64] ; [134 186],[41.02375297 59.97624703] ; [129.97624703 190.02375297],0
n3,1,0.350415,0.871955,[16  3] ; [45 16],[14.4875  4.5125] ; [46.5125 14.4875],0
s3,1,0.363472,0.82586,[53 49] ; [181 136],[56.96420048 45.03579952] ; [177.03579952 139.96420048],0
r3,1,0.44619,0.580313,[99  4] ; [317   8],[100.11214953   2.88785047] ; [315.88785047   9.11214953],0
p11,1,0.456921,0.553427,[83 20] ; [273  53],[85.47319347 17.52680653] ; [270.52680653  55.47319347],0
a3,1,0.460943,0.543605,[81 22] ; [244  81],[78.21261682 24.78738318] ; [246.78738318  78.21261682],0
n5,1,0.478191,0.502986,[85 18] ; [257  67],[82.49648712 20.50351288] ; [259.50351288  64.49648712],0
v1,1,0.49625,0.462946,[69 31] ; [209 111],[66.19047619 33.80952381] ; [211.80952381 108.19047619],0
a8,1,0.496433,0.462553,[13 85] ; [ 46 239],[15.09660574 82.90339426] ; [ 43.90339426 241.09660574],0
b2,1,0.50288,0.448853,[30 42] ; [ 74 125],[27.63099631 44.36900369] ; [ 76.36900369 122.63099631],0
b3,1,0.50288,0.448853,[30 42] ; [ 74 125],[27.63099631 44.36900369] ; [ 76.36900369 122.63099631],0
p10,1,0.6097,0.260611,[86 16] ; [278  44],[87.56603774 14.43396226] ; [276.43396226  45.56603774],0
s8,1,0.652864,0.202309,[53 50] ; [157 164],[51.01415094 51.98584906] ; [158.98584906 162.01415094],0
v3,1,0.653746,0.20121,[60 41] ; [182 138],[58.05700713 42.94299287] ; [183.94299287 136.05700713],0
p2,1,0.668878,0.182918,[86 17] ; [277  48],[87.35747664 15.64252336] ; [275.64252336  49.35747664],0
s1,1,0.67353,0.1775,[  3 100] ; [  7 313],[  2.43498818 100.56501182] ; [  7.56501182 312.43498818],0
n2,1,0.673717,0.177285,[14  5] ; [47 13],[14.67088608  4.32911392] ; [46.32911392 13.67088608],0
a4,1,0.674806,0.176032,[47 56] ; [156 169],[48.85280374 54.14719626] ; [154.14719626 170.85280374],0
a1,1,0.719687,0.128793,[ 7 96] ; [ 19 307],[ 6.24242424 96.75757576] ; [ 19.75757576 306.24242424],0
s7,1,0.720816,0.127712,[53 47] ; [169 138],[54.54545455 45.45454545] ; [167.45454545 139.54545455],0
s4,1,0.733741,0.115704,[14 89] ; [ 48 273],[15.06132075 87.93867925] ; [ 46.93867925 274.06132075],0
p9,1,0.74759,0.103568,[89 13] ; [283  37],[89.91469194 12.08530806] ; [282.08530806  37.91469194],0
s2,1,0.763146,0.090813,[56 47] ; [168 151],[54.67298578 48.32701422] ; [169.32701422 149.67298578],0
p8,1,0.826042,0.048304,[55 45] ; [180 140],[55.95238095 44.04761905] ; [179.04761905 140.95238095],0
d5,1,0.86165,0.030371,[87 16] ; [273  53],[86.43356643 16.56643357] ; [273.56643357  52.43356643],0
d4,1,0.894843,0.017471,[89 14] ; [280  46],[88.59440559 14.40559441] ; [280.40559441  45.59440559],0
d2,1,0.926094,0.008604,[56 47] ; [175 150],[55.5911215 47.4088785] ; [175.4088785 149.5911215],0
p5,1,0.932884,0.007092,[13 90] ; [ 40 285],[12.7546729 90.2453271] ; [ 40.2453271 284.7546729],0
p3,1,0.94997,0.003937,[57 46] ; [181 144],[57.27570093 45.72429907] ; [180.72429907 144.27570093],0
n1,1,0.97174,0.001255,[ 6 13] ; [19 42],[ 5.9375 13.0625] ; [19.0625 41.9375],0
