Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,38.623181,[ 84 154] ; [74 29],[110.27565982 127.72434018] ; [47.72434018 55.27565982],1
p7,1,0.166801,1.911463,[102 144] ; [51 52],[107.84527221 138.15472779] ; [45.15472779 57.84527221],0
d4,1,0.169583,1.886626,[182  67] ; [84 21],[187.10169492  61.89830508] ; [78.89830508 26.10169492],0
d2,1,0.186968,1.741348,[ 92 155] ; [47 58],[ 97.53693182 149.46306818] ; [41.46306818 63.53693182],0
n5,1,0.236133,1.403531,[153  94] ; [72 33],[157.88352273  89.11647727] ; [67.11647727 37.88352273],0
a1,1,0.296042,1.09194,[ 10 239] ; [ 7 99],[ 11.92394366 237.07605634] ; [  5.07605634 100.92394366],0
p2,1,0.307813,1.040037,[174  75] ; [79 26],[177.95762712  71.04237288] ; [75.04237288 29.95762712],0
n6,1,0.310063,1.030407,[184  64] ; [84 22],[187.75141243  60.24858757] ; [80.24858757 25.75141243],0
p1,1,0.312057,1.021949,[ 12 236] ; [ 8 98],[ 14.01129944 233.98870056] ; [  5.98870056 100.01129944],0
u1,1,0.322096,0.980415,[ 20 229] ; [12 94],[ 22.44507042 226.55492958] ; [ 9.55492958 96.44507042],0
a7,1,0.343665,0.896713,[170  79] ; [77 28],[173.73728814  75.26271186] ; [73.26271186 31.73728814],0
a6,1,0.347608,0.882169,[161  88] ; [74 32],[164.83098592  84.16901408] ; [70.16901408 35.83098592],0
s6,1,0.357939,0.845111,[106 142] ; [50 54],[109.90909091 138.09090909] ; [46.09090909 57.90909091],0
b4,1,0.359353,0.840153,[142 107] ; [66 40],[145.89295775 103.10704225] ; [62.10704225 43.89295775],0
d5,1,0.397422,0.716112,[177  72] ; [80 26],[180.26197183  68.73802817] ; [76.73802817 29.26197183],0
n2,1,0.398778,0.712009,[52 27] ; [18  6],[53.68932039 25.31067961] ; [16.31067961  7.68932039],0
p9,1,0.425685,0.634568,[171  73] ; [78 27],[174.08595989  69.91404011] ; [74.91404011 30.08595989],0
s3,1,0.600177,0.274729,[ 87 158] ; [40 64],[ 89.15472779 155.84527221] ; [37.84527221 66.15472779],0
b5,1,0.668784,0.183028,[149 100] ; [66 40],[150.8028169  98.1971831] ; [64.1971831 41.8028169],0
u3,1,0.689633,0.159483,[57 59] ; [17 15],[58. 58.] ; [16. 16.],0
s5,1,0.753609,0.098523,[ 46 197] ; [21 82],[ 47.05491329 195.94508671] ; [19.94508671 83.05491329],0
p11,1,0.810389,0.057564,[173  76] ; [75 31],[173.94929577  75.05070423] ; [74.05070423 31.94929577],0
n3,1,0.909658,0.012875,[55 24] ; [17  7],[55.22330097 23.77669903] ; [16.77669903  7.22330097],0
b3,1,0.941666,0.005355,[39 93] ; [18 44],[38.78350515 93.21649485] ; [18.21649485 43.78350515],0
b2,1,0.941666,0.005355,[39 93] ; [18 44],[38.78350515 93.21649485] ; [18.21649485 43.78350515],0
s1,1,0.958461,0.002713,[  7 242] ; [  3 100],[  7.07386364 241.92613636] ; [  2.92613636 100.07386364],0
