Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,47.089123,[18 42] ; [109  26],[39.07692308 20.92307692] ; [87.92307692 47.07692308],1
b2,1,0.682423,0.167411,[23 22] ; [46 51],[21.86619718 23.13380282] ; [47.13380282 49.86619718],0
d4,1,0.70768,0.140605,[50  9] ; [118  18],[50.83076923  8.16923077] ; [117.16923077  18.83076923],0
s2,1,0.711648,0.136636,[47 13] ; [104  33],[45.98984772 14.01015228] ; [105.01015228  31.98984772],0
a3,1,0.712019,0.136268,[48 12] ; [111  24],[48.92307692 11.07692308] ; [110.07692308  24.92307692],0
p3,1,0.751102,0.100607,[41 19] ; [96 40],[41.93877551 18.06122449] ; [95.06122449 40.93877551],0
p7,1,0.772496,0.083586,[50 10] ; [113  20],[50.67357513  9.32642487] ; [112.32642487  20.67357513],0
d2,1,0.77785,0.079593,[34 26] ; [80 56],[34.89795918 25.10204082] ; [79.10204082 56.89795918],0
p10,1,0.82471,0.049058,[51  8] ; [120  17],[51.4744898  7.5255102] ; [119.5255102  17.4744898],0
s5,1,0.855736,0.033053,[31 25] ; [69 59],[30.43478261 25.56521739] ; [69.56521739 58.43478261],0
n4,1,0.857606,0.032192,[52  8] ; [120  17],[52.3857868  7.6142132] ; [119.6142132  17.3857868],0
a8,1,0.863498,0.029557,[ 9 49] ; [ 20 101],[ 9.39664804 48.60335196] ; [ 19.60335196 101.39664804],0
n1,1,0.863711,0.029464,[9 7] ; [15 13],[8.72727273 7.27272727] ; [15.27272727 12.72727273],0
p9,1,0.89691,0.016787,[55  4] ; [127  10],[54.78571429  4.21428571] ; [127.21428571   9.78571429],0
