Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5.1e-05,16.395401,[41 68] ; [30 10],[51.93959732 57.06040268] ; [19.06040268 20.93959732],1
s1,1,0.690409,0.158643,[  4 108] ; [ 2 38],[  4.42105263 107.57894737] ; [ 1.57894737 38.42105263],0
n6,1,0.692426,0.156471,[66 46] ; [25 15],[67.05263158 44.94736842] ; [23.94736842 16.05263158],0
d5,1,0.696364,0.152282,[82 30] ; [28 12],[81.05263158 30.94736842] ; [28.94736842 11.05263158],0
p6,1,0.701495,0.146921,[23 85] ; [ 9 28],[23.83448276 84.16551724] ; [ 8.16551724 28.83448276],0
s5,1,0.749142,0.102254,[17 91] ; [ 7 32],[17.63265306 90.36734694] ; [ 6.36734694 32.63265306],0
a2,1,0.781905,0.076639,[13 99] ; [ 4 36],[12.52631579 99.47368421] ; [ 4.47368421 35.52631579],0
b3,1,0.79435,0.067947,[22 41] ; [ 8 17],[21.47727273 41.52272727] ; [ 8.52272727 16.47727273],0
b2,1,0.79435,0.067947,[22 41] ; [ 8 17],[21.47727273 41.52272727] ; [ 8.52272727 16.47727273],0
p2,1,0.842934,0.03926,[83 29] ; [29 11],[82.52631579 29.47368421] ; [29.47368421 10.52631579],0
d4,1,0.849123,0.03619,[88 24] ; [32  8],[88.42105263 23.57894737] ; [31.57894737  8.42105263],0
u3,1,0.888927,0.019505,[21 23] ; [6 6],[21.21428571 22.78571429] ; [5.78571429 6.21428571],0
s3,1,0.891585,0.018577,[24 85] ; [ 9 30],[24.30405405 84.69594595] ; [ 8.69594595 30.30405405],0
d2,1,0.919957,0.010098,[41 71] ; [15 25],[41.26315789 70.73684211] ; [14.73684211 25.26315789],0
p7,1,0.938133,0.006024,[58 54] ; [21 19],[58.21052632 53.78947368] ; [20.78947368 19.21052632],0
a1,1,0.951707,0.003668,[  3 109] ; [ 1 39],[  2.94736842 109.05263158] ; [ 1.05263158 38.94736842],0
a5,1,0.968894,0.001521,[62 50] ; [22 18],[61.89473684 50.10526316] ; [22.10526316 17.89473684],0
p4,1,0.983603,0.000422,[40 72] ; [14 25],[40.05298013 71.94701987] ; [13.94701987 25.05298013],0
