Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,39.971944,[290  49] ; [22 25],[274.01036269  64.98963731] ; [37.98963731  9.01036269],1
p1,1,0.459022,0.548279,[ 33 306] ; [ 3 44],[ 31.61658031 307.38341969] ; [ 4.38341969 42.61658031],0
v4,1,0.515275,0.423341,[331   9] ; [44  2],[330.31088083   9.68911917] ; [44.68911917  1.31088083],0
s1,1,0.566071,0.329301,[ 13 323] ; [ 1 45],[ 12.31413613 323.68586387] ; [ 1.68586387 44.31413613],0
a6,1,0.573205,0.317349,[224 115] ; [33 14],[225.70725389 113.29274611] ; [31.29274611 15.70725389],0
d4,1,0.628892,0.233566,[297  42] ; [40  7],[295.96632124  43.03367876] ; [41.03367876  5.96632124],0
a7,1,0.677843,0.172565,[254  84] ; [34 13],[252.84155844  85.15844156] ; [35.15844156 11.84155844],0
b4,1,0.743766,0.106844,[194 146] ; [28 19],[195.03875969 144.96124031] ; [26.96124031 20.03875969],0
s3,1,0.767646,0.087294,[297  41] ; [42  5],[297.61558442  40.38441558] ; [41.38441558  5.61558442],0
r3,1,0.783541,0.075464,[327  12] ; [44  2],[326.67272727  12.32727273] ; [44.32727273  1.67272727],0
n2,1,0.800624,0.063776,[51 14] ; [9 2],[51.31578947 13.68421053] ; [8.68421053 2.31578947],0
n1,1,0.819502,0.052069,[26 39] ; [4 7],[25.65789474 39.34210526] ; [4.34210526 6.65789474],0
d3,1,0.848888,0.036304,[248  91] ; [35 12],[248.54145078  90.45854922] ; [34.45854922 12.54145078],0
n3,1,1.0,0.0,[48 18] ; [8 3],[48. 18.] ; [8. 3.],0
