Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,2e-06,22.734273,[91 22] ; [21 28],[78.12345679 34.87654321] ; [33.87654321 15.12345679],1
d4,1,0.37708,0.780201,[72 40] ; [35 14],[74.43478261 37.56521739] ; [32.56521739 16.43478261],0
r1,1,0.386963,0.748463,[68 45] ; [33 16],[70.45061728 42.54938272] ; [30.54938272 18.45061728],0
p7,1,0.420697,0.648367,[46 65] ; [17 32],[43.70625 67.29375] ; [19.29375 29.70625],0
b4,1,0.45309,0.562911,[62 51] ; [30 19],[64.17283951 48.82716049] ; [27.82716049 21.17283951],0
r4,1,0.459059,0.548188,[74 39] ; [35 14],[76.0308642 36.9691358] ; [32.9691358 16.0308642],0
a1,1,0.501355,0.452067,[  8 105] ; [ 5 44],[  9.06790123 103.93209877] ; [ 3.93209877 45.06790123],0
s2,1,0.5056,0.443163,[47 64] ; [18 31],[45.09375 65.90625] ; [19.90625 29.09375],0
s1,1,0.515933,0.422015,[  6 104] ; [ 4 45],[  6.91823899 103.08176101] ; [ 3.08176101 45.91823899],0
b1,1,0.537454,0.380279,[54 59] ; [26 23],[55.80246914 57.19753086] ; [24.19753086 24.80246914],0
v4,1,0.545972,0.364583,[91 21] ; [37 11],[89.6 22.4] ; [38.4  9.6],0
n1,1,0.568973,0.324404,[16 29] ; [ 9 12],[17.04545455 27.95454545] ; [ 7.95454545 13.04545455],0
n2,1,0.576759,0.311503,[32 14] ; [16  5],[32.95522388 13.04477612] ; [15.04477612  5.95522388],0
s3,1,0.580794,0.304953,[53 59] ; [25 23],[54.6 57.4] ; [23.4 24.6],0
d1,1,0.608575,0.262256,[44 69] ; [17 32],[42.54938272 70.45061728] ; [18.45061728 30.54938272],0
p3,1,0.704581,0.14375,[33 79] ; [13 36],[32. 80.] ; [14. 35.],0
b5,1,0.705347,0.142969,[59 54] ; [24 25],[57.89506173 55.10493827] ; [25.10493827 23.89506173],0
v2,1,0.722461,0.126146,[39 69] ; [18 28],[39.97402597 68.02597403] ; [17.02597403 28.97402597],0
n3,1,0.742864,0.107625,[31 15] ; [12  7],[30.43076923 15.56923077] ; [12.56923077  6.43076923],0
d3,1,0.762855,0.091043,[41 72] ; [19 30],[41.85185185 71.14814815] ; [18.14814815 30.85185185],0
p6,1,0.776725,0.080423,[20 90] ; [ 8 41],[19.37106918 90.62893082] ; [ 8.62893082 40.37106918],0
r2,1,0.829227,0.046524,[95 18] ; [41  7],[95.45341615 17.54658385] ; [40.54658385  7.45341615],0
b2,1,0.832904,0.044512,[32 45] ; [14 18],[32.49541284 44.50458716] ; [13.50458716 18.49541284],0
b3,1,0.832904,0.044512,[32 45] ; [14 18],[32.49541284 44.50458716] ; [13.50458716 18.49541284],0
a8,1,0.96687,0.001725,[ 9 97] ; [ 4 42],[ 9.06578947 96.93421053] ; [ 3.93421053 42.06578947],0
v1,1,0.973399,0.001112,[48 61] ; [21 27],[47.9044586 61.0955414] ; [21.0955414 26.9044586],0
s5,1,0.974958,0.000985,[30 79] ; [12 32],[29.92156863 79.07843137] ; [12.07843137 31.92156863],0
