Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,35.741637,[316  55] ; [23 24],[300.88277512  70.11722488] ; [38.11722488  8.88277512],1
p2,1,0.04837,3.897074,[345  25] ; [40  7],[341.60671463  28.39328537] ; [43.39328537  3.60671463],0
p5,1,0.049301,3.865083,[ 76 295] ; [ 4 43],[ 71.00478469 299.99521531] ; [ 8.99521531 38.00478469],0
p11,1,0.057229,3.615919,[335  37] ; [38  9],[331.15990453  40.84009547] ; [41.84009547  5.15990453],0
a5,1,0.06026,3.530207,[291  81] ; [31 16],[285.88066826  86.11933174] ; [36.11933174 10.88066826],0
s7,1,0.064271,3.423587,[197 157] ; [18 26],[191.23115578 162.76884422] ; [23.76884422 20.23115578],0
b1,1,0.094761,2.791568,[128 244] ; [22 25],[133.17422434 238.82577566] ; [16.82577566 30.17422434],0
u2,1,0.095404,2.780749,[52 50] ; [13  5],[55.25 46.75] ; [9.75 8.25],0
a3,1,0.09956,2.712574,[270  99] ; [29 18],[265.21875 103.78125] ; [33.78125 13.21875],0
p12,1,0.106392,2.607008,[ 45 325] ; [ 2 45],[ 41.70263789 328.29736211] ; [ 5.29736211 41.70263789],0
s3,1,0.113526,2.504436,[212 154] ; [21 25],[206.98543689 159.01456311] ; [26.01456311 19.98543689],0
v4,1,0.119187,2.427974,[360   9] ; [43  3],[358.33012048  10.66987952] ; [44.66987952  1.33012048],0
a4,1,0.122004,2.3914,[170 200] ; [16 31],[165.03597122 204.96402878] ; [20.96402878 26.03597122],0
v3,1,0.127077,2.327848,[164 198] ; [15 30],[159.20884521 202.79115479] ; [19.79115479 25.20884521],0
b4,1,0.173787,1.84997,[213 159] ; [22 25],[208.63961814 163.36038186] ; [26.36038186 20.63961814],0
b2,1,0.187176,1.739707,[ 91 135] ; [ 8 21],[ 87.74117647 138.25882353] ; [11.25882353 17.74117647],0
b3,1,0.187176,1.739707,[ 91 135] ; [ 8 21],[ 87.74117647 138.25882353] ; [11.25882353 17.74117647],0
p7,1,0.216411,1.528013,[304  64] ; [33 11],[301.00970874  66.99029126] ; [35.99029126  8.00970874],0
v1,1,0.265342,1.240671,[226 139] ; [24 21],[222.56097561 142.43902439] ; [27.43902439 17.56097561],0
v2,1,0.290689,1.116425,[215 146] ; [22 21],[211.77475248 149.22524752] ; [25.22524752 17.77475248],0
n1,1,0.296814,1.088454,[22 37] ; [5 4],[23.42647059 35.57352941] ; [3.57352941 5.42647059],0
s8,1,0.324739,0.969766,[193 176] ; [21 26],[189.82211538 179.17788462] ; [24.17788462 22.82211538],0
u3,1,0.349037,0.876954,[53 48] ; [11  6],[54.77966102 46.22033898] ; [9.22033898 7.77966102],0
a2,1,0.364955,0.820769,[ 85 287] ; [ 8 39],[ 82.56801909 289.43198091] ; [10.43198091 36.56801909],0
n2,1,0.407132,0.68716,[46 14] ; [8 1],[46.95652174 13.04347826] ; [7.04347826 1.95652174],0
s4,1,0.421002,0.647515,[ 64 303] ; [ 6 41],[ 62.0531401 304.9468599] ; [ 7.9468599 39.0531401],0
p10,1,0.496624,0.462142,[347  22] ; [43  4],[345.9375  23.0625] ; [44.0625  2.9375],0
a6,1,0.520306,0.413286,[243 128] ; [33 14],[244.96650718 126.03349282] ; [31.03349282 15.96650718],0
a7,1,0.657828,0.196173,[273  98] ; [36 11],[274.25598086  96.74401914] ; [34.74401914 12.25598086],0
d5,1,0.658612,0.195214,[302  69] ; [37 10],[300.88277512  70.11722488] ; [38.11722488  8.88277512],0
p1,1,0.686566,0.162828,[ 47 323] ; [ 5 42],[ 46.13908873 323.86091127] ; [ 5.86091127 41.13908873],0
s1,1,0.692546,0.156343,[ 12 359] ; [ 2 44],[ 12.45563549 358.54436451] ; [ 1.54436451 44.45563549],0
a1,1,0.745434,0.105408,[ 20 352] ; [ 2 45],[ 19.53221957 352.46778043] ; [ 2.46778043 44.53221957],0
n3,1,0.781632,0.076836,[42 17] ; [6 3],[41.64705882 17.35294118] ; [6.35294118 2.64705882],0
d3,1,0.799474,0.06453,[260 112] ; [32 15],[259.24582339 112.75417661] ; [32.75417661 14.24582339],0
r1,1,0.968701,0.00154,[307  64] ; [39  8],[307.09569378  63.90430622] ; [38.90430622  8.09569378],0
