Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,26.417652,[40 30] ; [ 38 129],[23.03797468 46.96202532] ; [ 54.96202532 112.03797468],1
a7,1,0.235348,1.408243,[44 26] ; [91 76],[39.87341772 30.12658228] ; [95.12658228 71.87341772],0
d3,1,0.256277,1.288756,[23 47] ; [68 99],[26.87763713 43.12236287] ; [ 64.12236287 102.87763713],0
u3,1,0.326087,0.964374,[15 10] ; [37 39],[12.87128713 12.12871287] ; [39.12871287 36.87128713],0
n5,1,0.355188,0.854834,[48 21] ; [105  61],[44.92340426 24.07659574] ; [108.07659574  57.92340426],0
a6,1,0.403921,0.696623,[41 29] ; [89 80],[38.07531381 31.92468619] ; [91.92468619 77.07531381],0
s4,1,0.414707,0.665266,[10 59] ; [ 32 137],[12.17647059 56.82352941] ; [ 29.82352941 139.17647059],0
p11,1,0.437451,0.60296,[46 24] ; [102  67],[43.34728033 26.65271967] ; [104.65271967  64.34728033],0
n1,1,0.447469,0.577055,[ 4 11] ; [23 39],[5.25974026 9.74025974] ; [21.74025974 40.25974026],0
p9,1,0.498587,0.457942,[49 21] ; [108  57],[46.76595745 23.23404255] ; [110.23404255  54.76595745],0
u2,1,0.546308,0.363973,[10 13] ; [38 37],[11.26530612 11.73469388] ; [36.73469388 38.26530612],0
r1,1,0.552873,0.352195,[47 22] ; [107  60],[45.02542373 23.97457627] ; [108.97457627  58.02542373],0
p1,1,0.593703,0.284598,[ 5 65] ; [  9 159],[ 4.11764706 65.88235294] ; [  9.88235294 158.11764706],0
b2,1,0.607335,0.264074,[17 28] ; [31 62],[15.65217391 29.34782609] ; [32.34782609 60.65217391],0
b3,1,0.607335,0.264074,[17 28] ; [31 62],[15.65217391 29.34782609] ; [32.34782609 60.65217391],0
s5,1,0.656466,0.197845,[16 51] ; [ 35 130],[14.72844828 52.27155172] ; [ 36.27155172 128.72844828],0
s3,1,0.686124,0.163313,[34 35] ; [77 89],[32.59148936 36.40851064] ; [78.40851064 87.59148936],0
a2,1,0.722175,0.126418,[ 5 65] ; [ 10 159],[ 4.39330544 65.60669456] ; [ 10.60669456 158.39330544],0
a4,1,0.730086,0.119033,[19 51] ; [ 42 126],[17.94117647 52.05882353] ; [ 43.05882353 124.94117647],0
b4,1,0.73758,0.112265,[41 29] ; [95 74],[39.83263598 30.16736402] ; [96.16736402 72.83263598],0
s1,1,0.77198,0.083976,[ 4 65] ; [  8 156],[ 3.55364807 65.44635193] ; [  8.44635193 155.55364807],0
d2,1,0.780756,0.07747,[12 57] ; [ 32 137],[12.75630252 56.24369748] ; [ 31.24369748 137.75630252],0
d4,1,0.784902,0.074495,[38 32] ; [95 74],[38.9539749 31.0460251] ; [94.0460251 74.9539749],0
u1,1,0.78578,0.073872,[ 3 67] ; [  6 163],[ 2.63598326 67.36401674] ; [  6.36401674 162.63598326],0
n2,1,0.792256,0.06937,[11  4] ; [49 15],[11.39240506  3.60759494] ; [48.60759494 15.39240506],0
a1,1,0.817706,0.053129,[ 4 66] ; [ 11 158],[ 4.39330544 65.60669456] ; [ 10.60669456 158.39330544],0
a8,1,0.820689,0.051374,[ 9 59] ; [ 23 137],[ 9.54385965 58.45614035] ; [ 22.45614035 137.54385965],0
p10,1,0.94811,0.004235,[43 27] ; [100  64],[42.77777778 27.22222222] ; [100.22222222  63.77777778],0
b5,1,0.999037,1e-06,[41 29] ; [99 70],[41.0041841 28.9958159] ; [98.9958159 70.0041841],0
