Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000973,10.877435,[23  8] ; [20 34],[15.68235294 15.31764706] ; [27.31764706 26.68235294],1
b4,1,0.148529,2.087298,[22 11] ; [28 27],[18.75 14.25] ; [31.25 23.75],0
p10,1,0.231676,1.430543,[21 10] ; [30 25],[18.38372093 12.61627907] ; [32.61627907 22.38372093],0
n6,1,0.242578,1.365548,[24  9] ; [32 21],[21.48837209 11.51162791] ; [34.51162791 18.48837209],0
a6,1,0.246575,1.342605,[15 18] ; [32 23],[17.625 15.375] ; [29.375 25.625],0
p8,1,0.258622,1.276116,[12 20] ; [14 40],[ 9.6744186 22.3255814] ; [16.3255814 37.6744186],0
a5,1,0.262873,1.253561,[17 16] ; [35 20],[19.5 13.5] ; [32.5 22.5],0
d3,1,0.278492,1.174435,[18 15] ; [23 31],[15.55172414 17.44827586] ; [25.44827586 28.55172414],0
a7,1,0.282295,1.15601,[16 16] ; [21 34],[13.6091954 18.3908046] ; [23.3908046 31.6091954],0
p12,1,0.282615,1.15447,[ 2 30] ; [ 1 53],[ 1.11627907 30.88372093] ; [ 1.88372093 52.11627907],0
s5,1,0.293419,1.103869,[ 6 25] ; [ 6 48],[ 4.37647059 26.62352941] ; [ 7.62352941 46.37647059],0
r1,1,0.322748,0.977778,[11 22] ; [13 42],[ 9. 24.] ; [15. 40.],0
u2,1,0.324756,0.969697,[5 5] ; [ 7 15],[3.75 6.25] ; [ 8.25 13.75],0
a1,1,0.335822,0.926316,[ 3 30] ; [ 9 46],[ 4.5 28.5] ; [ 7.5 47.5],0
a2,1,0.335822,0.926316,[ 6 27] ; [ 6 49],[ 4.5 28.5] ; [ 7.5 47.5],0
p9,1,0.344213,0.894676,[22 10] ; [31 22],[19.95294118 12.04705882] ; [33.04705882 19.95294118],0
b2,1,0.407093,0.687274,[ 6 16] ; [14 23],[ 7.45762712 14.54237288] ; [12.54237288 24.45762712],0
b3,1,0.407093,0.687274,[ 6 16] ; [14 23],[ 7.45762712 14.54237288] ; [12.54237288 24.45762712],0
n4,1,0.43061,0.621176,[27  6] ; [41 14],[25.5  7.5] ; [42.5 12.5],0
s4,1,0.443145,0.588125,[ 5 28] ; [12 43],[ 6.375 26.625] ; [10.625 44.375],0
u1,1,0.443711,0.586667,[ 4 29] ; [ 4 51],[ 3. 30.] ; [ 5. 50.],0
a8,1,0.491213,0.473868,[ 1 27] ; [ 4 50],[ 1.70731707 26.29268293] ; [ 3.29268293 50.70731707],0
d2,1,0.504791,0.444849,[16 16] ; [23 31],[14.51162791 17.48837209] ; [24.48837209 29.51162791],0
b1,1,0.543889,0.368379,[19 14] ; [28 27],[17.625 15.375] ; [29.375 25.625],0
a4,1,0.566823,0.328027,[13 20] ; [18 36],[11.75862069 21.24137931] ; [19.24137931 34.75862069],0
a3,1,0.602077,0.271875,[22 11] ; [33 21],[20.86206897 12.13793103] ; [34.13793103 19.86206897],0
p1,1,0.602816,0.270769,[ 3 30] ; [ 7 48],[ 3.75 29.25] ; [ 6.25 48.75],0
s7,1,0.608417,0.262487,[12 16] ; [20 34],[10.92682927 17.07317073] ; [21.07317073 32.92682927],0
r2,1,0.690895,0.158118,[17 13] ; [33 21],[17.85714286 12.14285714] ; [32.14285714 21.85714286],0
s1,1,0.827121,0.047696,[ 2 31] ; [ 4 51],[ 2.25 30.75] ; [ 3.75 51.25],0
s3,1,0.828902,0.046704,[12 19] ; [20 35],[11.53488372 19.46511628] ; [20.46511628 34.53488372],0
p5,1,0.91034,0.012681,[ 4 29] ; [ 6 47],[ 3.8372093 29.1627907] ; [ 6.1627907 46.8372093],0
