Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,7e-05,15.819468,[14 43] ; [12  3],[20.58333333 36.41666667] ; [5.41666667 9.58333333],1
n2,1,0.473763,0.513186,[14 11] ; [3 1],[14.65517241 10.34482759] ; [2.34482759 1.65517241],0
a3,1,0.477961,0.503512,[25 33] ; [8 7],[26.21917808 31.78082192] ; [6.78082192 8.21917808],0
p11,1,0.556092,0.346516,[26 32] ; [8 7],[27.01369863 30.98630137] ; [6.98630137 8.01369863],0
a2,1,0.575689,0.313257,[ 2 56] ; [ 1 14],[ 2.38356164 55.61643836] ; [ 0.61643836 14.38356164],0
u1,1,0.575689,0.313257,[ 2 56] ; [ 1 14],[ 2.38356164 55.61643836] ; [ 0.61643836 14.38356164],0
n3,1,0.585957,0.296703,[12 12] ; [1 2],[11.55555556 12.44444444] ; [1.44444444 1.55555556],0
s4,1,0.58686,0.295275,[12 46] ; [ 2 12],[11.27777778 46.72222222] ; [ 2.72222222 11.27777778],0
d4,1,0.610328,0.259698,[30 27] ; [9 6],[30.875 26.125] ; [8.125 6.875],0
b5,1,0.653556,0.201446,[23 35] ; [ 5 10],[22.24657534 35.75342466] ; [5.75342466 9.24657534],0
a4,1,0.683771,0.165911,[18 38] ; [ 4 11],[17.35211268 38.64788732] ; [ 4.64788732 10.35211268],0
s1,1,0.758239,0.094737,[ 6 51] ; [ 2 13],[ 6.33333333 50.66666667] ; [ 1.66666667 13.33333333],0
a1,1,0.820682,0.051378,[ 3 55] ; [ 1 14],[ 3.17808219 54.82191781] ; [ 0.82191781 14.17808219],0
a8,1,0.870592,0.026538,[ 3 51] ; [ 1 14],[ 3.13043478 50.86956522] ; [ 0.86956522 14.13043478],0
d2,1,0.941965,0.0053,[26 31] ; [7 8],[26.125 30.875] ; [6.875 8.125],0
n1,1,0.962732,0.002183,[ 8 17] ; [1 2],[ 8.03571429 16.96428571] ; [0.96428571 2.03571429],0
