Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1e-06,23.217687,[23 13] ; [23 87],[11.34246575 24.65753425] ; [34.65753425 75.34246575],1
a8,1,0.679245,0.170977,[ 2 31] ; [  9 100],[ 2.55633803 30.44366197] ; [  8.44366197 100.55633803],0
n1,1,0.745492,0.105358,[4 5] ; [17 27],[3.56603774 5.43396226] ; [17.43396226 26.56603774],0
a7,1,0.757108,0.095655,[23 14] ; [76 41],[23.78571429 13.21428571] ; [75.21428571 41.78571429],0
r1,1,0.791131,0.070141,[29  8] ; [90 28],[28.40645161  8.59354839] ; [90.59354839 27.40645161],0
a5,1,0.793287,0.068668,[22 15] ; [73 45],[22.67741935 14.32258065] ; [72.32258065 45.67741935],0
n3,1,0.809884,0.057877,[6 4] ; [24 19],[5.66037736 4.33962264] ; [24.33962264 18.66037736],0
b5,1,0.858287,0.031882,[21 16] ; [65 53],[20.52903226 16.47096774] ; [65.47096774 52.52903226],0
s1,1,0.900443,0.015651,[ 3 33] ; [  9 108],[ 2.82352941 33.17647059] ; [  9.17647059 107.82352941],0
a2,1,0.917082,0.010839,[ 6 31] ; [20 98],[ 6.20645161 30.79354839] ; [19.79354839 98.20645161],0
d3,1,0.938686,0.005917,[22 15] ; [71 47],[22.2 14.8] ; [70.8 47.2],0
d2,1,0.958657,0.002687,[19 18] ; [59 57],[18.8627451 18.1372549] ; [59.1372549 56.8627451],0
