Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,66.424747,[ 3 30] ; [100  19],[22.36184211 10.63815789] ; [80.63815789 38.36184211],1
b1,1,0.017371,5.658453,[21 12] ; [48 71],[14.98026316 18.01973684] ; [54.01973684 64.98026316],0
d5,1,0.019801,5.429367,[17 16] ; [86 32],[22.50993377 10.49006623] ; [80.49006623 37.50993377],0
p1,1,0.021515,5.284576,[ 4 29] ; [  3 114],[ 1.54 31.46] ; [  5.46 111.54],0
n3,1,0.027025,4.889183,[ 7 11] ; [33 15],[10.90909091  7.09090909] ; [29.09090909 18.90909091],0
p9,1,0.029794,4.72115,[ 6 26] ; [45 69],[11.17808219 20.82191781] ; [39.82191781 74.17808219],0
s3,1,0.033132,4.538931,[ 7 24] ; [51 66],[12.14864865 18.85135135] ; [45.85135135 71.14864865],0
p4,1,0.034346,4.477381,[ 4 29] ; [36 82],[ 8.74172185 24.25827815] ; [31.25827815 86.74172185],0
b5,1,0.036121,4.391387,[15 18] ; [78 41],[20.19078947 12.80921053] ; [72.80921053 46.19078947],0
d1,1,0.040222,4.208477,[10 23] ; [60 59],[15.19736842 17.80263158] ; [54.80263158 64.19736842],0
p6,1,0.042109,4.130798,[ 2 30] ; [26 92],[ 5.97333333 26.02666667] ; [22.02666667 95.97333333],0
s8,1,0.045013,4.01815,[ 2 31] ; [25 93],[ 5.90066225 27.09933775] ; [21.09933775 96.90066225],0
b3,1,0.05423,3.70561,[11 13] ; [18 54],[ 7.25 16.75] ; [21.75 50.25],0
b2,1,0.05423,3.70561,[11 13] ; [18 54],[ 7.25 16.75] ; [21.75 50.25],0
u3,1,0.057051,3.621101,[ 3 12] ; [22 24],[6.14754098 8.85245902] ; [18.85245902 27.14754098],0
a8,1,0.078725,3.091019,[ 1 29] ; [17 93],[ 3.85714286 26.14285714] ; [14.14285714 95.85714286],0
n2,1,0.081105,3.042627,[ 8 11] ; [32 17],[11.17647059  7.82352941] ; [28.82352941 20.17647059],0
a6,1,0.117737,2.447172,[16 17] ; [75 43],[19.88741722 13.11258278] ; [71.11258278 46.88741722],0
u1,1,0.120552,2.410136,[ 2 31] ; [20 99],[ 4.77631579 28.22368421] ; [ 17.22368421 101.77631579],0
s7,1,0.120688,2.408367,[ 5 25] ; [35 78],[ 8.39160839 21.60839161] ; [31.60839161 81.39160839],0
v3,1,0.185692,1.751471,[ 6 27] ; [34 80],[ 8.97959184 24.02040816] ; [31.02040816 82.97959184],0
s1,1,0.276716,1.183148,[ 3 30] ; [  5 112],[ 1.76 31.24] ; [  6.24 110.76],0
a5,1,0.289044,1.124067,[16 17] ; [70 49],[18.67105263 14.32894737] ; [67.32894737 51.67105263],0
a2,1,0.34734,0.883151,[ 5 28] ; [27 92],[ 6.94736842 26.05263158] ; [25.05263158 93.94736842],0
b4,1,0.353682,0.860204,[17 16] ; [72 47],[19.32236842 13.67763158] ; [69.67763158 49.32236842],0
u2,1,0.366799,0.81448,[ 5 10] ; [21 24],[6.5 8.5] ; [19.5 25.5],0
d2,1,0.377583,0.778556,[14 18] ; [62 56],[16.21333333 15.78666667] ; [59.78666667 58.21333333],0
n1,1,0.499689,0.455596,[ 8 11] ; [16 32],[ 6.80597015 12.19402985] ; [17.19402985 30.80597015],0
s5,1,0.519443,0.414998,[ 4 28] ; [20 96],[ 5.18918919 26.81081081] ; [18.81081081 97.18918919],0
n4,1,0.576314,0.312232,[22 11] ; [73 46],[20.625 12.375] ; [74.375 44.625],0
a3,1,0.699389,0.149109,[18 13] ; [73 45],[18.93288591 12.06711409] ; [72.06711409 45.93288591],0
p12,1,0.877376,0.023807,[ 1 32] ; [  3 115],[ 0.87417219 32.12582781] ; [  3.12582781 114.87417219],0
a4,1,0.88373,0.021387,[14 17] ; [52 67],[13.64 17.36] ; [52.36 66.64],0
