Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,9e-06,19.71983,[93 53] ; [28 56],[76.80869565 69.19130435] ; [44.19130435 39.80869565],1
a5,1,0.349992,0.873487,[127  24] ; [69 18],[124.35294118  26.64705882] ; [71.64705882 15.35294118],0
a7,1,0.35279,0.863395,[106  45] ; [56 31],[102.78151261  48.21848739] ; [59.21848739 27.78151261],0
d3,1,0.387537,0.746656,[112  39] ; [60 27],[109.12605042  41.87394958] ; [62.87394958 24.12605042],0
p11,1,0.391975,0.732805,[128  23] ; [70 17],[125.62184874  25.37815126] ; [72.37815126 14.62184874],0
r2,1,0.43333,0.613882,[145   4] ; [83  4],[143.94915254   5.05084746] ; [84.05084746  2.94915254],0
n3,1,0.437857,0.601892,[15  7] ; [15  4],[16.09756098  5.90243902] ; [13.90243902  5.09756098],0
b3,1,0.446209,0.580263,[53 61] ; [23 34],[50.66666667 63.33333333] ; [25.33333333 31.66666667],0
b2,1,0.446209,0.580263,[53 61] ; [23 34],[50.66666667 63.33333333] ; [25.33333333 31.66666667],0
s6,1,0.45455,0.559281,[126  22] ; [70 16],[123.96581197  24.03418803] ; [72.03418803 13.96581197],0
d4,1,0.472296,0.516599,[134  16] ; [75 12],[132.27848101  17.72151899] ; [76.72151899 10.27848101],0
p5,1,0.48451,0.488696,[ 37 113] ; [18 69],[ 34.81012658 115.18987342] ; [20.18987342 66.81012658],0
a1,1,0.525673,0.40275,[ 12 139] ; [ 5 82],[ 10.78571429 140.21428571] ; [ 6.21428571 80.78571429],0
p9,1,0.545115,0.366141,[141   9] ; [80  7],[139.87341772  10.12658228] ; [81.12658228  5.87341772],0
a2,1,0.565436,0.330379,[ 47 104] ; [24 63],[ 45.04621849 105.95378151] ; [25.95378151 61.04621849],0
d2,1,0.590465,0.289619,[87 64] ; [47 40],[85.01680672 65.98319328] ; [48.98319328 38.01680672],0
u2,1,0.599203,0.276199,[13  7] ; [11  4],[13.71428571  6.28571429] ; [10.28571429  4.71428571],0
p1,1,0.676935,0.173597,[ 21 128] ; [14 73],[ 22.09745763 126.90254237] ; [12.90254237 74.09745763],0
r1,1,0.718146,0.130276,[126  25] ; [71 16],[124.98739496  26.01260504] ; [72.01260504 14.98739496],0
p4,1,0.724874,0.12387,[124  27] ; [73 14],[124.98739496  26.01260504] ; [72.01260504 14.98739496],0
p2,1,0.749639,0.101835,[138  12] ; [79  8],[137.34177215  12.65822785] ; [79.65822785  7.34177215],0
b1,1,0.802131,0.062795,[65 86] ; [36 51],[64.07983193 86.92016807] ; [36.92016807 50.07983193],0
u1,1,0.818293,0.052781,[ 42 109] ; [23 64],[ 41.2394958 109.7605042] ; [23.7605042 63.2394958],0
s1,1,0.833644,0.044112,[  6 143] ; [ 4 83],[  6.31355932 142.68644068] ; [ 3.68644068 83.31355932],0
a4,1,0.85383,0.033942,[76 74] ; [43 44],[75.3164557 74.6835443] ; [43.6835443 43.3164557],0
r3,1,0.868196,0.02754,[147   4] ; [85  2],[147.19327731   3.80672269] ; [84.80672269  2.19327731],0
n4,1,0.920478,0.009966,[130  20] ; [75 12],[129.74683544  20.25316456] ; [75.25316456 11.74683544],0
