Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,7.2e-05,15.769485,[166 348] ; [45 37],[181.96979866 332.03020134] ; [29.03020134 52.96979866],1
b5,1,0.705473,0.142841,[311 218] ; [51 39],[309.36672052 219.63327948] ; [52.63327948 37.36672052],0
d2,1,0.745073,0.105718,[277 246] ; [46 44],[275.57748777 247.42251223] ; [47.42251223 42.57748777],0
r4,1,0.767185,0.087651,[470  59] ; [79 11],[469.17770598  59.82229402] ; [79.82229402 10.17770598],0
a2,1,0.770471,0.085124,[137 392] ; [22 68],[135.88206785 393.11793215] ; [23.11793215 66.88206785],0
a3,1,0.774748,0.081893,[386 138] ; [65 25],[384.89250814 139.10749186] ; [66.10749186 23.89250814],0
d1,1,0.795945,0.066874,[325 204] ; [54 36],[323.89499192 205.10500808] ; [55.10500808 34.89499192],0
a4,1,0.836139,0.042781,[250 274] ; [44 46],[250.90553746 273.09446254] ; [43.09446254 46.90553746],0
p12,1,0.900436,0.015653,[ 50 472] ; [ 9 81],[ 50.32352941 471.67647059] ; [ 8.67647059 81.32352941],0
u3,1,0.915585,0.011235,[76 67] ; [13 12],[75.75595238 67.24404762] ; [13.24404762 11.75595238],0
p10,1,0.928306,0.008096,[438  83] ; [76 14],[438.28805237  82.71194763] ; [75.71194763 14.28805237],0
