Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.027386,[ 3 20] ; [68 25],[14.07758621  8.92241379] ; [56.92241379 36.07758621],1
n3,1,0.27433,1.194969,[7 6] ; [22  9],[8.56818182 4.43181818] ; [20.43181818 10.56818182],0
u2,1,0.281735,1.158699,[4 9] ; [15 16],[5.61363636 7.38636364] ; [13.38636364 17.61363636],0
p12,1,0.284617,1.144912,[ 1 22] ; [ 1 91],[ 0.4 22.6] ; [ 1.6 90.4],0
s4,1,0.290007,1.11959,[ 3 20] ; [ 6 87],[ 1.78448276 21.21551724] ; [ 7.21551724 85.78448276],0
p6,1,0.311264,1.025306,[ 2 20] ; [16 73],[ 3.56756757 18.43243243] ; [14.43243243 74.56756757],0
n6,1,0.329409,0.951219,[13  9] ; [65 28],[14.92173913  7.07826087] ; [63.07826087 29.92173913],0
n4,1,0.362138,0.830465,[13 10] ; [62 31],[14.87068966  8.12931034] ; [60.12931034 32.87068966],0
v1,1,0.36816,0.809865,[ 7 16] ; [37 54],[ 8.87719298 14.12280702] ; [35.12280702 55.87719298],0
b4,1,0.374258,0.789477,[14  9] ; [47 46],[12.09482759 10.90517241] ; [48.90517241 44.09482759],0
s1,1,0.394171,0.726037,[ 2 21] ; [ 4 89],[ 1.18965517 21.81034483] ; [ 4.81034483 88.18965517],0
p3,1,0.409597,0.67997,[ 5 18] ; [28 64],[ 6.6 16.4] ; [26.4 65.6],0
p8,1,0.465272,0.533183,[ 6 17] ; [31 60],[ 7.46491228 15.53508772] ; [29.53508772 61.46491228],0
d3,1,0.504365,0.44574,[ 6 17] ; [31 62],[ 7.3362069 15.6637931] ; [29.6637931 63.3362069],0
a1,1,0.549455,0.358294,[ 2 21] ; [ 5 88],[ 1.38793103 21.61206897] ; [ 5.61206897 87.38793103],0
n2,1,0.595082,0.282477,[8 5] ; [23 10],[8.76086957 4.23913043] ; [22.23913043 10.76086957],0
a8,1,0.622311,0.242633,[ 1 20] ; [ 7 82],[ 1.52727273 19.47272727] ; [ 6.47272727 82.52727273],0
s8,1,0.629251,0.233078,[ 3 20] ; [16 77],[ 3.76724138 19.23275862] ; [15.23275862 77.76724138],0
p9,1,0.68313,0.166623,[12  9] ; [57 35],[12.82300885  8.17699115] ; [56.17699115 35.82300885],0
s2,1,0.700265,0.148196,[ 3 20] ; [15 77],[ 3.6 19.4] ; [14.4 77.6],0
p2,1,0.723284,0.125368,[14  9] ; [59 32],[14.72807018  8.27192982] ; [58.27192982 32.72807018],0
s7,1,0.759919,0.093384,[ 5 15] ; [19 68],[ 4.48598131 15.51401869] ; [19.51401869 67.48598131],0
p5,1,0.833928,0.04396,[ 1 22] ; [ 5 87],[ 1.2 21.8] ; [ 4.8 87.2],0
n5,1,0.84285,0.039303,[15  8] ; [62 30],[15.4  7.6] ; [61.6 30.4],0
s5,1,0.863444,0.029581,[ 3 20] ; [13 77],[ 3.25663717 19.74336283] ; [12.74336283 77.25663717],0
b5,1,0.884456,0.021119,[10 13] ; [42 51],[10.31034483 12.68965517] ; [41.68965517 51.31034483],0
b2,1,0.884518,0.021096,[6 8] ; [27 33],[6.24324324 7.75675676] ; [26.75675676 33.24324324],0
b3,1,0.884518,0.021096,[6 8] ; [27 33],[6.24324324 7.75675676] ; [26.75675676 33.24324324],0
p4,1,0.895541,0.017239,[ 8 15] ; [30 60],[ 7.73451327 15.26548673] ; [30.26548673 59.73451327],0
