Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.001973,9.574735,[19  7] ; [17 31],[12.64864865 13.35135135] ; [23.35135135 24.64864865],0
u1,1,0.242835,1.36406,[ 2 24] ; [ 1 47],[ 1.05405405 24.94594595] ; [ 1.94594595 46.05405405],0
n5,1,0.250122,1.322621,[13 13] ; [17 30],[10.68493151 15.31506849] ; [19.31506849 27.68493151],0
p9,1,0.273554,1.198838,[20  6] ; [31 17],[17.91891892  8.08108108] ; [33.08108108 14.91891892],0
v4,1,0.297681,1.084553,[23  3] ; [37 10],[21.36986301  4.63013699] ; [38.63013699  8.36986301],0
v2,1,0.300485,1.072042,[10 16] ; [12 33],[ 8.05633803 17.94366197] ; [13.94366197 31.05633803],0
n1,1,0.326109,0.964286,[1 8] ; [ 5 13],[2. 7.] ; [ 4. 14.],0
p7,1,0.33821,0.917203,[18  8] ; [26 19],[16.11267606  9.88732394] ; [27.88732394 17.11267606],0
b4,1,0.341692,0.904072,[16 10] ; [24 24],[14.05405405 11.94594595] ; [25.94594595 22.05405405],0
s2,1,0.443921,0.586127,[11 15] ; [16 32],[ 9.48648649 16.51351351] ; [17.51351351 30.48648649],0
p5,1,0.449921,0.570851,[ 1 25] ; [ 4 43],[ 1.78082192 24.21917808] ; [ 3.21917808 43.78082192],0
r2,1,0.452273,0.564948,[21  5] ; [35 13],[19.67567568  6.32432432] ; [36.32432432 11.67567568],0
r4,1,0.456202,0.555198,[19  7] ; [31 17],[17.56756757  8.43243243] ; [32.43243243 15.56756757],0
a8,1,0.50157,0.451613,[ 2 23] ; [ 6 39],[ 2.85714286 22.14285714] ; [ 5.14285714 39.85714286],0
p4,1,0.506882,0.440499,[ 9 17] ; [20 27],[10.32876712 15.67123288] ; [18.67123288 28.32876712],0
a1,1,0.521979,0.409982,[ 2 24] ; [ 2 46],[ 1.40540541 24.59459459] ; [ 2.59459459 45.40540541],0
s1,1,0.521979,0.409982,[ 2 24] ; [ 2 46],[ 1.40540541 24.59459459] ; [ 2.59459459 45.40540541],0
d1,1,0.521979,0.409982,[ 2 24] ; [ 2 46],[ 1.40540541 24.59459459] ; [ 2.59459459 45.40540541],0
s3,1,0.606531,0.265257,[13 13] ; [21 27],[11.94594595 14.05405405] ; [22.05405405 25.94594595],0
p11,1,0.628763,0.233742,[17  9] ; [34 14],[17.91891892  8.08108108] ; [33.08108108 14.91891892],0
n6,1,0.685889,0.163572,[15 11] ; [30 18],[15.81081081 10.18918919] ; [29.18918919 18.81081081],0
u2,1,0.733508,0.115915,[4 3] ; [15 15],[3.59459459 3.40540541] ; [15.40540541 14.59459459],0
a6,1,0.751992,0.099865,[12 14] ; [24 24],[12.64864865 13.35135135] ; [23.35135135 24.64864865],0
n3,1,0.765688,0.088816,[6 3] ; [13  5],[6.33333333 2.66666667] ; [12.66666667  5.33333333],0
r3,1,0.782004,0.076567,[21  5] ; [40  8],[21.43243243  4.56756757] ; [39.56756757  8.43243243],0
a7,1,0.842575,0.039442,[14 12] ; [27 21],[14.40540541 11.59459459] ; [26.59459459 21.40540541],0
p8,1,0.875626,0.024497,[11 15] ; [19 28],[10.68493151 15.31506849] ; [19.31506849 27.68493151],0
p2,1,0.88551,0.020732,[18  8] ; [34 14],[18.27027027  7.72972973] ; [33.72972973 14.27027027],0
b1,1,0.904833,0.014294,[11 15] ; [21 27],[11.24324324 14.75675676] ; [20.75675676 27.24324324],0
p12,1,0.94679,0.004454,[ 1 25] ; [ 2 46],[ 1.05405405 24.94594595] ; [ 1.94594595 46.05405405],0
d3,1,0.957448,0.002847,[11 15] ; [20 28],[10.89189189 15.10810811] ; [20.10810811 27.89189189],0
p3,1,0.988176,0.00022,[ 7 19] ; [13 35],[ 7.02702703 18.97297297] ; [12.97297297 35.02702703],0
s8,1,0.988176,0.00022,[ 7 19] ; [13 35],[ 7.02702703 18.97297297] ; [12.97297297 35.02702703],0
s5,1,0.993215,7.2e-05,[ 5 21] ; [ 9 38],[ 4.98630137 21.01369863] ; [ 9.01369863 37.98630137],0
