Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2e-06,22.469613,[44 94] ; [26  8],[56.1627907 81.8372093] ; [13.8372093 20.1627907],1
p10,1,0.110973,2.540306,[74 64] ; [24 11],[78.1734104 59.8265896] ; [19.8265896 15.1734104],0
n3,1,0.116169,2.468226,[26 23] ; [8 2],[28.23728814 20.76271186] ; [5.76271186 4.23728814],0
d1,1,0.122823,2.380952,[52 88] ; [18 17],[56. 84.] ; [14. 21.],0
n2,1,0.124795,2.356082,[28 24] ; [8 2],[30.19354839 21.80645161] ; [5.80645161 4.19354839],0
u1,1,0.125395,2.348602,[  9 131] ; [ 5 30],[ 11.2 128.8] ; [ 2.8 32.2],0
d3,1,0.131453,2.27526,[73 67] ; [22 11],[76.87861272 63.12138728] ; [18.12138728 14.87861272],0
v3,1,0.168019,1.900527,[ 15 119] ; [ 7 28],[ 17.44378698 116.55621302] ; [ 4.55621302 30.44378698],0
u2,1,0.176238,1.829062,[27 34] ; [9 5],[29.28 31.72] ; [6.72 7.28],0
a2,1,0.226811,1.460748,[ 17 123] ; [ 7 28],[ 19.2 120.8] ; [ 4.8 30.2],0
v1,1,0.242587,1.365497,[41 96] ; [ 7 28],[38.23255814 98.76744186] ; [ 9.76744186 25.23255814],0
n4,1,0.313426,1.016183,[83 57] ; [24 11],[85.6 54.4] ; [21.4 13.6],0
p11,1,0.319014,0.992983,[79 61] ; [23 12],[81.6 58.4] ; [20.4 14.6],0
a8,1,0.322855,0.977345,[ 13 118] ; [ 5 26],[ 14.55555556 116.44444444] ; [ 3.44444444 27.55555556],0
b1,1,0.397155,0.716922,[59 81] ; [12 23],[56.8 83.2] ; [14.2 20.8],0
a1,1,0.415545,0.662879,[  9 131] ; [ 1 34],[  8. 132.] ; [ 2. 33.],0
s1,1,0.428708,0.626322,[  9 130] ; [ 1 33],[  8.03468208 130.96531792] ; [ 1.96531792 32.03468208],0
s5,1,0.456882,0.553522,[ 11 126] ; [ 4 29],[ 12.08823529 124.91176471] ; [ 2.91176471 30.08823529],0
a6,1,0.486384,0.484516,[83 57] ; [23 12],[84.8 55.2] ; [21.2 13.8],0
a4,1,0.492941,0.470101,[47 92] ; [14 21],[48.72988506 90.27011494] ; [12.27011494 22.72988506],0
n5,1,0.565945,0.329514,[84 55] ; [23 12],[85.47701149 53.52298851] ; [21.52298851 13.47701149],0
a3,1,0.632394,0.228828,[79 59] ; [21 13],[80.23255814 57.76744186] ; [19.76744186 14.23255814],0
s2,1,0.641783,0.216418,[ 23 115] ; [ 7 28],[ 23.93063584 114.06936416] ; [ 6.06936416 28.93063584],0
r1,1,0.67861,0.171694,[74 65] ; [20 15],[75.09195402 63.90804598] ; [18.90804598 16.09195402],0
u3,1,0.697331,0.151263,[27 34] ; [7 7],[27.65333333 33.34666667] ; [6.34666667 7.65333333],0
s3,1,0.7459,0.105009,[39 98] ; [ 9 26],[38.23255814 98.76744186] ; [ 9.76744186 25.23255814],0
b5,1,0.757044,0.095707,[84 56] ; [22 13],[84.8 55.2] ; [21.2 13.8],0
n1,1,0.776896,0.080296,[18 33] ; [4 6],[18.39344262 32.60655738] ; [3.60655738 6.39344262],0
d2,1,0.806742,0.059845,[56 82] ; [15 20],[56.63583815 81.36416185] ; [14.36416185 20.63583815],0
a5,1,0.819547,0.052042,[77 63] ; [20 15],[77.6 62.4] ; [19.4 15.6],0
p1,1,0.907392,0.013532,[ 11 127] ; [ 3 32],[ 11.16763006 126.83236994] ; [ 2.83236994 32.16763006],0
d4,1,0.935422,0.006565,[95 45] ; [24 11],[95.2 44.8] ; [23.8 11.2],0
d5,1,0.974281,0.001039,[91 49] ; [22 12],[90.91954023 49.08045977] ; [22.08045977 11.91954023],0
