Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,69.307912,[34 62] ; [297  79],[67.3220339 28.6779661] ; [263.6779661 112.3220339],1
b3,1,0.210776,1.566086,[14 43] ; [ 74 149],[17.91428571 39.08571429] ; [ 70.08571429 152.91428571],0
b2,1,0.210776,1.566086,[14 43] ; [ 74 149],[17.91428571 39.08571429] ; [ 70.08571429 152.91428571],0
a4,1,0.210882,1.565364,[37 60] ; [170 206],[42.45031712 54.54968288] ; [164.54968288 211.45031712],0
n2,1,0.217379,1.521587,[22 13] ; [63 22],[24.79166667 10.20833333] ; [60.20833333 24.79166667],0
n3,1,0.259173,1.273168,[21 12] ; [63 22],[23.49152542  9.50847458] ; [60.50847458 24.49152542],0
p5,1,0.282412,1.155447,[ 4 92] ; [ 27 347],[ 6.33191489 89.66808511] ; [ 24.66808511 349.33191489],0
a8,1,0.282741,1.153869,[ 9 80] ; [ 49 289],[12.08899297 76.91100703] ; [ 45.91100703 292.08899297],0
a6,1,0.389355,0.740956,[64 32] ; [269 109],[67.44303797 28.55696203] ; [265.55696203 112.44303797],0
d3,1,0.395765,0.721157,[63 33] ; [265 113],[66.43037975 29.56962025] ; [261.56962025 116.43037975],0
a5,1,0.42137,0.646492,[69 28] ; [284  94],[72.08631579 24.91368421] ; [280.91368421  97.08631579],0
d4,1,0.449521,0.571859,[76 19] ; [314  63],[78.49576271 16.50423729] ; [311.50423729  65.49576271],0
s3,1,0.516925,0.420023,[49 47] ; [202 167],[51.81935484 44.18064516] ; [199.18064516 169.81935484],0
a7,1,0.568079,0.325907,[69 28] ; [279  98],[71.21518987 25.78481013] ; [276.78481013 100.21518987],0
u4,1,0.575136,0.314164,[ 1 96] ; [  7 371],[ 1.63368421 95.36631579] ; [  6.36631579 371.63368421],0
n1,1,0.694875,0.153859,[12 23] ; [32 52],[12.94117647 22.05882353] ; [31.05882353 52.94117647],0
b4,1,0.743391,0.107169,[59 38] ; [223 155],[57.58736842 39.41263158] ; [224.41263158 153.58736842],0
p1,1,0.808758,0.058578,[ 5 91] ; [ 22 354],[ 5.49152542 90.50847458] ; [ 21.50847458 354.49152542],0
a1,1,0.924375,0.009011,[ 3 94] ; [ 11 367],[ 2.85894737 94.14105263] ; [ 11.14105263 366.85894737],0
b5,1,0.966974,0.001714,[57 40] ; [223 155],[57.17894737 39.82105263] ; [222.82105263 155.17894737],0
