Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,46.016047,[122  12] ; [14 21],[107.83431953  26.16568047] ; [28.16568047  6.83431953],1
s2,1,0.607209,0.264259,[85 48] ; [24 11],[86.29166667 46.70833333] ; [22.70833333 12.29166667],0
p6,1,0.634546,0.225946,[56 75] ; [13 21],[54.78181818 76.21818182] ; [14.21818182 19.78181818],0
r2,1,0.676133,0.174512,[120  12] ; [31  4],[119.35329341  12.64670659] ; [31.64670659  3.35329341],0
b5,1,0.699081,0.14943,[64 70] ; [18 17],[65.01775148 68.98224852] ; [16.98224852 18.01775148],0
s1,1,0.780782,0.077451,[  6 125] ; [ 2 33],[  6.31325301 124.68674699] ; [ 1.68674699 33.31325301],0
a4,1,0.823361,0.049829,[58 75] ; [16 19],[58.58333333 74.41666667] ; [15.41666667 19.58333333],0
v4,1,0.835718,0.043004,[123  10] ; [32  3],[122.70833333  10.29166667] ; [32.29166667  2.70833333],0
s5,1,0.872496,0.025757,[61 69] ; [16 17],[61.41104294 68.58895706] ; [15.58895706 17.41104294],0
d3,1,0.880358,0.022655,[67 67] ; [17 18],[66.6035503 67.3964497] ; [17.3964497 17.6035503],0
p8,1,0.912372,0.01211,[66 65] ; [18 17],[66.28915663 64.71084337] ; [17.71084337 17.28915663],0
r4,1,0.924384,0.009009,[114  20] ; [30  5],[114.17751479  19.82248521] ; [29.82248521  5.17751479],0
a5,1,0.950652,0.00383,[95 39] ; [25 10],[95.14792899 38.85207101] ; [24.85207101 10.14792899],0
