Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,43.516171,[280  34] ; [21 21],[265.48876404  48.51123596] ; [35.51123596  6.48876404],1
s1,1,0.490899,0.474555,[ 15 296] ; [ 1 40],[ 14.13636364 296.86363636] ; [ 1.86363636 39.13636364],0
p10,1,0.529468,0.395413,[270  42] ; [34  7],[268.69121813  43.30878187] ; [35.30878187  5.69121813],0
p7,1,0.541896,0.372038,[212  92] ; [26 14],[210.3255814  93.6744186] ; [27.6744186 12.3255814],0
d4,1,0.575749,0.313158,[286  29] ; [37  5],[285.  30.] ; [38.  4.],0
s3,1,0.578863,0.308077,[234  79] ; [29 12],[232.53954802  80.46045198] ; [30.46045198 10.53954802],0
d3,1,0.597251,0.279162,[244  71] ; [31 11],[242.64705882  72.35294118] ; [32.35294118  9.64705882],0
n1,1,0.653642,0.201339,[33 33] ; [7 9],[32.19512195 33.80487805] ; [7.80487805 8.19512195],0
p1,1,0.74974,0.10175,[ 27 287] ; [ 3 39],[ 26.46067416 287.53932584] ; [ 3.53932584 38.46067416],0
a7,1,0.865648,0.028625,[221  94] ; [30 12],[221.47058824  93.52941176] ; [29.52941176 12.47058824],0
v2,1,0.91395,0.011677,[193 117] ; [24 14],[193.3045977 116.6954023] ; [23.6954023 14.3045977],0
b4,1,0.968874,0.001523,[179 136] ; [24 18],[179.11764706 135.88235294] ; [23.88235294 18.11764706],0
