Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.256735,[78  9] ; [13 19],[66.52941176 20.47058824] ; [24.47058824  7.52941176],1
p10,1,0.16317,1.9446,[27 58] ; [ 6 26],[23.97435897 61.02564103] ; [ 9.02564103 22.97435897],0
a2,1,0.188544,1.728962,[17 70] ; [ 3 29],[14.62184874 72.37815126] ; [ 5.37815126 26.62184874],0
p1,1,0.208139,1.584322,[ 9 78] ; [ 1 31],[ 7.31092437 79.68907563] ; [ 2.68907563 29.31092437],0
u1,1,0.233843,1.417332,[16 71] ; [ 3 29],[13.8907563 73.1092437] ; [ 5.1092437 26.8907563],0
d2,1,0.234052,1.416068,[44 42] ; [12 19],[41.16239316 44.83760684] ; [14.83760684 16.16239316],0
p2,1,0.235572,1.406897,[54 33] ; [16 16],[51.17647059 35.82352941] ; [18.82352941 13.17647059],0
s4,1,0.243095,1.362555,[11 73] ; [ 7 25],[13.03448276 70.96551724] ; [ 4.96551724 27.03448276],0
v1,1,0.270003,1.216733,[34 53] ; [ 9 23],[31.43697479 55.56302521] ; [11.56302521 20.43697479],0
d4,1,0.279456,1.169732,[65 21] ; [21 11],[62.6779661 23.3220339] ; [23.3220339  8.6779661],0
n3,1,0.390837,0.736337,[17  8] ; [7 6],[15.78947368  9.21052632] ; [8.21052632 4.78947368],0
a3,1,0.400549,0.706679,[51 36] ; [16 16],[48.98319328 38.01680672] ; [18.01680672 13.98319328],0
a6,1,0.400549,0.706679,[51 36] ; [16 16],[48.98319328 38.01680672] ; [18.01680672 13.98319328],0
p12,1,0.45727,0.55257,[ 1 86] ; [ 1 31],[ 1.46218487 85.53781513] ; [ 0.53781513 31.46218487],0
b2,1,0.479757,0.499415,[17 38] ; [ 4 14],[15.82191781 39.17808219] ; [ 5.17808219 12.82191781],0
b3,1,0.479757,0.499415,[17 38] ; [ 4 14],[15.82191781 39.17808219] ; [ 5.17808219 12.82191781],0
s2,1,0.492945,0.470093,[32 52] ; [10 22],[30.4137931 53.5862069] ; [11.5862069 20.4137931],0
d3,1,0.51493,0.424035,[52 35] ; [17 15],[50.44537815 36.55462185] ; [18.55462185 13.44537815],0
b1,1,0.539094,0.377221,[49 38] ; [16 16],[47.5210084 39.4789916] ; [17.4789916 14.5210084],0
v2,1,0.691513,0.157452,[38 47] ; [13 19],[37.05128205 47.94871795] ; [13.94871795 18.05128205],0
s5,1,0.728204,0.120768,[19 66] ; [ 6 25],[18.31896552 66.68103448] ; [ 6.68103448 24.31896552],0
p3,1,0.758113,0.094839,[27 59] ; [11 21],[27.69491525 58.30508475] ; [10.30508475 21.69491525],0
p8,1,0.830018,0.046087,[29 58] ; [10 22],[28.51260504 58.48739496] ; [10.48739496 21.51260504],0
n2,1,0.858273,0.031888,[18  7] ; [9 4],[17.76315789  7.23684211] ; [9.23684211 3.76315789],0
p6,1,0.870707,0.026491,[18 67] ; [ 7 24],[18.31896552 66.68103448] ; [ 6.68103448 24.31896552],0
b5,1,0.875259,0.024644,[53 34] ; [20 12],[53.3697479 33.6302521] ; [19.6302521 12.3697479],0
s1,1,0.888971,0.01949,[ 6 80] ; [ 2 30],[ 5.83050847 80.16949153] ; [ 2.16949153 29.83050847],0
a1,1,0.917667,0.010686,[ 5 82] ; [ 2 30],[ 5.11764706 81.88235294] ; [ 1.88235294 30.11764706],0
p4,1,0.926101,0.008603,[38 47] ; [14 18],[37.77777778 47.22222222] ; [14.22222222 17.77777778],0
p7,1,0.942817,0.005145,[40 44] ; [15 17],[39.82758621 44.17241379] ; [15.17241379 16.82758621],0
