Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,53.839771,[203  41] ; [53 63],[173.51111111  70.48888889] ; [82.48888889 33.51111111],1
p7,1,0.049103,3.871828,[150  89] ; [59 55],[141.50424929  97.49575071] ; [67.49575071 46.50424929],0
u2,1,0.057312,3.6135,[39 32] ; [17 29],[33.98290598 37.01709402] ; [22.01709402 23.98290598],0
p2,1,0.066722,3.361868,[198  46] ; [82 31],[191.37254902  52.62745098] ; [88.62745098 24.37254902],0
p4,1,0.068247,3.324693,[137 106] ; [52 61],[129.00842697 113.99157303] ; [59.99157303 53.00842697],0
s5,1,0.070517,3.270933,[ 38 199] ; [27 85],[ 44.14040115 192.85959885] ; [20.85959885 91.14040115],0
p11,1,0.076927,3.128668,[195  49] ; [83 33],[188.42222222  55.57777778] ; [89.57777778 26.42222222],0
a1,1,0.115291,2.480158,[ 16 228] ; [  3 113],[ 12.87777778 231.12222222] ; [  6.12222222 109.87777778],0
a8,1,0.127748,2.319664,[ 35 179] ; [11 98],[ 30.47678019 183.52321981] ; [15.52321981 93.47678019],0
p8,1,0.180699,1.791867,[123 114] ; [50 63],[117.14571429 119.85428571] ; [55.85428571 57.14571429],0
s4,1,0.185294,1.754642,[ 17 224] ; [ 13 103],[ 20.25210084 220.74789916] ; [  9.74789916 106.25210084],0
n6,1,0.202709,1.622751,[204  39] ; [91 25],[199.67966574  43.32033426] ; [95.32033426 20.67966574],0
n2,1,0.244911,1.3521,[39 14] ; [21 13],[36.55172414 16.44827586] ; [23.44827586 10.55172414],0
s6,1,0.249806,1.324386,[116 125] ; [47 66],[110.96892655 130.03107345] ; [52.03107345 60.96892655],0
p10,1,0.252351,1.310244,[183  57] ; [79 33],[178.63636364  61.36363636] ; [83.36363636 28.63636364],0
s8,1,0.295223,1.09565,[ 69 173] ; [27 89],[ 64.89385475 177.10614525] ; [31.10614525 84.89385475],0
d2,1,0.306027,1.047745,[110 134] ; [58 56],[114.5027933 129.4972067] ; [53.4972067 60.5027933],0
p3,1,0.306628,1.045147,[119 125] ; [49 65],[114.5027933 129.4972067] ; [53.4972067 60.5027933],0
v3,1,0.315466,1.007653,[ 90 149] ; [36 76],[ 85.79487179 153.20512821] ; [40.20512821 71.79487179],0
b2,1,0.337079,0.92151,[56 96] ; [33 43],[59.33333333 92.66666667] ; [29.66666667 46.33333333],0
b3,1,0.337079,0.92151,[56 96] ; [33 43],[59.33333333 92.66666667] ; [29.66666667 46.33333333],0
p6,1,0.413813,0.667819,[ 79 161] ; [32 80],[ 75.68181818 164.31818182] ; [35.31818182 76.68181818],0
a4,1,0.447257,0.577593,[108 134] ; [46 68],[104.68539326 137.31460674] ; [49.31460674 64.68539326],0
s3,1,0.485074,0.487434,[ 56 186] ; [30 83],[ 58.62535211 183.37464789] ; [27.37464789 85.62535211],0
p9,1,0.515975,0.421931,[190  50] ; [86 27],[187.64872521  52.35127479] ; [88.35127479 24.64872521],0
s1,1,0.546468,0.363683,[  4 237] ; [  3 112],[  4.73876404 236.26123596] ; [  2.26123596 112.73876404],0
n5,1,0.638222,0.221074,[199  43] ; [93 23],[197.38547486  44.61452514] ; [94.61452514 21.38547486],0
n1,1,0.66204,0.191055,[23 27] ; [14 20],[22.02380952 27.97619048] ; [14.97619048 19.02380952],0
p5,1,0.679263,0.170957,[ 26 217] ; [ 14 101],[ 27.15083799 215.84916201] ; [ 12.84916201 102.15083799],0
p1,1,0.695958,0.152711,[ 22 221] ; [ 12 104],[ 23.01392758 219.98607242] ; [ 10.98607242 105.01392758],0
s7,1,0.752203,0.099689,[ 62 166] ; [32 79],[ 63.22123894 164.77876106] ; [30.77876106 80.22123894],0
b4,1,0.874536,0.024932,[143 101] ; [69 47],[143.68888889 100.31111111] ; [68.31111111 47.68888889],0
u4,1,0.967014,0.00171,[  2 242] ; [  1 115],[  2.03333333 241.96666667] ; [  0.96666667 115.03333333],0
p12,1,0.973779,0.00108,[ 13 228] ; [  6 107],[ 12.93502825 228.06497175] ; [  6.06497175 106.93502825],0
n3,1,0.985567,0.000327,[37 15] ; [22  9],[36.96385542 15.03614458] ; [22.03614458  8.96385542],0
