Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,91.509331,[ 56 221] ; [228 171],[116.37278107 160.62721893] ; [167.62721893 231.37278107],1
s5,1,0.513943,0.426032,[ 96 179] ; [148 248],[100. 175.] ; [144. 252.],0
v4,1,0.522489,0.408977,[274  10] ; [400  11],[275.41870504   8.58129496] ; [398.58129496  12.41870504],0
n5,1,0.682643,0.167166,[213  71] ; [310  96],[215.26376812  68.73623188] ; [307.73623188  98.26376812],0
n4,1,0.722749,0.125874,[224  61] ; [326  83],[225.86455331  59.13544669] ; [324.13544669  84.86455331],0
u2,1,0.784974,0.074443,[52 38] ; [53 42],[51.08108108 38.91891892] ; [53.91891892 41.08108108],0
a4,1,0.834076,0.04388,[133 150] ; [196 214],[134.35353535 148.64646465] ; [194.64646465 215.35353535],0
b5,1,0.882449,0.021864,[169 116] ; [242 170],[168.05595409 116.94404591] ; [242.94404591 169.05595409],0
p1,1,0.906633,0.013756,[ 25 258] ; [ 35 373],[ 24.57308249 258.42691751] ; [ 35.42691751 372.57308249],0
p5,1,0.935301,0.00659,[ 32 250] ; [ 47 360],[ 32.33381713 249.66618287] ; [ 46.66618287 360.33381713],0
p6,1,0.957573,0.00283,[106 177] ; [151 250],[106.33187135 176.66812865] ; [150.66812865 250.33187135],0
s6,1,0.968275,0.001582,[191  85] ; [279 125],[190.76470588  85.23529412] ; [279.23529412 124.76470588],0
