Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.00069,11.515646,[ 3 18] ; [17 10],[ 8.75 12.25] ; [11.25 15.75],1
p2,1,0.281564,1.159527,[15  7] ; [22  5],[16.6122449  5.3877551] ; [20.3877551  6.6122449],0
p5,1,0.288379,1.127173,[ 3 19] ; [ 7 20],[ 4.48979592 17.51020408] ; [ 5.51020408 21.48979592],0
n4,1,0.361755,0.83179,[11 11] ; [17 10],[12.57142857  9.42857143] ; [15.42857143 11.57142857],0
a2,1,0.403775,0.697054,[ 1 21] ; [ 3 24],[ 1.79591837 20.20408163] ; [ 2.20408163 24.79591837],0
u1,1,0.403775,0.697054,[ 1 21] ; [ 3 24],[ 1.79591837 20.20408163] ; [ 2.20408163 24.79591837],0
s4,1,0.409343,0.680707,[ 9 13] ; [ 8 19],[ 7.63265306 14.36734694] ; [ 9.36734694 17.63265306],0
a5,1,0.409343,0.680707,[13  9] ; [19  8],[14.36734694  7.63265306] ; [17.63265306  9.36734694],0
a3,1,0.444191,0.585433,[12 10] ; [17  9],[13.29166667  8.70833333] ; [15.70833333 10.29166667],0
n3,1,0.462527,0.539773,[3 5] ; [6 5],[3.78947368 4.21052632] ; [5.21052632 5.78947368],0
s6,1,0.516074,0.421732,[17  5] ; [22  4],[17.875  4.125] ; [21.125  4.875],0
a4,1,0.584281,0.299365,[ 9 13] ; [ 9 18],[ 8.08163265 13.91836735] ; [ 9.91836735 17.08163265],0
s2,1,0.586211,0.2963,[17  5] ; [19  8],[16.16326531  5.83673469] ; [19.83673469  7.16326531],0
d3,1,0.647061,0.209626,[16  6] ; [18  9],[15.26530612  6.73469388] ; [18.73469388  8.26530612],0
s7,1,0.655254,0.19934,[10  9] ; [16 11],[10.73913043  8.26086957] ; [15.26086957 11.73913043],0
d5,1,0.682601,0.167213,[16  6] ; [21  6],[16.6122449  5.3877551] ; [20.3877551  6.6122449],0
p9,1,0.69627,0.152381,[18  3] ; [22  5],[17.5  3.5] ; [22.5  4.5],0
a8,1,0.707196,0.141093,[ 1 20] ; [ 2 25],[ 1.3125 19.6875] ; [ 1.6875 25.3125],0
n6,1,0.716164,0.132198,[17  5] ; [22  5],[17.51020408  4.48979592] ; [21.48979592  5.51020408],0
n2,1,0.718904,0.129545,[6 2] ; [9 2],[6.31578947 1.68421053] ; [8.68421053 2.31578947],0
p1,1,0.751111,0.100599,[ 4 18] ; [ 4 23],[ 3.59183673 18.40816327] ; [ 4.40816327 22.59183673],0
s8,1,0.754447,0.097832,[ 8 14] ; [11 16],[ 8.53061224 13.46938776] ; [10.46938776 16.53061224],0
b3,1,0.75706,0.095694,[4 7] ; [ 8 11],[4.4 6.6] ; [ 7.6 11.4],0
b2,1,0.75706,0.095694,[4 7] ; [ 8 11],[4.4 6.6] ; [ 7.6 11.4],0
s3,1,0.782017,0.076558,[13  9] ; [17 10],[13.46938776  8.53061224] ; [16.53061224 10.46938776],0
r2,1,0.795558,0.067133,[18  4] ; [22  4],[18.33333333  3.66666667] ; [21.66666667  4.33333333],0
b1,1,0.803566,0.061869,[ 9 13] ; [12 15],[ 9.42857143 12.57142857] ; [11.57142857 15.42857143],0
s1,1,0.830488,0.045829,[ 2 20] ; [ 2 25],[ 1.79591837 20.20408163] ; [ 2.20408163 24.79591837],0
v1,1,0.891138,0.018732,[11 11] ; [13 12],[11.23404255 10.76595745] ; [12.76595745 12.23404255],0
d1,1,0.897374,0.016636,[11 11] ; [14 13],[11.2244898 10.7755102] ; [13.7755102 13.2244898],0
a6,1,0.897374,0.016636,[11 11] ; [14 13],[11.2244898 10.7755102] ; [13.7755102 13.2244898],0
d4,1,0.906658,0.013749,[19  3] ; [23  4],[18.85714286  3.14285714] ; [23.14285714  3.85714286],0
p10,1,0.966384,0.001776,[17  5] ; [21  6],[17.06122449  4.93877551] ; [20.93877551  6.06122449],0
u3,1,1.0,0.0,[6 4] ; [6 4],[6. 4.] ; [6. 4.],0
u2,1,1.0,0.0,[6 4] ; [6 4],[6. 4.] ; [6. 4.],0
