Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3e-06,21.814861,[74 29] ; [248 283],[52.31230284 50.68769716] ; [269.68769716 261.31230284],1
a6,1,0.604196,0.268714,[70 35] ; [369 164],[72.2492163 32.7507837] ; [366.7507837 166.2492163],0
a2,1,0.619324,0.246818,[22 83] ; [124 411],[23.953125 81.046875] ; [122.046875 412.953125],0
u3,1,0.662589,0.190393,[20 13] ; [79 61],[18.88439306 14.11560694] ; [80.11560694 59.88439306],0
r3,1,0.666712,0.185472,[101   4] ; [516  16],[101.7032967   3.2967033] ; [515.2967033  16.7032967],0
p8,1,0.670855,0.180604,[62 40] ; [309 219],[60.06666667 41.93333333] ; [310.93333333 217.06666667],0
r2,1,0.701297,0.147126,[98  7] ; [496  30],[98.84310618  6.15689382] ; [495.15689382  30.84310618],0
r1,1,0.710165,0.138112,[82 23] ; [424 108],[83.40659341 21.59340659] ; [422.59340659 109.40659341],0
n5,1,0.729818,0.119279,[84 21] ; [416 114],[82.67716535 22.32283465] ; [417.32283465 112.67716535],0
d1,1,0.770258,0.085286,[61 44] ; [319 216],[62.34375 42.65625] ; [317.65625 217.34375],0
b1,1,0.801818,0.062999,[34 71] ; [180 355],[35.109375 69.890625] ; [178.890625 356.109375],0
b5,1,0.803246,0.062075,[63 42] ; [314 221],[61.8515625 43.1484375] ; [315.1484375 219.8515625],0
n3,1,0.882154,0.021975,[16  6] ; [75 26],[16.27642276  5.72357724] ; [74.72357724 26.27642276],0
p1,1,0.882341,0.021905,[ 9 96] ; [ 48 484],[ 9.3956044 95.6043956] ; [ 47.6043956 484.3956044],0
r4,1,0.905922,0.013967,[95 10] ; [486  49],[95.3203125  9.6796875] ; [485.6796875  49.3203125],0
b4,1,0.920683,0.009915,[61 44] ; [308 227],[60.5390625 44.4609375] ; [308.4609375 226.5390625],0
p3,1,0.923256,0.00928,[56 49] ; [287 246],[56.44984326 48.55015674] ; [286.55015674 246.44984326],0
p4,1,0.935056,0.00664,[66 39] ; [336 195],[66.36792453 38.63207547] ; [335.63207547 195.36792453],0
v4,1,0.938575,0.005938,[101   4] ; [508  21],[100.85962145   4.14037855] ; [508.14037855  20.85962145],0
n1,1,0.993709,6.2e-05,[ 8 14] ; [37 65],[ 7.98387097 14.01612903] ; [37.01612903 64.98387097],0
