Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,62.469999,[41 66] ; [238  61],[73.52955665 33.47044335] ; [205.47044335  93.52955665],1
s7,1,0.387046,0.748201,[59 44] ; [147 134],[55.25520833 47.74479167] ; [150.74479167 130.25520833],0
v4,1,0.412018,0.672971,[101   5] ; [289   9],[102.32673267   3.67326733] ; [287.67326733  10.32673267],0
p9,1,0.413007,0.670129,[90 14] ; [264  31],[92.27067669 11.72932331] ; [261.72932331  33.27067669],0
n2,1,0.458283,0.550085,[22  5] ; [40 14],[20.66666667  6.33333333] ; [41.33333333 12.66666667],0
a5,1,0.475565,0.509015,[84 23] ; [245  55],[86.49385749 20.50614251] ; [242.50614251  57.49385749],0
n3,1,0.479839,0.49923,[21  6] ; [38 16],[19.66666667  7.33333333] ; [39.33333333 14.66666667],0
n5,1,0.504663,0.445116,[87 18] ; [238  60],[84.67741935 20.32258065] ; [240.32258065  57.67741935],0
a4,1,0.59781,0.278312,[59 48] ; [156 143],[56.66256158 50.33743842] ; [158.33743842 140.66256158],0
p11,1,0.614509,0.253661,[88 19] ; [240  60],[86.23095823 20.76904177] ; [241.76904177  58.23095823],0
r2,1,0.628992,0.233431,[100   5] ; [287  11],[100.83126551   4.16873449] ; [286.16873449  11.83126551],0
b4,1,0.665285,0.187167,[62 45] ; [181 119],[63.88452088 43.11547912] ; [179.11547912 120.88452088],0
n4,1,0.689049,0.160117,[88 18] ; [243  56],[86.63209877 19.36790123] ; [244.36790123  54.63209877],0
p7,1,0.770434,0.085151,[69 33] ; [200  89],[70.17391304 31.82608696] ; [198.82608696  90.17391304],0
s6,1,0.774368,0.082177,[73 29] ; [214  79],[74.11139241 27.88860759] ; [212.88860759  80.11139241],0
p10,1,0.813826,0.055457,[87 16] ; [252  43],[87.73115578 15.26884422] ; [251.26884422  43.73115578],0
d2,1,0.817663,0.053154,[59 48] ; [161 138],[57.98029557 49.01970443] ; [162.01970443 136.98029557],0
u4,1,0.917933,0.010617,[  3 104] ; [  9 291],[  3.15479115 103.84520885] ; [  8.84520885 291.15479115],0
v2,1,0.91985,0.010125,[72 32] ; [203  88],[72.40506329 31.59493671] ; [202.59493671  88.40506329],0
p5,1,0.933979,0.006863,[15 89] ; [ 42 256],[14.74626866 89.25373134] ; [ 42.25373134 255.74626866],0
s1,1,0.953043,0.003468,[  3 103] ; [  8 286],[  2.915 103.085] ; [  8.085 285.915],0
