Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.4e-05,18.876804,[22 43] ; [31  9],[32.80952381 32.19047619] ; [20.19047619 19.80952381],1
n1,1,0.504517,0.445421,[ 8 20] ; [4 6],[ 8.84210526 19.15789474] ; [3.15789474 6.84210526],0
u2,1,0.508332,0.4375,[15 13] ; [9 5],[16. 12.] ; [8. 6.],0
n5,1,0.523066,0.407843,[24 41] ; [12 27],[22.5 42.5] ; [13.5 25.5],0
d5,1,0.524419,0.405195,[46 18] ; [31  9],[47.38461538 16.61538462] ; [29.61538462 10.38461538],0
a6,1,0.536306,0.38243,[46 19] ; [26 14],[44.57142857 20.42857143] ; [27.42857143 12.57142857],0
a1,1,0.536306,0.38243,[ 3 62] ; [ 3 37],[ 3.71428571 61.28571429] ; [ 2.28571429 37.71428571],0
s3,1,0.542268,0.371353,[55 10] ; [32  8],[53.85714286 11.14285714] ; [33.14285714  6.85714286],0
r4,1,0.542268,0.371353,[55 10] ; [32  8],[53.85714286 11.14285714] ; [33.14285714  6.85714286],0
a7,1,0.575978,0.312782,[48 16] ; [28 12],[46.76923077 17.23076923] ; [29.23076923 10.76923077],0
a2,1,0.612917,0.255949,[ 9 56] ; [ 7 33],[ 9.9047619 55.0952381] ; [ 6.0952381 33.9047619],0
v2,1,0.710315,0.137963,[31 28] ; [18 19],[30.11458333 28.88541667] ; [18.88541667 18.11458333],0
p11,1,0.721474,0.127084,[40 25] ; [26 14],[40.85714286 24.14285714] ; [25.14285714 14.85714286],0
a4,1,0.723774,0.124905,[19 46] ; [13 27],[19.80952381 45.19047619] ; [12.19047619 27.80952381],0
v1,1,0.746048,0.104882,[29 35] ; [18 19],[29.78217822 34.21782178] ; [17.21782178 19.78217822],0
b3,1,0.779128,0.078655,[10 22] ; [ 7 13],[10.46153846 21.53846154] ; [ 6.53846154 13.46153846],0
b2,1,0.779128,0.078655,[10 22] ; [ 7 13],[10.46153846 21.53846154] ; [ 6.53846154 13.46153846],0
u3,1,0.838611,0.041481,[19  8] ; [11  4],[19.28571429  7.71428571] ; [10.71428571  4.28571429],0
b5,1,0.842157,0.039655,[41 24] ; [26 14],[41.47619048 23.52380952] ; [25.52380952 14.47619048],0
r3,1,0.853021,0.034323,[62  2] ; [39  1],[62.15384615  1.84615385] ; [38.84615385  1.15384615],0
n6,1,0.870128,0.026731,[40 24] ; [25 14],[40.38834951 23.61165049] ; [24.61165049 14.38834951],0
s7,1,0.909042,0.013052,[29 34] ; [17 19],[29.27272727 33.72727273] ; [16.72727273 19.27272727],0
d3,1,0.973633,0.001092,[43 21] ; [27 13],[43.07692308 20.92307692] ; [26.92307692 13.07692308],0
v3,1,0.976332,0.00088,[15 46] ; [ 9 28],[14.93877551 46.06122449] ; [ 9.06122449 27.93877551],0
