Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,56.446241,[427  96] ; [33 44],[400.96666667 122.03333333] ; [59.03333333 17.96666667],1
p7,1,0.150138,2.070847,[350 163] ; [43 29],[344.63076923 168.36923077] ; [48.36923077 23.63076923],0
v4,1,0.172995,1.856798,[501  22] ; [72  6],[498.63394343  24.36605657] ; [74.36605657  3.63394343],0
s8,1,0.17327,1.854422,[251 272] ; [31 47],[245.40099834 277.59900166] ; [36.59900166 41.40099834],0
u2,1,0.174486,1.843977,[73 48] ; [18  6],[75.93793103 45.06206897] ; [15.06206897  8.93793103],0
p1,1,0.182871,1.774139,[ 43 480] ; [ 3 74],[ 40.09666667 482.90333333] ; [ 5.90333333 71.09666667],0
s2,1,0.189175,1.724029,[278 242] ; [35 42],[272.62981575 247.37018425] ; [40.37018425 36.62981575],0
p12,1,0.202508,1.624191,[ 51 470] ; [ 4 72],[ 47.99832496 473.00167504] ; [ 7.00167504 68.99832496],0
d5,1,0.266188,1.236285,[462  64] ; [65 13],[458.94370861  67.05629139] ; [68.05629139  9.94370861],0
n3,1,0.292554,1.107831,[69 27] ; [12  8],[67.03448276 28.96551724] ; [13.96551724  6.03448276],0
u4,1,0.419304,0.652266,[ 15 510] ; [ 1 77],[ 13.93034826 511.06965174] ; [ 2.06965174 75.93034826],0
a6,1,0.623957,0.240345,[371 154] ; [53 25],[369.15422886 155.84577114] ; [54.84577114 23.15422886],0
a7,1,0.639963,0.218791,[390 135] ; [56 22],[388.30845771 136.69154229] ; [57.69154229 20.30845771],0
d3,1,0.704722,0.143606,[408 118] ; [59 19],[406.69205298 119.30794702] ; [60.30794702 17.69205298],0
s3,1,0.723382,0.125275,[295 222] ; [45 31],[296.42495784 220.57504216] ; [43.57504216 32.42495784],0
s1,1,0.758203,0.094766,[ 11 510] ; [ 2 73],[ 11.36409396 509.63590604] ; [ 1.63590604 73.36409396],0
s4,1,0.781613,0.07685,[ 79 437] ; [11 67],[ 78.18181818 437.81818182] ; [11.81818182 66.18181818],0
b4,1,0.802905,0.062295,[318 208] ; [46 32],[316.99337748 209.00662252] ; [47.00662252 30.99337748],0
a1,1,0.888932,0.019504,[ 29 497] ; [ 4 74],[ 28.7384106 497.2615894] ; [ 4.2615894 73.7384106],0
