Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,50.089424,[22 37] ; [245  56],[43.75833333 15.24166667] ; [223.24166667  77.75833333],1
v4,1,0.489186,0.478316,[56  2] ; [296   6],[56.71111111  1.28888889] ; [295.28888889   6.71111111],0
p10,1,0.490131,0.476238,[50  9] ; [264  36],[51.60445682  7.39554318] ; [262.39554318  37.60445682],0
u2,1,0.498404,0.458333,[7 5] ; [37 17],[8. 4.] ; [36. 18.],0
n4,1,0.510901,0.432222,[48 11] ; [256  46],[49.68421053  9.31578947] ; [254.31578947  47.68421053],0
a4,1,0.531555,0.391418,[26 33] ; [147 156],[28.1961326 30.8038674] ; [144.8038674 158.1961326],0
v2,1,0.535085,0.384726,[32 25] ; [181 118],[34.10393258 22.89606742] ; [178.89606742 120.10393258],0
d3,1,0.541979,0.371885,[41 18] ; [223  81],[42.90909091 16.09090909] ; [221.09090909  82.90909091],0
n2,1,0.570018,0.322652,[7 3] ; [50 14],[7.7027027 2.2972973] ; [49.2972973 14.7027027],0
a6,1,0.591431,0.288115,[37 22] ; [201 102],[38.79005525 20.20994475] ; [199.20994475 103.79005525],0
p7,1,0.61869,0.247713,[42 16] ; [222  72],[43.5 14.5] ; [220.5  73.5],0
s1,1,0.660605,0.19279,[ 2 57] ; [ 14 285],[ 2.63687151 56.36312849] ; [ 13.36312849 285.63687151],0
b5,1,0.708882,0.139396,[33 26] ; [178 126],[34.29476584 24.70523416] ; [176.70523416 127.29476584],0
b1,1,0.745425,0.105416,[21 38] ; [115 189],[22.1046832 36.8953168] ; [113.8953168 190.1046832],0
a1,1,0.801194,0.063404,[ 3 56] ; [ 18 286],[ 3.41322314 55.58677686] ; [ 17.58677686 286.41322314],0
u3,1,0.83952,0.041009,[8 4] ; [39 17],[8.29411765 3.70588235] ; [38.70588235 17.29411765],0
n1,1,0.853956,0.033883,[5 5] ; [30 34],[4.72972973 5.27027027] ; [30.27027027 33.72972973],0
a3,1,0.883224,0.021575,[47 11] ; [248  55],[47.39612188 10.60387812] ; [247.60387812  55.39612188],0
n3,1,0.936693,0.006309,[7 3] ; [44 20],[6.89189189 3.10810811] ; [44.10810811 19.89189189],0
p3,1,0.945903,0.004604,[35 23] ; [182 122],[34.7679558 23.2320442] ; [182.2320442 121.7679558],0
v3,1,0.947752,0.004294,[25 31] ; [134 163],[25.22379603 30.77620397] ; [133.77620397 163.22379603],0
p11,1,0.967768,0.001633,[48 11] ; [248  56],[48.11019284 10.88980716] ; [247.88980716  56.11019284],0
a7,1,0.98345,0.00043,[42 17] ; [216  88],[41.9338843 17.0661157] ; [216.0661157  87.9338843],0
