Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,43.648633,[60 13] ; [ 7 32],[43.66964286 29.33035714] ; [23.33035714 15.66964286],1
p11,1,0.13437,2.241273,[37 36] ; [14 25],[33.24107143 39.75892857] ; [17.75892857 21.24107143],0
s8,1,0.139579,2.182592,[18 55] ; [ 5 34],[14.99107143 58.00892857] ; [ 8.00892857 30.99107143],0
a8,1,0.154213,2.030075,[10 60] ; [ 2 36],[ 7.77777778 62.22222222] ; [ 4.22222222 33.77777778],0
a1,1,0.173352,1.853717,[ 4 69] ; [ 5 34],[ 5.86607143 67.13392857] ; [ 3.13392857 35.86607143],0
p2,1,0.19676,1.666264,[43 30] ; [18 21],[39.75892857 33.24107143] ; [21.24107143 17.75892857],0
v2,1,0.222518,1.488061,[27 39] ; [11 27],[24.11538462 41.88461538] ; [13.88461538 24.11538462],0
a6,1,0.237895,1.393024,[47 25] ; [21 18],[44.10810811 27.89189189] ; [23.89189189 15.10810811],0
n5,1,0.240206,1.379386,[29 44] ; [20 19],[31.9375 41.0625] ; [17.0625 21.9375],0
b4,1,0.240206,1.379386,[44 29] ; [19 20],[41.0625 31.9375] ; [21.9375 17.0625],0
a2,1,0.260803,1.264489,[11 62] ; [ 3 36],[ 9.125 63.875] ; [ 4.875 34.125],0
s7,1,0.269636,1.218598,[21 45] ; [ 8 29],[18.58252427 47.41747573] ; [10.41747573 26.58252427],0
a7,1,0.313755,1.014803,[50 23] ; [23 16],[47.58035714 25.41964286] ; [25.41964286 13.58035714],0
p7,1,0.336765,0.922708,[25 44] ; [10 27],[22.78301887 46.21698113] ; [12.21698113 24.78301887],0
d1,1,0.345796,0.888824,[31 42] ; [13 26],[28.67857143 44.32142857] ; [15.32142857 23.67857143],0
a4,1,0.349748,0.87437,[27 46] ; [11 28],[24.76785714 48.23214286] ; [13.23214286 25.76785714],0
v3,1,0.357185,0.847767,[17 49] ; [ 7 32],[15.08571429 50.91428571] ; [ 8.91428571 30.08571429],0
n1,1,0.37841,0.775862,[12 18] ; [ 4 11],[10.66666667 19.33333333] ; [5.33333333 9.66666667],0
n4,1,0.383293,0.760114,[40 33] ; [18 21],[37.80357143 35.19642857] ; [20.19642857 18.80357143],0
n2,1,0.48573,0.48597,[20 10] ; [9 7],[18.91304348 11.08695652] ; [10.08695652  5.91304348],0
b1,1,0.634853,0.225537,[34 39] ; [20 19],[35.19642857 37.80357143] ; [18.80357143 20.19642857],0
p10,1,0.703058,0.145311,[34 36] ; [17 21],[33.05555556 36.94444444] ; [17.94444444 20.05555556],0
s1,1,0.731221,0.117993,[ 5 67] ; [ 2 36],[ 4.58181818 67.41818182] ; [ 2.41818182 35.58181818],0
n3,1,0.772022,0.083944,[17 11] ; [9 7],[16.54545455 11.45454545] ; [9.45454545 6.54545455],0
p3,1,0.916325,0.011038,[16 57] ; [ 8 30],[15.78378378 57.21621622] ; [ 8.21621622 29.78378378],0
u1,1,0.937313,0.006185,[ 4 69] ; [ 2 37],[ 3.91071429 69.08928571] ; [ 2.08928571 36.91071429],0
p9,1,0.964062,0.00203,[39 31] ; [21 17],[38.88888889 31.11111111] ; [21.11111111 16.88888889],0
s5,1,0.970748,0.001345,[11 58] ; [ 6 31],[11.06603774 57.93396226] ; [ 5.93396226 31.06603774],0
