Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,9.3e-05,15.273045,[14 32] ; [55 28],[24.60465116 21.39534884] ; [44.39534884 38.60465116],1
r1,1,0.71307,0.13523,[29 17] ; [55 28],[29.95348837 16.04651163] ; [54.04651163 28.95348837],0
a6,1,0.7369,0.11287,[28 18] ; [48 35],[27.10077519 18.89922481] ; [48.89922481 34.10077519],0
n3,1,0.749217,0.10219,[14 12] ; [18 13],[14.59649123 11.40350877] ; [17.40350877 13.59649123],0
s1,1,0.780355,0.077761,[ 4 42] ; [ 6 76],[ 3.59375 42.40625] ; [ 6.40625 75.59375],0
b5,1,0.819943,0.05181,[27 19] ; [47 36],[26.3875969 19.6124031] ; [47.6124031 35.3875969],0
s4,1,0.844881,0.03828,[ 8 38] ; [13 68],[ 7.60629921 38.39370079] ; [13.39370079 67.60629921],0
u2,1,0.910853,0.012536,[ 8 12] ; [10 14],[ 8.18181818 11.81818182] ; [ 9.81818182 14.18181818],0
p2,1,0.927231,0.008341,[22 24] ; [39 44],[21.75193798 24.24806202] ; [39.24806202 43.75193798],0
s6,1,0.962978,0.002155,[20 26] ; [36 46],[20.125 25.875] ; [35.875 46.125],0
r4,1,0.96473,0.001955,[29 17] ; [52 31],[28.88372093 17.11627907] ; [52.11627907 30.88372093],0
p1,1,0.975422,0.000949,[ 4 42] ; [ 7 75],[ 3.953125 42.046875] ; [ 7.046875 74.953125],0
