Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,4e-06,21.334581,[ 9 54] ; [23 17],[19.57281553 43.42718447] ; [12.42718447 27.57281553],1
a5,1,0.312922,1.018302,[33 30] ; [25 15],[35.47572816 27.52427184] ; [22.52427184 17.47572816],0
n3,1,0.343599,0.896958,[15 13] ; [9 4],[16.3902439 11.6097561] ; [7.6097561 5.3902439],0
s1,1,0.356468,0.850297,[ 7 56] ; [ 7 33],[ 8.5631068 54.4368932] ; [ 5.4368932 34.5631068],0
a2,1,0.398044,0.714228,[10 53] ; [ 9 31],[11.62135922 51.37864078] ; [ 7.37864078 32.62135922],0
a8,1,0.42019,0.649785,[ 5 58] ; [ 5 34],[ 6.17647059 56.82352941] ; [ 3.82352941 35.17647059],0
p8,1,0.468103,0.526452,[ 9 53] ; [ 8 32],[10.33333333 51.66666667] ; [ 6.66666667 33.33333333],0
a3,1,0.480236,0.498327,[37 25] ; [26 13],[38.67326733 23.32673267] ; [24.32673267 14.67326733],0
n1,1,0.558378,0.342521,[15 16] ; [7 5],[15.86046512 15.13953488] ; [6.13953488 5.86046512],0
n5,1,0.566229,0.329032,[40 22] ; [28 12],[41.33333333 20.66666667] ; [26.66666667 13.33333333],0
p10,1,0.6268,0.236425,[24 38] ; [17 22],[25.16831683 36.83168317] ; [15.83168317 23.16831683],0
a4,1,0.6268,0.236425,[24 38] ; [17 22],[25.16831683 36.83168317] ; [15.83168317 23.16831683],0
d4,1,0.665582,0.186813,[43 20] ; [25 14],[42. 21.] ; [26. 13.],0
d1,1,0.709158,0.139119,[26 37] ; [18 22],[26.91262136 36.08737864] ; [17.08737864 22.91262136],0
d3,1,0.719125,0.129332,[30 33] ; [20 19],[30.88235294 32.11764706] ; [19.11764706 19.88235294],0
b4,1,0.725294,0.123476,[34 29] ; [23 17],[34.86407767 28.13592233] ; [22.13592233 17.86407767],0
p12,1,0.743541,0.107039,[ 1 62] ; [ 1 39],[ 1.22330097 61.77669903] ; [ 0.77669903 39.22330097],0
n4,1,0.751019,0.100677,[39 24] ; [26 14],[39.75728155 23.24271845] ; [25.24271845 14.75728155],0
a7,1,0.795101,0.06744,[33 30] ; [22 18],[33.6407767 29.3592233] ; [21.3592233 18.6407767],0
u2,1,0.816275,0.053981,[12 14] ; [7 7],[12.35 13.65] ; [6.65 7.35],0
p1,1,0.830447,0.045851,[ 7 56] ; [ 5 35],[ 7.33980583 55.66019417] ; [ 4.66019417 35.33980583],0
p7,1,0.898715,0.016201,[14 48] ; [ 9 29],[14.26 47.74] ; [ 8.74 29.26],0
d2,1,0.908521,0.013203,[29 32] ; [19 20],[29.28 31.72] ; [18.72 20.28],0
b2,1,0.950529,0.003849,[18 27] ; [11 16],[18.125 26.875] ; [10.875 16.125],0
b3,1,0.950529,0.003849,[18 27] ; [11 16],[18.125 26.875] ; [10.875 16.125],0
