Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3e-06,21.869108,[50  7] ; [26 30],[38.33628319 18.66371681] ; [37.66371681 18.33628319],1
n3,1,0.485972,0.485431,[10  2] ; [16  6],[9.17647059 2.82352941] ; [16.82352941  5.17647059],0
n6,1,0.556231,0.346273,[37 19] ; [34 22],[35.5 20.5] ; [35.5 20.5],0
r4,1,0.578828,0.308134,[49  8] ; [46 10],[47.92035398  9.07964602] ; [47.07964602  8.92035398],0
s5,1,0.585815,0.296928,[16 39] ; [18 35],[17.31481481 37.68518519] ; [16.68518519 36.31481481],0
v2,1,0.628163,0.23456,[28 26] ; [25 28],[26.74766355 27.25233645] ; [26.25233645 26.74766355],0
p2,1,0.634309,0.226263,[46 10] ; [44 12],[45. 11.] ; [45. 11.],0
b4,1,0.644297,0.213166,[37 20] ; [34 22],[35.81415929 21.18584071] ; [35.18584071 20.81415929],0
u2,1,0.680358,0.169724,[16  9] ; [11  8],[15.34090909  9.65909091] ; [11.65909091  7.34090909],0
p5,1,0.714302,0.134018,[ 4 53] ; [ 3 53],[ 3.53097345 53.46902655] ; [ 3.46902655 52.53097345],0
a1,1,0.714302,0.134018,[ 4 53] ; [ 3 53],[ 3.53097345 53.46902655] ; [ 3.46902655 52.53097345],0
p1,1,0.741584,0.108739,[ 7 48] ; [ 6 50],[ 6.44144144 48.55855856] ; [ 6.55855856 49.44144144],0
p9,1,0.741804,0.108547,[41 16] ; [38 17],[40.20535714 16.79464286] ; [38.79464286 16.20535714],0
v1,1,0.750636,0.100998,[22 33] ; [20 34],[21.19266055 33.80733945] ; [20.80733945 33.19266055],0
b5,1,0.755998,0.09656,[34 23] ; [35 21],[34.80530973 22.19469027] ; [34.19469027 21.80530973],0
s7,1,0.758649,0.094406,[21 35] ; [21 31],[21.77777778 34.22222222] ; [20.22222222 31.77777778],0
u3,1,0.836027,0.04284,[17  7] ; [14  5],[17.30232558  6.69767442] ; [13.69767442  5.30232558],0
d4,1,0.8439,0.038773,[46 11] ; [46 10],[46.40707965 10.59292035] ; [45.59292035 10.40707965],0
s4,1,0.8439,0.038773,[11 46] ; [10 46],[10.59292035 46.40707965] ; [10.40707965 45.59292035],0
s6,1,0.844493,0.038475,[35 21] ; [36 20],[35.5 20.5] ; [35.5 20.5],0
n4,1,0.911235,0.012428,[24 33] ; [23 33],[23.7079646 33.2920354] ; [23.2920354 32.7079646],0
b1,1,0.911235,0.012428,[24 33] ; [23 33],[23.7079646 33.2920354] ; [23.2920354 32.7079646],0
d5,1,0.958984,0.002645,[44 13] ; [43 13],[43.88495575 13.11504425] ; [43.11504425 12.88495575],0
r3,1,0.982227,0.000496,[54  3] ; [53  3],[53.97345133  3.02654867] ; [53.02654867  2.97345133],0
