Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,156.468897,[203  71] ; [ 19 141],[140.15668203 133.84331797] ; [81.84331797 78.15668203],1
s5,1,0.281088,1.161823,[ 92 174] ; [ 46 110],[ 86.98578199 179.01421801] ; [ 51.01421801 104.98578199],0
p11,1,0.292984,1.105858,[231  46] ; [127  33],[226.92448513  50.07551487] ; [131.07551487  28.92448513],0
v4,1,0.31989,0.989396,[262  13] ; [146  11],[259.72222222  15.27777778] ; [148.27777778   8.72222222],0
s3,1,0.326835,0.961398,[146 123] ; [78 80],[141.1147541 127.8852459] ; [82.8852459 75.1147541],0
r1,1,0.346704,0.885483,[233  42] ; [130  30],[229.48275862  45.51724138] ; [133.51724138  26.48275862],0
u2,1,0.347973,0.880837,[30 18] ; [31 27],[27.62264151 20.37735849] ; [33.37735849 24.62264151],0
p10,1,0.360093,0.837569,[227  46] ; [125  32],[223.47906977  49.52093023] ; [128.52093023  28.47906977],0
r2,1,0.367509,0.81207,[260  12] ; [146  10],[258.01869159  13.98130841] ; [147.98130841   8.01869159],0
p8,1,0.383223,0.760338,[153 116] ; [83 75],[148.67447307 120.32552693] ; [87.32552693 70.67447307],0
p3,1,0.387188,0.747755,[150 123] ; [80 78],[145.68445476 127.31554524] ; [84.31554524 73.68445476],0
p6,1,0.389861,0.739376,[ 98 170] ; [64 93],[102.15529412 165.84470588] ; [59.84470588 97.15529412],0
b1,1,0.390936,0.736029,[ 96 181] ; [62 98],[100.15102975 176.84897025] ; [ 57.84897025 102.15102975],0
n5,1,0.414007,0.667265,[212  62] ; [116  41],[208.51972158  65.48027842] ; [119.48027842  37.51972158],0
p2,1,0.417873,0.656289,[236  39] ; [131  27],[233.08314088  41.91685912] ; [133.91685912  24.08314088],0
p5,1,0.450985,0.568175,[ 30 246] ; [ 21 137],[ 32.43317972 243.56682028] ; [ 18.56682028 139.43317972],0
b4,1,0.518163,0.417548,[168 109] ; [92 68],[164.80549199 112.19450801] ; [95.19450801 64.80549199],0
r4,1,0.56578,0.329794,[249  28] ; [141  19],[247.20823799  29.79176201] ; [142.79176201  17.20823799],0
s6,1,0.600077,0.274879,[179  94] ; [99 58],[176.49767442  96.50232558] ; [101.50232558  55.49767442],0
a1,1,0.621928,0.243168,[ 17 260] ; [  8 152],[ 15.84668192 261.15331808] ; [  9.15331808 150.84668192],0
p7,1,0.762306,0.091478,[177  90] ; [107  51],[178.41882353  88.58117647] ; [105.58117647  52.41882353],0
n1,1,0.793328,0.068639,[18 32] ; [13 26],[17.41573034 32.58426966] ; [13.58426966 25.41573034],0
b2,1,0.79527,0.067326,[ 75 111] ; [36 57],[ 74. 112.] ; [37. 56.],0
b3,1,0.79527,0.067326,[ 75 111] ; [36 57],[ 74. 112.] ; [37. 56.],0
s1,1,0.83666,0.042505,[  6 266] ; [  4 155],[  6.31090487 265.68909513] ; [  3.68909513 155.31090487],0
p1,1,0.851613,0.034992,[ 24 252] ; [ 13 146],[ 23.47586207 252.52413793] ; [ 13.52413793 145.47586207],0
r3,1,0.88968,0.01924,[267   8] ; [154   5],[266.76267281   8.23732719] ; [154.23732719   4.76267281],0
