Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,1.8e-05,18.369821,[23 73] ; [24 14],[33.67164179 62.32835821] ; [13.32835821 24.67164179],1
a1,1,0.505177,0.444043,[ 7 92] ; [ 4 34],[ 7.94890511 91.05109489] ; [ 3.05109489 34.94890511],0
p10,1,0.512788,0.428374,[59 37] ; [25 12],[60.63157895 35.36842105] ; [23.36842105 13.63157895],0
a6,1,0.517793,0.418288,[53 46] ; [18 20],[51.30656934 47.69343066] ; [19.69343066 18.30656934],0
a8,1,0.520412,0.413076,[12 83] ; [ 3 32],[10.96153846 84.03846154] ; [ 4.03846154 30.96153846],0
a4,1,0.55541,0.347714,[20 79] ; [ 6 32],[18.78832117 80.21167883] ; [ 7.21167883 30.78832117],0
a5,1,0.575667,0.313292,[39 60] ; [13 25],[37.57664234 61.42335766] ; [14.42335766 23.57664234],0
r4,1,0.617778,0.249004,[50 49] ; [21 17],[51.30656934 47.69343066] ; [19.69343066 18.30656934],0
u2,1,0.635146,0.225146,[25 32] ; [10 10],[25.90909091 31.09090909] ; [ 9.09090909 10.90909091],0
n5,1,0.649087,0.207054,[63 35] ; [26 12],[64.13235294 33.86764706] ; [24.86764706 13.13235294],0
b2,1,0.689355,0.159784,[19 38] ; [ 6 15],[18.26923077 38.73076923] ; [ 6.73076923 14.26923077],0
b3,1,0.689355,0.159784,[19 38] ; [ 6 15],[18.26923077 38.73076923] ; [ 6.73076923 14.26923077],0
p2,1,0.704644,0.143685,[69 29] ; [28 10],[69.89705882 28.10294118] ; [27.10294118 10.89705882],0
n6,1,0.729554,0.119522,[70 29] ; [28 10],[70.81751825 28.18248175] ; [27.18248175 10.81751825],0
a2,1,0.754197,0.098038,[ 4 95] ; [ 2 36],[ 4.33576642 94.66423358] ; [ 1.66423358 36.33576642],0
p12,1,0.76336,0.090644,[ 4 94] ; [ 2 36],[ 4.32352941 93.67647059] ; [ 1.67647059 36.32352941],0
n1,1,0.785671,0.07395,[12 18] ; [5 9],[11.59090909 18.40909091] ; [5.40909091 8.59090909],0
s4,1,0.806367,0.060082,[19 80] ; [ 8 30],[19.51094891 79.48905109] ; [ 7.48905109 30.51094891],0
a7,1,0.817259,0.053394,[52 46] ; [21 17],[52.60294118 45.39705882] ; [20.39705882 17.60294118],0
a3,1,0.842679,0.03939,[42 56] ; [17 21],[42.51470588 55.48529412] ; [16.48529412 21.51470588],0
b5,1,0.906652,0.01375,[61 38] ; [23 15],[60.70072993 38.29927007] ; [23.29927007 14.70072993],0
