Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,39.637889,[ 20 325] ; [20 44],[ 33.7408313 311.2591687] ; [ 6.2591687 57.7408313],1
u4,1,0.172277,1.863018,[ 10 337] ; [ 4 60],[ 11.81995134 335.18004866] ; [ 2.18004866 61.81995134],0
d1,1,0.188262,1.731167,[214 133] ; [45 19],[218.66909976 128.33090024] ; [40.33090024 23.66909976],0
b2,1,0.190868,1.710905,[ 87 132] ; [24 24],[ 91.04494382 127.95505618] ; [19.95505618 28.04494382],0
b3,1,0.190868,1.710905,[ 87 132] ; [24 24],[ 91.04494382 127.95505618] ; [19.95505618 28.04494382],0
a5,1,0.250233,1.322004,[277  70] ; [47 17],[273.54744526  73.45255474] ; [50.45255474 13.54744526],0
d2,1,0.358192,0.844224,[173 173] ; [36 28],[176.37560976 169.62439024] ; [32.62439024 31.37560976],0
r3,1,0.363008,0.827461,[337   9] ; [61  3],[335.87317073  10.12682927] ; [62.12682927  1.87317073],0
p11,1,0.370207,0.80297,[288  59] ; [56  8],[290.43309002  56.56690998] ; [53.56690998 10.43309002],0
p2,1,0.418795,0.653695,[301  45] ; [58  6],[302.96097561  43.03902439] ; [56.03902439  7.96097561],0
a4,1,0.438875,0.599222,[174 170] ; [29 35],[171.15686275 172.84313725] ; [31.84313725 32.15686275],0
d4,1,0.455577,0.556739,[290  56] ; [56  8],[291.9902439  54.0097561] ; [54.0097561  9.9902439],0
n2,1,0.49218,0.471757,[47 11] ; [9 1],[47.76470588 10.23529412] ; [8.23529412 1.76470588],0
u1,1,0.507517,0.439183,[ 78 269] ; [12 52],[ 75.98540146 271.01459854] ; [14.01459854 49.98540146],0
s4,1,0.720796,0.127732,[ 56 287] ; [ 9 53],[ 55.04938272 287.95061728] ; [ 9.95061728 52.04938272],0
u3,1,0.722696,0.125924,[54 39] ; [7 4],[54.54807692 38.45192308] ; [6.45192308 4.54807692],0
d3,1,0.740593,0.109606,[251  96] ; [45 19],[249.90754258  97.09245742] ; [46.09245742 17.90754258],0
a8,1,0.742753,0.107722,[ 49 261] ; [10 47],[ 49.83651226 260.16348774] ; [ 9.16348774 47.83651226],0
b4,1,0.749671,0.101808,[208 139] ; [37 27],[206.84914842 140.15085158] ; [38.15085158 25.84914842],0
n1,1,0.761657,0.091994,[26 32] ; [5 5],[26.44117647 31.55882353] ; [4.55882353 5.44117647],0
d5,1,0.796196,0.066705,[291  55] ; [53 11],[290.30243902  55.69756098] ; [53.69756098 10.30243902],0
r1,1,0.803549,0.06188,[290  55] ; [53 11],[289.32762836  55.67237164] ; [53.67237164 10.32762836],0
v2,1,0.814961,0.05477,[235 102] ; [43 20],[234.215 102.785] ; [43.785 19.215],0
a7,1,0.849239,0.036134,[258  88] ; [47 17],[257.3902439  88.6097561] ; [47.6097561 16.3902439],0
r4,1,0.951412,0.003713,[326  21] ; [60  4],[325.89294404  21.10705596] ; [60.10705596  3.89294404],0
v4,1,0.981867,0.000517,[335  11] ; [62  2],[335.02926829  10.97073171] ; [61.97073171  2.02926829],0
