Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,37.221526,[23 37] ; [111  24],[41.23076923 18.76923077] ; [92.76923077 42.23076923],1
u3,1,0.149173,2.080692,[20 11] ; [22 24],[16.90909091 14.09090909] ; [25.09090909 20.90909091],0
p6,1,0.169531,1.887089,[ 4 56] ; [ 18 116],[ 6.80412371 53.19587629] ; [ 15.19587629 118.80412371],0
a8,1,0.171328,1.871284,[ 3 54] ; [ 15 113],[ 5.54594595 51.45405405] ; [ 12.45405405 115.54594595],0
r4,1,0.240564,1.377287,[40 20] ; [101  34],[43.38461538 16.61538462] ; [97.61538462 37.38461538],0
s4,1,0.262211,1.257045,[14 46] ; [ 22 111],[11.19170984 48.80829016] ; [ 24.80829016 108.19170984],0
a2,1,0.262871,1.253571,[ 8 52] ; [ 27 108],[10.76923077 49.23076923] ; [ 24.23076923 110.76923077],0
s8,1,0.292527,1.107955,[13 47] ; [39 96],[16. 44.] ; [36. 99.],0
p1,1,0.376792,0.781143,[ 5 55] ; [ 17 117],[ 6.80412371 53.19587629] ; [ 15.19587629 118.80412371],0
n3,1,0.377106,0.780114,[15 16] ; [23 16],[16.82857143 14.17142857] ; [21.17142857 17.82857143],0
a1,1,0.448724,0.573874,[ 2 58] ; [  8 127],[ 3.07692308 56.92307692] ; [  6.92307692 128.07692308],0
b3,1,0.452168,0.565212,[ 9 21] ; [32 53],[10.69565217 19.30434783] ; [30.30434783 54.69565217],0
b2,1,0.452168,0.565212,[ 9 21] ; [32 53],[10.69565217 19.30434783] ; [30.30434783 54.69565217],0
s1,1,0.489592,0.477423,[ 4 56] ; [ 13 121],[ 5.25773196 54.74226804] ; [ 11.74226804 122.25773196],0
a7,1,0.507726,0.43875,[39 21] ; [81 54],[36.92307692 23.07692308] ; [83.07692308 51.92307692],0
s5,1,0.52733,0.399535,[15 44] ; [ 27 100],[13.32258065 45.67741935] ; [28.67741935 98.32258065],0
d3,1,0.629253,0.233075,[36 24] ; [76 59],[34.46153846 25.53846154] ; [77.53846154 57.46153846],0
b1,1,0.629253,0.233075,[24 36] ; [59 76],[25.53846154 34.46153846] ; [57.46153846 77.53846154],0
s2,1,0.649372,0.206693,[20 39] ; [50 84],[21.39896373 37.60103627] ; [48.60103627 85.39896373],0
d4,1,0.672974,0.178143,[44 16] ; [95 40],[42.76923077 17.23076923] ; [96.23076923 38.76923077],0
p9,1,0.712616,0.135678,[39 18] ; [88 46],[37.90052356 19.09947644] ; [89.09947644 44.90052356],0
p10,1,0.712961,0.135337,[34 25] ; [81 53],[35.15544041 23.84455959] ; [79.84455959 54.15544041],0
b4,1,0.731254,0.117963,[38 22] ; [82 53],[36.92307692 23.07692308] ; [83.07692308 51.92307692],0
p2,1,0.75146,0.100309,[35 25] ; [82 53],[36. 24.] ; [81. 54.],0
d5,1,0.796852,0.066267,[42 18] ; [92 43],[41.23076923 18.76923077] ; [92.76923077 42.23076923],0
v4,1,0.80327,0.062059,[51  9] ; [112  22],[50.41237113  9.58762887] ; [112.58762887  21.41237113],0
d1,1,0.885319,0.020802,[26 34] ; [60 75],[26.46153846 33.53846154] ; [59.53846154 75.46153846],0
r3,1,0.886685,0.020306,[48 12] ; [106  28],[47.62886598 12.37113402] ; [106.37113402  27.62886598],0
b5,1,0.90261,0.014973,[37 23] ; [82 53],[36.61538462 23.38461538] ; [82.38461538 52.61538462],0
p8,1,0.903217,0.014786,[13 47] ; [ 28 106],[12.68041237 47.31958763] ; [ 28.31958763 105.68041237],0
a6,1,0.94118,0.005444,[37 23] ; [84 51],[37.23076923 22.76923077] ; [83.76923077 51.23076923],0
n2,1,0.957441,0.002848,[19 12] ; [26 16],[19.10958904 11.89041096] ; [25.89041096 16.10958904],0
u2,1,0.96616,0.0018,[14 17] ; [21 25],[14.09090909 16.90909091] ; [20.90909091 25.09090909],0
