Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,4e-06,21.106472,[ 7 61] ; [43 56],[20.35928144 47.64071856] ; [29.64071856 69.35928144],1
r2,1,0.460225,0.545346,[61  7] ; [92  7],[62.2994012  5.7005988] ; [90.7005988  8.2994012],0
n4,1,0.47072,0.520285,[45 23] ; [70 28],[47.10843373 20.89156627] ; [67.89156627 30.10843373],0
p12,1,0.47676,0.506266,[ 3 65] ; [ 7 92],[ 4.07185629 63.92814371] ; [ 5.92814371 93.07185629],0
n5,1,0.479835,0.499239,[48 20] ; [74 24],[49.97590361 18.02409639] ; [72.02409639 25.97590361],0
a3,1,0.54695,0.36281,[35 32] ; [47 52],[33.09638554 33.90361446] ; [48.90361446 50.09638554],0
v3,1,0.580773,0.304987,[19 46] ; [33 66],[20.6097561 44.3902439] ; [31.3902439 67.6097561],0
r4,1,0.581534,0.303762,[57 11] ; [86 13],[58.22754491  9.77245509] ; [84.77245509 14.22754491],0
n1,1,0.589515,0.291102,[ 8 15] ; [11 15],[ 8.91836735 14.08163265] ; [10.08163265 15.91836735],0
p11,1,0.591211,0.288457,[49 19] ; [75 24],[50.49101796 17.50898204] ; [73.50898204 25.49101796],0
v1,1,0.59766,0.27854,[30 37] ; [39 57],[28.36196319 38.63803681] ; [40.63803681 55.36196319],0
a5,1,0.653199,0.201891,[34 34] ; [53 46],[35.4251497 32.5748503] ; [51.5748503 47.4251497],0
r1,1,0.69499,0.153736,[45 23] ; [67 30],[46.15757576 21.84242424] ; [65.84242424 31.15757576],0
d1,1,0.707662,0.140624,[ 2 66] ; [ 4 95],[ 2.44311377 65.55688623] ; [ 3.55688623 95.44311377],0
d2,1,0.744379,0.106315,[18 50] ; [24 75],[17.10179641 50.89820359] ; [24.89820359 74.10179641],0
u3,1,0.833798,0.04403,[16 17] ; [24 28],[15.52941176 17.47058824] ; [24.47058824 27.52941176],0
n6,1,0.862729,0.029895,[55 13] ; [79 20],[54.56287425 13.43712575] ; [79.43712575 19.56287425],0
b2,1,0.893786,0.017826,[10 27] ; [16 46],[ 9.71717172 27.28282828] ; [16.28282828 45.71717172],0
b3,1,0.893786,0.017826,[10 27] ; [16 46],[ 9.71717172 27.28282828] ; [16.28282828 45.71717172],0
s6,1,0.95288,0.003492,[38 29] ; [54 42],[37.81595092 29.18404908] ; [54.18404908 41.81595092],0
n3,1,0.958908,0.002655,[18  3] ; [23  4],[17.9375  3.0625] ; [23.0625  3.9375],0
p9,1,0.971142,0.001309,[50 16] ; [74 24],[49.90243902 16.09756098] ; [74.09756098 23.90243902],0
a6,1,0.975552,0.000939,[40 28] ; [58 41],[39.90419162 28.09580838] ; [58.09580838 40.90419162],0
