Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,106.343638,[284  60] ; [117 157],[223.21035599 120.78964401] ; [177.78964401  96.21035599],1
u1,1,0.260517,1.266006,[ 68 279] ; [ 65 214],[ 73.72364217 273.27635783] ; [ 59.27635783 219.72364217],0
n2,1,0.262232,1.256936,[41 11] ; [46 20],[38.33898305 13.66101695] ; [48.66101695 17.33898305],0
u4,1,0.275066,1.191307,[ 11 335] ; [  5 274],[  8.8576 337.1424] ; [  7.1424 271.8576],0
a2,1,0.280009,1.167048,[ 85 262] ; [ 79 200],[ 90.90734824 256.09265176] ; [ 73.09265176 205.90734824],0
s6,1,0.28914,1.123621,[238  95] ; [187  90],[232.00819672 100.99180328] ; [192.99180328  84.00819672],0
s3,1,0.295236,1.095588,[204 137] ; [153 122],[197.625 143.375] ; [159.375 115.625],0
a6,1,0.362421,0.829485,[230 116] ; [195  84],[235.28 110.72] ; [189.72  89.28],0
d3,1,0.376703,0.781435,[244 103] ; [187  92],[238.90894569 108.09105431] ; [192.09105431  86.90894569],0
b3,1,0.383968,0.757958,[ 84 137] ; [ 79 108],[ 88.29166667 132.70833333] ; [ 74.70833333 112.29166667],0
b2,1,0.383968,0.757958,[ 84 137] ; [ 79 108],[ 88.29166667 132.70833333] ; [ 74.70833333 112.29166667],0
a7,1,0.40195,0.702485,[252  94] ; [194  84],[247.30128205  98.69871795] ; [198.69871795  79.30128205],0
v2,1,0.405306,0.692528,[200 138] ; [149 118],[194.9785124 143.0214876] ; [154.0214876 112.9785124],0
s1,1,0.432237,0.616804,[ 11 335] ; [ 12 262],[ 12.83548387 333.16451613] ; [ 10.16451613 263.83548387],0
a3,1,0.443616,0.58691,[256  88] ; [200  79],[251.78812199  92.21187801] ; [204.21187801  74.78812199],0
a1,1,0.44485,0.58374,[ 21 326] ; [ 13 266],[ 18.84664537 328.15335463] ; [ 15.15335463 263.84664537],0
s4,1,0.538771,0.377822,[ 53 287] ; [ 38 237],[ 50.30894309 289.69105691] ; [ 40.69105691 234.30894309],0
n1,1,0.624964,0.238953,[22 29] ; [31 34],[23.30172414 27.69827586] ; [29.69827586 35.30172414],0
b1,1,0.704076,0.144266,[137 210] ; [106 173],[134.69808307 212.30191693] ; [108.30191693 170.69808307],0
u3,1,0.72588,0.122928,[48 42] ; [40 39],[46.86390533 43.13609467] ; [41.13609467 37.86390533],0
u2,1,0.727377,0.121534,[46 45] ; [41 36],[47.125 43.875] ; [39.875 37.125],0
d2,1,0.803072,0.062187,[182 165] ; [147 128],[183.54180064 163.45819936] ; [145.45819936 129.54180064],0
d5,1,0.870228,0.02669,[286  60] ; [232  47],[286.7648  59.2352] ; [231.2352  47.7648],0
