Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,74.722918,[215  18] ; [16 25],[196.43430657  36.56569343] ; [34.56569343  6.43430657],1
u1,1,0.038933,4.263802,[ 49 184] ; [ 3 38],[ 44.2189781 188.7810219] ; [ 7.7810219 33.2189781],0
r2,1,0.039966,4.219329,[223   7] ; [36  4],[220.62962963   9.37037037] ; [38.37037037  1.62962963],0
r4,1,0.040225,4.208368,[223  10] ; [36  5],[220.24452555  12.75547445] ; [38.75547445  2.24452555],0
d5,1,0.044425,4.040345,[198  33] ; [30 11],[193.63235294  37.36764706] ; [34.36764706  6.63235294],0
p6,1,0.048103,3.906399,[131 100] ; [15 23],[125.37546468 105.62453532] ; [20.62453532 17.37546468],0
d4,1,0.059444,3.552839,[205  26] ; [32  9],[201.27573529  29.72426471] ; [35.72426471  5.27573529],0
p3,1,0.063216,3.450939,[159  73] ; [22 19],[153.81684982  78.18315018] ; [27.18315018 13.81684982],0
v3,1,0.088794,2.896098,[130  98] ; [17 23],[125.05970149 102.94029851] ; [21.94029851 18.05970149],0
a2,1,0.091523,2.847374,[ 63 170] ; [ 6 35],[ 58.67518248 174.32481752] ; [10.32481752 30.67518248],0
b5,1,0.111788,2.528756,[134  99] ; [29 12],[138.60948905  94.39051095] ; [24.39051095 16.60948905],0
a8,1,0.171769,1.867438,[ 36 171] ; [ 3 33],[ 33.22222222 173.77777778] ; [ 5.77777778 30.22222222],0
a3,1,0.185477,1.753181,[179  51] ; [28 13],[175.68265683  54.31734317] ; [31.31734317  9.68265683],0
s6,1,0.222983,1.485068,[167  60] ; [25 14],[163.84962406  63.15037594] ; [28.15037594 10.84962406],0
p2,1,0.236951,1.398642,[217  16] ; [36  5],[215.14233577  17.85766423] ; [37.85766423  3.14233577],0
r1,1,0.299533,1.076272,[201  31] ; [33  8],[198.85714286  33.14285714] ; [35.14285714  5.85714286],0
a7,1,0.41687,0.659122,[173  59] ; [33  8],[175.06227106  56.93772894] ; [30.93772894 10.06227106],0
b1,1,0.517474,0.418925,[ 92 141] ; [14 27],[ 90.13868613 142.86131387] ; [15.86131387 25.13868613],0
n1,1,0.551457,0.354714,[20 13] ; [5 5],[19.18604651 13.81395349] ; [5.81395349 4.18604651],0
p12,1,0.576368,0.312143,[ 30 203] ; [ 4 37],[ 28.91240876 204.08759124] ; [ 5.08759124 35.91240876],0
v2,1,0.607839,0.263334,[160  69] ; [27 14],[158.6037037  70.3962963] ; [28.3962963 12.6037037],0
u3,1,0.631631,0.229855,[33 21] ; [7 6],[32.23880597 21.76119403] ; [7.76119403 5.23880597],0
p1,1,0.65538,0.199185,[ 29 204] ; [ 6 34],[ 29.87179487 203.12820513] ; [ 5.12820513 34.87179487],0
a1,1,0.661701,0.191464,[ 13 220] ; [ 3 38],[ 13.60583942 219.39416058] ; [ 2.39416058 38.60583942],0
a6,1,0.7968,0.066301,[153  78] ; [28 13],[153.71691176  77.28308824] ; [27.28308824 13.71691176],0
d3,1,0.84229,0.039587,[172  60] ; [31 10],[172.51282051  59.48717949] ; [30.48717949 10.51282051],0
n2,1,0.854551,0.033604,[29  4] ; [9 1],[29.1627907  3.8372093] ; [8.8372093 1.1627907],0
s4,1,0.859698,0.031244,[ 36 193] ; [ 6 35],[ 35.62222222 193.37777778] ; [ 6.37777778 34.62222222],0
r3,1,0.865685,0.028609,[223  10] ; [39  2],[222.79562044  10.20437956] ; [39.20437956  1.79562044],0
a5,1,0.87257,0.025726,[190  43] ; [33  8],[189.63138686  43.36861314] ; [33.36861314  7.63138686],0
b4,1,0.892833,0.01815,[139  94] ; [24 17],[138.60948905  94.39051095] ; [24.39051095 16.60948905],0
n3,1,0.940506,0.00557,[22 10] ; [7 3],[22.0952381  9.9047619] ; [6.9047619 3.0952381],0
b2,1,0.979367,0.000669,[70 85] ; [10 12],[70.05649718 84.94350282] ; [ 9.94350282 12.05649718],0
b3,1,0.979367,0.000669,[70 85] ; [10 12],[70.05649718 84.94350282] ; [ 9.94350282 12.05649718],0
u2,1,0.992621,8.6e-05,[29 25] ; [7 6],[29.01492537 24.98507463] ; [6.98507463 6.01492537],0
