Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,2e-06,22.194449,[103  46] ; [13 31],[89.55440415 59.44559585] ; [26.44559585 17.55440415],1
r4,1,0.504109,0.446275,[134  15] ; [38  6],[132.78756477  16.21243523] ; [39.21243523  4.78756477],0
p12,1,0.530001,0.39439,[ 11 138] ; [ 2 41],[ 10.08854167 138.91145833] ; [ 2.91145833 40.08854167],0
s5,1,0.596843,0.279784,[62 80] ; [16 25],[60.52459016 81.47540984] ; [17.47540984 23.52459016],0
r2,1,0.598218,0.277691,[139   7] ; [41  3],[138.31578947   7.68421053] ; [41.68421053  2.31578947],0
a8,1,0.639871,0.218912,[ 19 119] ; [ 7 35],[ 19.93333333 118.06666667] ; [ 6.06666667 35.93333333],0
b1,1,0.773611,0.082746,[68 81] ; [19 25],[67.16580311 81.83419689] ; [19.83419689 24.16580311],0
s2,1,0.789665,0.071153,[90 59] ; [25 18],[89.24479167 59.75520833] ; [25.75520833 17.24479167],0
s3,1,0.852803,0.034426,[87 62] ; [25 19],[86.46632124 62.53367876] ; [25.53367876 18.46632124],0
a6,1,0.858207,0.031918,[97 52] ; [28 16],[96.50259067 52.49740933] ; [28.49740933 15.50259067],0
s1,1,0.863395,0.029603,[  6 142] ; [ 2 41],[  6.19895288 141.80104712] ; [ 1.80104712 41.19895288],0
v2,1,0.871892,0.026003,[64 84] ; [18 25],[63.53926702 84.46073298] ; [18.46073298 24.53926702],0
a1,1,0.879473,0.022994,[  6 143] ; [ 2 42],[  6.1761658 142.8238342] ; [ 1.8238342 42.1761658],0
n1,1,0.96021,0.002489,[12 17] ; [ 8 11],[12.08333333 16.91666667] ; [ 7.91666667 11.08333333],0
u2,1,0.96243,0.002219,[26 17] ; [11  7],[26.08196721 16.91803279] ; [10.91803279  7.08196721],0
p1,1,0.993304,7e-05,[ 17 132] ; [ 5 39],[ 16.98445596 132.01554404] ; [ 5.01554404 38.98445596],0
