Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,41.964514,[258  49] ; [17 25],[241.90544413  65.09455587] ; [33.09455587  8.90544413],1
v1,1,0.063383,3.44657,[187 111] ; [19 21],[181.62130178 116.37869822] ; [24.37869822 15.62130178],0
d1,1,0.064443,3.419171,[227  80] ; [26 17],[221.91714286  85.08285714] ; [31.08285714 11.91714286],0
a2,1,0.088265,2.905728,[112 195] ; [10 33],[107.01142857 199.98857143] ; [14.98857143 28.01142857],0
d5,1,0.093867,2.806766,[269  37] ; [33  9],[265.55172414  40.44827586] ; [36.44827586  5.55172414],0
v4,1,0.123915,2.367121,[299   8] ; [40  3],[297.35142857   9.64857143] ; [41.64857143  1.35142857],0
r4,1,0.153056,2.041526,[289  18] ; [38  5],[286.82571429  20.17428571] ; [40.17428571  2.82571429],0
r1,1,0.165273,1.925309,[259  47] ; [32 10],[255.87931034  50.12068966] ; [35.12068966  6.87931034],0
u2,1,0.176787,1.824432,[24 21] ; [9 3],[26.05263158 18.94736842] ; [6.94736842 5.05263158],0
b2,1,0.187256,1.739078,[ 87 107] ; [ 7 16],[ 84.03686636 109.96313364] ; [ 9.96313364 13.03686636],0
b3,1,0.187256,1.739078,[ 87 107] ; [ 7 16],[ 84.03686636 109.96313364] ; [ 9.96313364 13.03686636],0
u3,1,0.268719,1.223274,[29 16] ; [9 2],[30.53571429 14.46428571] ; [7.46428571 3.53571429],0
p3,1,0.277666,1.178477,[180 126] ; [21 21],[176.74137931 129.25862069] ; [24.25862069 17.74137931],0
s4,1,0.293502,1.103488,[ 71 232] ; [ 7 36],[ 68.30635838 234.69364162] ; [ 9.69364162 33.30635838],0
a7,1,0.318426,0.9954,[229  78] ; [29 14],[226.30285714  80.69714286] ; [31.69714286 11.30285714],0
p12,1,0.320015,0.988885,[ 38 268] ; [ 3 39],[ 36.05172414 269.94827586] ; [ 4.94827586 37.05172414],0
p1,1,0.353332,0.861454,[ 27 279] ; [ 2 41],[ 25.4269341 280.5730659] ; [ 3.5730659 39.4269341],0
n3,1,0.388747,0.742857,[48 16] ; [12  2],[49.23076923 14.76923077] ; [10.76923077  3.23076923],0
s1,1,0.42935,0.624581,[ 13 291] ; [ 3 40],[ 14.01729107 289.98270893] ; [ 1.98270893 41.01729107],0
v3,1,0.496335,0.462765,[139 158] ; [16 23],[137.00892857 159.99107143] ; [17.99107143 21.00892857],0
v2,1,0.499746,0.455475,[188 108] ; [22 16],[186.10778443 109.89221557] ; [23.89221557 14.10778443],0
d3,1,0.501074,0.452662,[227  80] ; [29 13],[225.19197708  81.80802292] ; [30.80802292 11.19197708],0
s3,1,0.532322,0.389957,[265  39] ; [36  7],[263.70028818  40.29971182] ; [37.29971182  5.70028818],0
r3,1,0.54966,0.357927,[294  13] ; [42  1],[294.72  12.28] ; [41.28  1.72],0
a1,1,0.587396,0.294429,[ 21 286] ; [ 2 41],[ 20.17428571 286.82571429] ; [ 2.82571429 40.17428571],0
n1,1,0.665546,0.186856,[25 38] ; [6 7],[25.69736842 37.30263158] ; [5.30263158 7.69736842],0
a6,1,0.803117,0.062158,[217  89] ; [29 13],[216.31034483  89.68965517] ; [29.68965517 12.31034483],0
b4,1,0.819151,0.052275,[177 130] ; [24 19],[176.30571429 130.69428571] ; [24.69428571 18.30571429],0
a8,1,0.853893,0.033912,[ 47 237] ; [ 6 33],[ 46.6006192 237.3993808] ; [ 6.3993808 32.6006192],0
d4,1,0.878481,0.023377,[272  34] ; [37  5],[271.70689655  34.29310345] ; [37.29310345  4.70689655],0
r2,1,0.926296,0.008557,[297   8] ; [41  1],[297.08933718   7.91066282] ; [40.91066282  1.08933718],0
n2,1,0.948365,0.004194,[49 14] ; [11  3],[49.09090909 13.90909091] ; [10.90909091  3.09090909],0
b5,1,0.97952,0.000659,[185 122] ; [26 17],[185.07714286 121.92285714] ; [25.92285714 17.07714286],0
