Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000288,13.147254,[ 8 74] ; [16 28],[15.61904762 66.38095238] ; [ 8.38095238 35.61904762],1
p12,1,0.25315,1.305835,[ 1 79] ; [ 2 42],[ 1.93548387 78.06451613] ; [ 1.06451613 42.93548387],0
p10,1,0.257635,1.281419,[45 34] ; [29 14],[47.91803279 31.08196721] ; [26.08196721 16.91803279],0
b4,1,0.269286,1.220379,[40 42] ; [26 18],[42.95238095 39.04761905] ; [23.04761905 20.95238095],0
a1,1,0.297179,1.086809,[ 5 77] ; [ 5 39],[ 6.50793651 75.49206349] ; [ 3.49206349 40.50793651],0
d1,1,0.317414,0.999572,[28 54] ; [19 25],[30.58730159 51.41269841] ; [16.41269841 27.58730159],0
n4,1,0.332004,0.941067,[52 30] ; [24 20],[49.46031746 32.53968254] ; [26.53968254 17.46031746],0
b1,1,0.336506,0.923697,[39 43] ; [17 27],[36.44444444 45.55555556] ; [19.55555556 24.44444444],0
u3,1,0.391694,0.733677,[11 25] ; [ 8 11],[12.43636364 23.56363636] ; [ 6.56363636 12.43636364],0
s4,1,0.403306,0.698448,[12 70] ; [ 9 35],[13.66666667 68.33333333] ; [ 7.33333333 36.66666667],0
n2,1,0.43833,0.600652,[19 12] ; [13  5],[20.24489796 10.75510204] ; [11.75510204  6.24489796],0
n5,1,0.462429,0.54001,[55 27] ; [26 17],[53.136 28.864] ; [27.864 15.136],0
p9,1,0.550765,0.355948,[52 25] ; [32 12],[53.45454545 23.54545455] ; [30.54545455 13.45454545],0
n1,1,0.57921,0.307514,[11 20] ; [ 5 13],[10.12244898 20.87755102] ; [ 5.87755102 12.12244898],0
a6,1,0.638245,0.221045,[43 39] ; [25 19],[44.25396825 37.74603175] ; [23.74603175 20.25396825],0
d5,1,0.654261,0.20057,[52 29] ; [30 14],[53.136 27.864] ; [28.864 15.136],0
s1,1,0.672315,0.178906,[ 3 79] ; [ 1 43],[ 2.6031746 79.3968254] ; [ 1.3968254 42.6031746],0
n3,1,0.693768,0.155036,[19 12] ; [10  8],[18.34693878 12.65306122] ; [10.65306122  7.34693878],0
a7,1,0.703134,0.145232,[45 36] ; [26 18],[46.008 34.992] ; [24.992 19.008],0
u1,1,0.71691,0.131473,[ 5 77] ; [ 2 42],[ 4.55555556 77.44444444] ; [ 2.44444444 41.55555556],0
a4,1,0.820754,0.051336,[26 55] ; [15 29],[26.568 54.432] ; [14.432 29.568],0
b5,1,0.836679,0.042495,[50 32] ; [26 18],[49.46031746 32.53968254] ; [26.53968254 17.46031746],0
a3,1,0.867255,0.027938,[46 36] ; [24 20],[45.55555556 36.44444444] ; [24.44444444 19.55555556],0
d2,1,0.900258,0.015709,[30 50] ; [16 28],[29.67741935 50.32258065] ; [16.32258065 27.67741935],0
a2,1,0.903485,0.014704,[ 8 74] ; [ 4 40],[ 7.80952381 74.19047619] ; [ 4.19047619 39.80952381],0
r2,1,0.961617,0.002316,[58 22] ; [31 12],[57.88617886 22.11382114] ; [31.11382114 11.88617886],0
