Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,3e-06,21.698954,[72 62] ; [12 52],[56.84848485 77.15151515] ; [27.15151515 36.84848485],1
p12,1,0.063716,3.437915,[ 11 121] ; [ 1 63],[  8.08163265 123.91836735] ; [ 3.91836735 60.08163265],0
b3,1,0.082349,3.017916,[29 55] ; [ 6 27],[25.12820513 58.87179487] ; [ 9.87179487 23.12820513],0
b2,1,0.082349,3.017916,[29 55] ; [ 6 27],[25.12820513 58.87179487] ; [ 9.87179487 23.12820513],0
s5,1,0.103656,2.648379,[49 81] ; [16 46],[44.01041667 85.98958333] ; [20.98958333 41.01041667],0
b1,1,0.137061,2.210651,[61 73] ; [22 42],[56.17171717 77.82828283] ; [26.82828283 37.17171717],0
u3,1,0.15526,2.019801,[26 16] ; [17 20],[22.86075949 19.13924051] ; [20.13924051 16.86075949],0
r3,1,0.204486,1.610044,[126   8] ; [56  7],[123.79695431  10.20304569] ; [58.20304569  4.79695431],0
p6,1,0.219286,1.509036,[70 64] ; [27 36],[65.97969543 68.02030457] ; [31.02030457 31.97969543],0
p9,1,0.248578,1.331276,[116  17] ; [51 12],[113.32142857  19.67857143] ; [53.67857143  9.32142857],0
a7,1,0.277514,1.179223,[98 36] ; [42 22],[94.74747475 39.25252525] ; [45.25252525 18.74747475],0
b4,1,0.366588,0.815199,[72 62] ; [30 34],[69.03030303 64.96969697] ; [32.96969697 31.03030303],0
n2,1,0.368803,0.807692,[16 10] ; [12  4],[17.33333333  8.66666667] ; [10.66666667  5.33333333],0
s7,1,0.374347,0.789185,[66 63] ; [27 34],[63.14210526 65.85789474] ; [29.85789474 31.14210526],0
n3,1,0.374753,0.787843,[16  9] ; [8 8],[14.63414634 10.36585366] ; [9.36585366 6.63414634],0
p1,1,0.410498,0.677359,[ 14 120] ; [ 9 53],[ 15.7244898 118.2755102] ; [ 7.2755102 54.7244898],0
p7,1,0.490635,0.475134,[105  26] ; [47 15],[103.17098446  27.82901554] ; [48.82901554 13.17098446],0
p2,1,0.509673,0.434738,[123  11] ; [56  7],[121.75634518  12.24365482] ; [57.24365482  5.75634518],0
s3,1,0.511321,0.431362,[70 62] ; [36 26],[72.12371134 59.87628866] ; [33.87628866 28.12371134],0
v4,1,0.576746,0.311525,[128   6] ; [59  4],[127.19796954   6.80203046] ; [59.80203046  3.19796954],0
v3,1,0.617658,0.249174,[ 25 108] ; [10 53],[ 23.75 109.25] ; [11.25 51.75],0
a1,1,0.651203,0.204387,[  6 128] ; [ 2 62],[  5.41414141 128.58585859] ; [ 2.58585859 61.41414141],0
s4,1,0.681351,0.168609,[ 30 102] ; [16 47],[ 31.13846154 100.86153846] ; [14.86153846 48.13846154],0
a8,1,0.692834,0.156035,[ 16 113] ; [ 8 47],[ 16.82608696 112.17391304] ; [ 7.17391304 47.82608696],0
r2,1,0.799903,0.064248,[123   9] ; [59  5],[122.57142857   9.42857143] ; [59.42857143  4.57142857],0
u2,1,0.84865,0.03642,[23 20] ; [19 18],[22.575 20.425] ; [19.425 17.575],0
s1,1,0.854286,0.033728,[  7 125] ; [ 3 61],[  6.73469388 125.26530612] ; [ 3.26530612 60.73469388],0
s2,1,0.915811,0.011175,[65 67] ; [31 33],[64.65306122 67.34693878] ; [31.34693878 32.65306122],0
n1,1,0.987446,0.000248,[11 14] ; [7 9],[10.97560976 14.02439024] ; [7.02439024 8.97560976],0
