Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,6e-06,20.39135,[43  9] ; [24 35],[31.38738739 20.61261261] ; [35.61261261 23.38738739],1
v3,1,0.64463,0.212738,[18 34] ; [18 41],[16.86486486 35.13513514] ; [19.13513514 39.86486486],0
p11,1,0.66171,0.191453,[40 12] ; [44 16],[39. 13.] ; [45. 15.],0
u3,1,0.685969,0.163483,[9 8] ; [15 17],[8.32653061 8.67346939] ; [15.67346939 16.32653061],0
r2,1,0.72504,0.123715,[43  8] ; [52  8],[43.64864865  7.35135135] ; [51.35135135  8.64864865],0
n4,1,0.730053,0.119063,[32 20] ; [35 25],[31.10714286 20.89285714] ; [35.89285714 24.10714286],0
v1,1,0.732961,0.11641,[25 27] ; [26 32],[24.10909091 27.89090909] ; [26.89090909 31.10909091],0
p5,1,0.735146,0.114439,[ 9 42] ; [ 9 50],[ 8.34545455 42.65454545] ; [ 9.65454545 49.34545455],0
s1,1,0.753549,0.098573,[ 2 50] ; [ 3 56],[ 2.34234234 49.65765766] ; [ 2.65765766 56.34234234],0
p12,1,0.812427,0.05631,[ 5 47] ; [ 5 55],[ 4.64285714 47.35714286] ; [ 5.35714286 54.64285714],0
b1,1,0.83911,0.041222,[25 27] ; [30 30],[25.53571429 26.46428571] ; [29.46428571 30.53571429],0
r1,1,0.918605,0.010443,[36 16] ; [41 19],[35.75 16.25] ; [41.25 18.75],0
n1,1,0.92036,0.009996,[3 6] ; [ 6 11],[3.11538462 5.88461538] ; [ 5.88461538 11.11538462],0
p2,1,0.928172,0.008126,[43  9] ; [50 10],[43.17857143  8.82142857] ; [49.82142857 10.17857143],0
v4,1,0.949183,0.004062,[46  5] ; [53  6],[45.9  5.1] ; [53.1  5.9],0
s4,1,0.954884,0.003201,[ 8 44] ; [ 9 51],[ 7.89285714 44.10714286] ; [ 9.10714286 50.89285714],0
d2,1,0.97562,0.000934,[14 38] ; [16 44],[13.92857143 38.07142857] ; [16.07142857 43.92857143],0
p3,1,0.978393,0.000734,[27 25] ; [31 29],[26.92857143 25.07142857] ; [31.07142857 28.92857143],0
