Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,36.323834,[34  8] ; [10 43],[19.45263158 22.54736842] ; [24.54736842 28.45263158],1
b1,1,0.350854,0.870366,[26 17] ; [27 26],[23.73958333 19.26041667] ; [29.26041667 23.73958333],0
p1,1,0.356609,0.849801,[ 2 41] ; [ 5 47],[ 3.16842105 39.83157895] ; [ 3.83157895 48.16842105],0
s3,1,0.366383,0.815895,[22 19] ; [23 29],[19.83870968 21.16129032] ; [25.16129032 26.83870968],0
r3,1,0.436538,0.605367,[36  7] ; [41 12],[34.48958333  8.51041667] ; [42.51041667 10.48958333],0
p12,1,0.446745,0.578898,[ 2 40] ; [ 1 50],[ 1.35483871 40.64516129] ; [ 1.64516129 49.35483871],0
a7,1,0.507135,0.439974,[28 15] ; [31 22],[26.42708333 16.57291667] ; [32.57291667 20.42708333],0
n3,1,0.529651,0.395062,[7 7] ; [11  7],[7.875 6.125] ; [10.125  7.875],0
p11,1,0.539361,0.376726,[27 16] ; [30 23],[25.53125 17.46875] ; [31.46875 21.53125],0
s7,1,0.595596,0.281689,[15 26] ; [15 33],[13.82022472 27.17977528] ; [16.17977528 31.82022472],0
r1,1,0.61758,0.249283,[32 11] ; [37 16],[30.90625 12.09375] ; [38.09375 14.90625],0
p2,1,0.628277,0.234405,[29 12] ; [35 18],[27.91489362 13.08510638] ; [36.08510638 16.91489362],0
a1,1,0.664886,0.187642,[ 3 40] ; [ 5 48],[ 3.58333333 39.41666667] ; [ 4.41666667 48.58333333],0
b5,1,0.668335,0.183556,[27 16] ; [31 22],[25.97916667 17.02083333] ; [32.02083333 20.97916667],0
a6,1,0.676435,0.174167,[26 16] ; [35 18],[26.96842105 15.03157895] ; [34.03157895 18.96842105],0
n2,1,0.701585,0.146829,[11  4] ; [15  4],[11.47058824  3.52941176] ; [14.52941176  4.47058824],0
v3,1,0.715489,0.132856,[12 26] ; [14 36],[11.22727273 26.77272727] ; [14.77272727 35.22727273],0
v4,1,0.721472,0.127087,[35  8] ; [40 11],[34.30851064  8.69148936] ; [40.69148936 10.30851064],0
p8,1,0.824317,0.049282,[13 29] ; [15 37],[12.5106383 29.4893617] ; [15.4893617 36.5106383],0
r4,1,0.846393,0.037528,[30 13] ; [36 17],[29.5625 13.4375] ; [36.4375 16.5625],0
n5,1,0.857072,0.032437,[26 17] ; [33 20],[26.42708333 16.57291667] ; [32.57291667 20.42708333],0
s4,1,0.874855,0.024805,[ 6 37] ; [ 8 45],[ 6.27083333 36.72916667] ; [ 7.72916667 45.27083333],0
s5,1,0.950842,0.003801,[ 7 33] ; [ 9 41],[ 7.11111111 32.88888889] ; [ 8.88888889 41.11111111],0
b2,1,0.975654,0.000931,[ 8 19] ; [ 9 21],[ 8.05263158 18.94736842] ; [ 8.94736842 21.05263158],0
b3,1,0.975654,0.000931,[ 8 19] ; [ 9 21],[ 8.05263158 18.94736842] ; [ 8.94736842 21.05263158],0
