Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,42.976176,[332  61] ; [35 35],[311.51403888  81.48596112] ; [55.48596112 14.51403888],1
n5,1,0.136582,2.216056,[310  82] ; [49 20],[305.26681128  86.73318872] ; [53.73318872 15.26681128],0
b5,1,0.140702,2.170263,[239 154] ; [36 34],[233.42332613 159.57667387] ; [41.57667387 28.42332613],0
p3,1,0.148759,2.084931,[213 179] ; [31 38],[207.47939262 184.52060738] ; [36.52060738 32.47939262],0
a3,1,0.153934,2.032829,[295  97] ; [47 23],[290.18181818 101.81818182] ; [51.81818182 18.18181818],0
p12,1,0.157878,1.994436,[ 45 347] ; [ 4 65],[ 41.6659436 350.3340564] ; [ 7.3340564 61.6659436],0
v4,1,0.169167,1.890312,[386   7] ; [65  3],[384.47505423   8.52494577] ; [66.52494577  1.47505423],0
v1,1,0.225612,1.468314,[214 165] ; [33 35],[209.42505593 169.57494407] ; [37.57494407 30.42505593],0
a5,1,0.273801,1.197605,[294  99] ; [48 22],[290.2937365 102.7062635] ; [51.7062635 18.2937365],0
u4,1,0.278743,1.173209,[ 16 377] ; [ 1 69],[ 14.42980562 378.57019438] ; [ 2.57019438 67.42980562],0
n3,1,0.299548,1.076204,[59 19] ; [14  2],[60.57446809 17.42553191] ; [12.42553191  3.57446809],0
a6,1,0.326758,0.961702,[263 127] ; [43 27],[259.43478261 130.56521739] ; [46.56521739 23.43478261],0
d3,1,0.340527,0.908445,[279 112] ; [46 24],[275.65075922 115.34924078] ; [49.34924078 20.65075922],0
b3,1,0.379121,0.773551,[ 91 146] ; [20 24],[ 93.61921708 143.38078292] ; [17.38078292 26.61921708],0
b2,1,0.379121,0.773551,[ 91 146] ; [20 24],[ 93.61921708 143.38078292] ; [17.38078292 26.61921708],0
b4,1,0.422211,0.644153,[239 154] ; [39 31],[235.96976242 157.03023758] ; [42.03023758 27.96976242],0
a8,1,0.434369,0.611113,[ 57 307] ; [ 8 59],[ 54.89559165 309.10440835] ; [10.10440835 56.89559165],0
b1,1,0.454935,0.558328,[159 234] ; [25 45],[156.18142549 236.81857451] ; [27.81857451 42.18142549],0
s1,1,0.512518,0.428924,[ 18 369] ; [ 2 67],[ 16.97368421 370.02631579] ; [ 3.02631579 65.97368421],0
n2,1,0.524004,0.406006,[63 15] ; [14  2],[63.89361702 14.10638298] ; [13.10638298  2.89361702],0
u2,1,0.529718,0.394933,[57 39] ; [12 11],[55.66386555 40.33613445] ; [13.33613445  9.66386555],0
v3,1,0.548152,0.360638,[160 217] ; [25 40],[157.79411765 219.20588235] ; [27.20588235 37.79411765],0
p2,1,0.613941,0.254475,[334  58] ; [58 12],[332.60606061  59.39393939] ; [59.39393939 10.60606061],0
p7,1,0.651047,0.204582,[257 121] ; [45 24],[255.38255034 122.61744966] ; [46.61744966 22.38255034],0
a1,1,0.775643,0.081226,[ 20 373] ; [ 3 67],[ 19.52267819 373.47732181] ; [ 3.47732181 66.52267819],0
n1,1,0.81963,0.051994,[36 42] ; [6 8],[35.60869565 42.39130435] ; [6.39130435 7.60869565],0
n4,1,0.853682,0.034011,[309  82] ; [56 14],[309.57700651  81.42299349] ; [55.42299349 14.57700651],0
p11,1,0.869341,0.027059,[311  82] ; [56 14],[311.51403888  81.48596112] ; [55.48596112 14.51403888],0
r2,1,0.906515,0.013791,[387   5] ; [68  1],[386.89804772   5.10195228] ; [68.10195228  0.89804772],0
v2,1,0.938865,0.005882,[211 162] ; [37 29],[210.71526196 162.28473804] ; [37.28473804 28.71526196],0
r3,1,0.946771,0.004457,[385   6] ; [69  1],[385.06290672   5.93709328] ; [68.93709328  1.06290672],0
