Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.014037,6.03354,[23 48] ; [23 18],[29.16071429 41.83928571] ; [16.83928571 24.16071429],0
a8,1,0.381248,0.766674,[ 7 60] ; [ 2 35],[ 5.79807692 61.20192308] ; [ 3.20192308 33.79807692],0
d3,1,0.383962,0.757979,[57 14] ; [30 11],[55.15178571 15.84821429] ; [31.84821429  9.15178571],0
d4,1,0.396412,0.719182,[56 15] ; [35  6],[57.6875 13.3125] ; [33.3125  7.6875],0
u2,1,0.401943,0.702507,[14 11] ; [13  6],[15.34090909  9.65909091] ; [11.65909091  7.34090909],0
n1,1,0.420287,0.649513,[ 4 15] ; [ 5 10],[ 5.02941176 13.97058824] ; [ 3.97058824 11.02941176],0
b2,1,0.442436,0.589955,[10 32] ; [ 9 19],[11.4 30.6] ; [ 7.6 20.4],0
b3,1,0.442436,0.589955,[10 32] ; [ 9 19],[11.4 30.6] ; [ 7.6 20.4],0
r4,1,0.45119,0.567662,[61 10] ; [33  8],[59.58928571 11.41071429] ; [34.41071429  6.58928571],0
s5,1,0.451944,0.565772,[23 46] ; [10 28],[21.28037383 47.71962617] ; [11.71962617 26.28037383],0
r2,1,0.463678,0.537001,[63  7] ; [35  6],[61.8018018  8.1981982] ; [36.1981982  4.8018018],0
d5,1,0.480697,0.497281,[53 18] ; [33  8],[54.51785714 16.48214286] ; [31.48214286  9.51785714],0
a1,1,0.483923,0.490009,[ 3 68] ; [ 3 38],[ 3.80357143 67.19642857] ; [ 2.19642857 38.80357143],0
u1,1,0.50462,0.445208,[10 61] ; [ 4 37],[ 8.875 62.125] ; [ 5.125 35.875],0
r1,1,0.513941,0.426034,[51 20] ; [31  9],[52.45045045 18.54954955] ; [29.54954955 10.45045045],0
p8,1,0.556231,0.346273,[37 34] ; [19 22],[35.5 35.5] ; [20.5 20.5],0
s8,1,0.577458,0.310363,[28 43] ; [14 27],[26.625 44.375] ; [15.375 25.625],0
v3,1,0.622157,0.242847,[16 51] ; [11 28],[17.06603774 49.93396226] ; [ 9.93396226 29.06603774],0
n4,1,0.631875,0.229526,[31 40] ; [16 25],[29.79464286 41.20535714] ; [17.20535714 23.79464286],0
s6,1,0.641064,0.217353,[43 27] ; [27 14],[44.14414414 25.85585586] ; [25.85585586 15.14414414],0
p5,1,0.648526,0.207764,[ 5 66] ; [ 2 39],[ 4.4375 66.5625] ; [ 2.5625 38.4375],0
p2,1,0.66639,0.185854,[57 13] ; [32  9],[56.12612613 13.87387387] ; [32.87387387  8.12612613],0
s4,1,0.729718,0.11937,[14 57] ; [ 7 34],[13.3125 57.6875] ; [ 7.6875 33.3125],0
a5,1,0.756454,0.096187,[50 21] ; [30 11],[50.71428571 20.28571429] ; [29.28571429 11.71428571],0
v2,1,0.794936,0.067551,[34 34] ; [18 20],[33.35849057 34.64150943] ; [18.64150943 19.35849057],0
b4,1,0.800092,0.064125,[45 26] ; [25 16],[44.375 26.625] ; [25.625 15.375],0
p7,1,0.849387,0.036062,[48 23] ; [27 14],[47.54464286 23.45535714] ; [27.45535714 13.54464286],0
r3,1,0.864135,0.02928,[67  4] ; [39  2],[67.19642857  3.80357143] ; [38.80357143  2.19642857],0
s1,1,0.864135,0.02928,[ 4 67] ; [ 2 39],[ 3.80357143 67.19642857] ; [ 2.19642857 38.80357143],0
d2,1,0.865112,0.028856,[30 41] ; [18 23],[30.42857143 40.57142857] ; [17.57142857 23.42857143],0
a2,1,0.875209,0.024663,[13 58] ; [ 8 33],[13.3125 57.6875] ; [ 7.6875 33.3125],0
a4,1,0.879237,0.023085,[27 44] ; [15 26],[26.625 44.375] ; [15.375 25.625],0
a6,1,0.879237,0.023085,[44 27] ; [26 15],[44.375 26.625] ; [25.625 15.375],0
p1,1,0.90352,0.014693,[ 8 62] ; [ 5 36],[ 8.1981982 61.8018018] ; [ 4.8018018 36.1981982],0
s3,1,0.959962,0.00252,[35 34] ; [21 20],[35.12727273 33.87272727] ; [20.87272727 20.12727273],0
d1,1,0.980284,0.000611,[40 31] ; [23 18],[39.9375 31.0625] ; [23.0625 17.9375],0
