Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,135.382957,[251  35] ; [28 74],[205.65463918  80.34536082] ; [73.34536082 28.65463918],1
a1,1,0.696012,0.152654,[ 17 269] ; [ 5 97],[ 16.21649485 269.78350515] ; [ 5.78350515 96.21649485],0
a4,1,0.752451,0.099483,[135 151] ; [50 52],[136.36597938 149.63402062] ; [48.63402062 53.36597938],0
n4,1,0.820476,0.051498,[231  53] ; [84 18],[231.76165803  52.23834197] ; [83.23834197 18.76165803],0
d2,1,0.82469,0.04907,[159 127] ; [58 44],[159.95360825 126.04639175] ; [57.04639175 44.95360825],0
v2,1,0.843218,0.039116,[166 105] ; [63 38],[166.82526882 104.17473118] ; [62.17473118 38.82526882],0
p3,1,0.874413,0.024981,[168 118] ; [59 43],[167.32474227 118.67525773] ; [59.67525773 42.32474227],0
r1,1,0.963134,0.002136,[240  44] ; [86 16],[239.85492228  44.14507772] ; [86.14507772 15.85492228],0
p7,1,0.974548,0.001018,[197  80] ; [72 29],[197.12433862  79.87566138] ; [71.87566138 29.12433862],0
a8,1,0.992823,8.1e-05,[ 47 218] ; [16 74],[ 47.02816901 217.97183099] ; [15.97183099 74.02816901],0
d5,1,0.993959,5.7e-05,[243  42] ; [87 15],[243.02325581  41.97674419] ; [86.97674419 15.02325581],0
