Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,55.523617,[31 60] ; [199  59],[59.9713467 31.0286533] ; [170.0286533  87.9713467],1
b4,1,0.299682,1.07561,[49 42] ; [155 103],[53.19197708 37.80802292] ; [150.80802292 107.19197708],0
v1,1,0.350076,0.87318,[53 37] ; [163  90],[56.67638484 33.32361516] ; [159.32361516  93.67638484],0
a3,1,0.360229,0.837095,[62 29] ; [188  69],[65.37356322 25.62643678] ; [184.62643678  72.37356322],0
n3,1,0.446007,0.580779,[11  7] ; [25 10],[12.22641509  5.77358491] ; [23.77358491 11.22641509],0
v2,1,0.460461,0.544773,[51 38] ; [155  96],[53.92352941 35.07647059] ; [152.07647059  98.92352941],0
p10,1,0.493443,0.469011,[79 12] ; [229  27],[80.77233429 10.22766571] ; [227.22766571  28.77233429],0
n5,1,0.499119,0.45681,[74 17] ; [216  40],[76.0518732 14.9481268] ; [213.9481268  42.0518732],0
s3,1,0.512372,0.429219,[55 35] ; [144 108],[52.36842105 37.63157895] ; [146.63157895 105.36842105],0
s6,1,0.563897,0.333002,[66 21] ; [181  68],[63.95535714 23.04464286] ; [183.04464286  65.95535714],0
d5,1,0.569939,0.322784,[73 17] ; [216  42],[74.74137931 15.25862069] ; [214.25862069  43.74137931],0
p1,1,0.572455,0.318592,[10 81] ; [ 34 222],[11.5389049 79.4610951] ; [ 32.4610951 223.5389049],0
d4,1,0.57334,0.317127,[76 14] ; [224  34],[77.5862069 12.4137931] ; [222.4137931  35.5862069],0
p9,1,0.600118,0.274818,[80 11] ; [231  26],[81.32471264  9.67528736] ; [229.67528736  27.32471264],0
n1,1,0.601028,0.273448,[ 9 10] ; [14 21],[ 8.09259259 10.90740741] ; [14.90740741 20.09259259],0
a1,1,0.62414,0.240092,[ 5 86] ; [ 18 240],[ 5.99713467 85.00286533] ; [ 17.00286533 240.99713467],0
s2,1,0.63786,0.221552,[51 40] ; [134 118],[49.08163265 41.91836735] ; [135.91836735 116.08163265],0
v3,1,0.669591,0.182081,[43 47] ; [112 136],[41.27218935 48.72781065] ; [113.72781065 134.27218935],0
a4,1,0.679924,0.170212,[43 48] ; [115 142],[41.31609195 49.68390805] ; [116.68390805 140.31609195],0
u2,1,0.701947,0.146454,[19 10] ; [43 27],[18.16161616 10.83838384] ; [43.83838384 26.16161616],0
p3,1,0.738215,0.111701,[66 25] ; [191  66],[67.20402299 23.79597701] ; [189.79597701  67.20402299],0
s1,1,0.785902,0.073786,[ 2 89] ; [  7 250],[ 2.35344828 88.64655172] ; [  6.64655172 250.35344828],0
n4,1,0.79026,0.070742,[74 17] ; [213  45],[74.83381089 16.16618911] ; [212.16618911  45.83381089],0
d2,1,0.836139,0.042781,[47 44] ; [130 128],[46.15186246 44.84813754] ; [130.84813754 127.15186246],0
p5,1,0.89512,0.017379,[20 71] ; [ 55 203],[19.55587393 71.44412607] ; [ 55.44412607 202.55587393],0
a8,1,0.9285,0.008052,[12 78] ; [ 31 195],[12.24683544 77.75316456] ; [ 30.75316456 195.24683544],0
p7,1,0.958115,0.002758,[78 13] ; [220  36],[78.14985591 12.85014409] ; [219.85014409  36.14985591],0
p6,1,0.963131,0.002137,[52 39] ; [147 109],[52.18731988 38.81268012] ; [146.81268012 109.18731988],0
