Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,62.628037,[ 71 165] ; [101  39],[107.95744681 128.04255319] ; [64.04255319 75.95744681],1
n5,1,0.020102,5.402979,[151  83] ; [105  33],[161.03225806  72.96774194] ; [94.96774194 43.03225806],0
r4,1,0.026249,4.939567,[188  48] ; [124  16],[195.82978723  40.17021277] ; [116.17021277  23.82978723],0
a3,1,0.032404,4.577013,[167  69] ; [113  27],[175.74468085  60.25531915] ; [104.25531915  35.74468085],0
n6,1,0.065651,3.388549,[179  56] ; [117  22],[185.98930481  49.01069519] ; [110.01069519  28.98930481],0
d3,1,0.084198,2.981937,[171  64] ; [90 50],[163.56  71.44] ; [97.44 42.56],0
s3,1,0.123224,2.375859,[117 115] ; [81 57],[124.15135135 107.84864865] ; [73.84864865 64.15135135],0
r3,1,0.123474,2.372691,[212  22] ; [133   7],[215.85561497  18.14438503] ; [129.14438503  10.85561497],0
n2,1,0.130489,2.286674,[55 33] ; [24  7],[58.42016807 29.57983193] ; [20.57983193 10.42016807],0
n1,1,0.136677,2.214975,[29 58] ; [15 16],[32.44067797 54.55932203] ; [11.55932203 19.44067797],0
s5,1,0.146069,2.112834,[ 62 165] ; [46 87],[ 68.1 158.9] ; [39.9 93.1],0
p11,1,0.161491,1.960205,[152  84] ; [100  40],[158.17021277  77.82978723] ; [93.82978723 46.17021277],0
b2,1,0.165851,1.920056,[46 88] ; [42 55],[51.04761905 82.95238095] ; [36.95238095 60.04761905],0
b3,1,0.165851,1.920056,[46 88] ; [42 55],[51.04761905 82.95238095] ; [36.95238095 60.04761905],0
v4,1,0.203446,1.617466,[207  26] ; [130  10],[210.51206434  22.48793566] ; [126.48793566  13.51206434],0
a5,1,0.212161,1.556618,[170  66] ; [109  31],[175.11702128  60.88297872] ; [103.88297872  36.11702128],0
u3,1,0.212212,1.556274,[39 30] ; [19  8],[41.6875 27.3125] ; [16.3125 10.6875],0
a2,1,0.243553,1.359913,[ 61 175] ; [44 96],[ 65.90425532 170.09574468] ; [ 39.09574468 100.90425532],0
d2,1,0.244557,1.354134,[123 110] ; [82 57],[128.40053763 104.59946237] ; [76.59946237 62.40053763],0
u2,1,0.264013,1.247593,[42 25] ; [13 13],[39.62365591 27.37634409] ; [15.37634409 10.62365591],0
b4,1,0.272136,1.205951,[150  86] ; [81 59],[144.9893617  91.0106383] ; [86.0106383 53.9893617],0
d4,1,0.29548,1.094484,[204  31] ; [116  24],[200.53333333  34.46666667] ; [119.46666667  20.53333333],0
s1,1,0.312304,1.020906,[  7 226] ; [  7 131],[  8.79245283 224.20754717] ; [  5.20754717 132.79245283],0
r2,1,0.434448,0.610903,[211  18] ; [132   8],[212.86449864  16.13550136] ; [130.13550136   9.86449864],0
v2,1,0.457181,0.552787,[120 106] ; [76 57],[123.38718663 102.61281337] ; [72.61281337 60.38718663],0
a4,1,0.46032,0.545116,[120 115] ; [77 63],[123.45333333 111.54666667] ; [73.54666667 66.45333333],0
p12,1,0.472309,0.516568,[ 11 223] ; [  9 131],[ 12.51336898 221.48663102] ; [  7.48663102 132.51336898],0
s4,1,0.611222,0.2584,[ 36 198] ; [ 24 114],[ 37.74193548 196.25806452] ; [ 22.25806452 115.74193548],0
a1,1,0.725714,0.123084,[ 12 224] ; [  6 134],[ 11.29787234 224.70212766] ; [  6.70212766 133.29787234],0
b5,1,0.771551,0.084302,[155  81] ; [94 46],[156.28723404  79.71276596] ; [92.71276596 47.28723404],0
d1,1,0.784151,0.075028,[155  81] ; [90 50],[153.77659574  82.22340426] ; [91.22340426 48.77659574],0
r1,1,0.810751,0.05734,[178  57] ; [103  35],[177.03753351  57.96246649] ; [103.96246649  34.03753351],0
a6,1,0.875447,0.024569,[167  69] ; [98 42],[166.32978723  69.67021277] ; [98.67021277 41.32978723],0
a7,1,0.891874,0.018478,[168  67] ; [101  39],[168.57333333  66.42666667] ; [100.42666667  39.57333333],0
a8,1,0.972005,0.001232,[ 25 194] ; [ 14 110],[ 24.90087464 194.09912536] ; [ 14.09912536 109.90087464],0
u4,1,0.987451,0.000247,[  5 231] ; [  3 137],[  5.0212766 230.9787234] ; [  2.9787234 137.0212766],0
