Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,45.365223,[217  28] ; [21 24],[201.06896552  43.93103448] ; [36.93103448  8.06896552],1
a5,1,0.337851,0.918569,[198  49] ; [34 12],[195.57679181  51.42320819] ; [36.42320819  9.57679181],0
s8,1,0.364989,0.820655,[176  69] ; [30 16],[173.43642612  71.56357388] ; [32.56357388 13.43642612],0
p8,1,0.386021,0.75144,[171  75] ; [29 17],[168.49315068  77.50684932] ; [31.50684932 14.49315068],0
d2,1,0.411762,0.673709,[128 117] ; [21 25],[125.4467354 119.5532646] ; [23.5532646 22.4467354],0
b1,1,0.448598,0.574191,[ 98 149] ; [21 25],[100.31740614 146.68259386] ; [18.68259386 27.31740614],0
b4,1,0.448934,0.573341,[130 117] ; [27 19],[132.35153584 114.64846416] ; [24.64846416 21.35153584],0
s6,1,0.475446,0.509291,[204  37] ; [37  9],[202.3728223  38.6271777] ; [38.6271777  7.3728223],0
p3,1,0.521039,0.411835,[167  79] ; [29 17],[165.12328767  80.87671233] ; [30.87671233 15.12328767],0
p2,1,0.536584,0.381908,[227  20] ; [41  5],[225.92491468  21.07508532] ; [42.07508532  3.92491468],0
u2,1,0.550491,0.356438,[27 14] ; [9 3],[27.8490566 13.1509434] ; [8.1509434 3.8490566],0
u1,1,0.561422,0.337248,[ 58 189] ; [ 9 37],[ 56.48122867 190.51877133] ; [10.51877133 35.48122867],0
p1,1,0.5793,0.307368,[ 26 221] ; [ 6 39],[ 27.06849315 219.93150685] ; [ 4.93150685 40.06849315],0
a2,1,0.611729,0.257665,[ 68 179] ; [11 35],[ 66.59726962 180.40273038] ; [12.40273038 33.59726962],0
p4,1,0.616845,0.250327,[184  62] ; [36 10],[185.34246575  60.65753425] ; [34.65753425 11.34246575],0
b5,1,0.627308,0.235729,[130 117] ; [26 20],[131.50853242 115.49146758] ; [24.49146758 21.50853242],0
n2,1,0.670497,0.181021,[34  7] ; [14  2],[34.52631579  6.47368421] ; [13.47368421  2.52631579],0
u4,1,0.700729,0.147714,[  8 239] ; [ 1 45],[  7.58703072 239.41296928] ; [ 1.41296928 44.58703072],0
d3,1,0.718265,0.130161,[182  63] ; [33 13],[181.0137457  63.9862543] ; [33.9862543 12.0137457],0
n1,1,0.793839,0.068293,[18 23] ; [6 9],[17.57142857 23.42857143] ; [6.42857143 8.57142857],0
a6,1,0.83436,0.043728,[163  81] ; [30 16],[162.3862069  81.6137931] ; [30.6137931 15.3862069],0
u3,1,0.875547,0.024529,[29 13] ; [8 4],[28.77777778 13.22222222] ; [8.22222222 3.77777778],0
