Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,31.66756,[50  4] ; [21 30],[36.51428571 17.48571429] ; [34.48571429 16.51428571],1
n1,1,0.146807,2.105114,[ 9 13] ; [ 3 13],[ 6.94736842 15.05263158] ; [ 5.05263158 10.94736842],0
p2,1,0.148253,2.090131,[42 11] ; [34 17],[38.73076923 14.26923077] ; [37.26923077 13.73076923],0
s8,1,0.174903,1.840412,[31 23] ; [23 29],[27.50943396 26.49056604] ; [26.49056604 25.50943396],0
r1,1,0.18719,1.739598,[39 14] ; [32 20],[35.83809524 17.16190476] ; [35.16190476 16.83809524],0
p4,1,0.204849,1.607458,[30 23] ; [23 29],[26.75238095 26.24761905] ; [26.24761905 25.75238095],0
v1,1,0.233953,1.416667,[27 24] ; [21 30],[24. 27.] ; [24. 27.],0
b5,1,0.247898,1.335108,[37 17] ; [30 22],[34.13207547 19.86792453] ; [32.86792453 19.13207547],0
v2,1,0.259582,1.270985,[27 20] ; [23 27],[24.22680412 22.77319588] ; [25.77319588 24.22680412],0
n5,1,0.301002,1.069748,[16 38] ; [20 31],[18.51428571 35.48571429] ; [17.48571429 33.51428571],0
b1,1,0.339306,0.913054,[17 37] ; [21 31],[19.35849057 34.64150943] ; [18.64150943 33.35849057],0
v4,1,0.361073,0.834159,[52  2] ; [47  4],[50.91428571  3.08571429] ; [48.08571429  2.91428571],0
a1,1,0.374339,0.789212,[ 2 52] ; [ 4 48],[ 3.05660377 50.94339623] ; [ 2.94339623 49.05660377],0
b4,1,0.450818,0.568594,[34 20] ; [29 23],[32.09433962 21.90566038] ; [30.90566038 21.09433962],0
v3,1,0.525034,0.403994,[14 36] ; [11 38],[12.62626263 37.37373737] ; [12.37373737 36.62626263],0
r4,1,0.544954,0.366435,[46  8] ; [42 10],[44.83018868  9.16981132] ; [43.16981132  8.83018868],0
p6,1,0.57899,0.307871,[16 37] ; [18 33],[17.32692308 35.67307692] ; [16.67307692 34.32692308],0
p11,1,0.580891,0.304797,[35 19] ; [31 21],[33.62264151 20.37735849] ; [32.37735849 19.62264151],0
s1,1,0.592105,0.287069,[ 2 52] ; [ 1 50],[ 1.54285714 52.45714286] ; [ 1.45714286 49.54285714],0
n3,1,0.647901,0.208556,[14  8] ; [12  5],[14.66666667  7.33333333] ; [11.33333333  5.66666667],0
s4,1,0.648314,0.208033,[21 33] ; [18 34],[19.86792453 34.13207547] ; [19.13207547 32.86792453],0
p1,1,0.68239,0.167448,[ 4 49] ; [ 5 46],[ 4.58653846 48.41346154] ; [ 4.41346154 46.58653846],0
n6,1,0.722946,0.125688,[34 19] ; [31 20],[33.125 19.875] ; [31.875 19.125],0
s3,1,0.730791,0.118386,[45  9] ; [42 10],[44.32075472  9.67924528] ; [42.67924528  9.32075472],0
s7,1,0.902753,0.014929,[22 26] ; [24 27],[22.3030303 25.6969697] ; [23.6969697 27.3030303],0
p8,1,0.929463,0.007836,[23 29] ; [23 28],[23.22330097 28.77669903] ; [22.77669903 28.22330097],0
p5,1,0.984197,0.000392,[ 2 50] ; [ 2 49],[ 2.01941748 49.98058252] ; [ 1.98058252 49.01941748],0
p12,1,1.0,0.0,[ 3 49] ; [ 3 49],[ 3. 49.] ; [ 3. 49.],0
