Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,23.444462,[171 151] ; [52  8],[187.97382199 134.02617801] ; [35.02617801 24.97382199],1
a2,1,0.097893,2.739544,[ 94 234] ; [11 49],[ 88.7628866 239.2371134] ; [16.2371134 43.7628866],0
u3,1,0.135872,2.224095,[54 20] ; [5 5],[51.97619048 22.02380952] ; [7.02380952 2.97619048],0
p9,1,0.187243,1.739179,[291  34] ; [57  3],[293.76623377  31.23376623] ; [54.23376623  5.76623377],0
u1,1,0.1925,1.698381,[ 80 248] ; [10 50],[ 76.08247423 251.91752577] ; [13.91752577 46.08247423],0
a6,1,0.233373,1.420183,[222 105] ; [36 24],[218. 109.] ; [40. 20.],0
n6,1,0.26954,1.219088,[282  44] ; [55  5],[284.61658031  41.38341969] ; [52.38341969  7.61658031],0
d2,1,0.27361,1.198556,[189 139] ; [30 30],[185.13402062 142.86597938] ; [33.86597938 26.13402062],0
p10,1,0.280191,1.166162,[280  44] ; [54  5],[282.54830287  41.45169713] ; [51.45169713  7.54830287],0
d3,1,0.282952,1.152857,[229  99] ; [46 14],[232.4742268  95.5257732] ; [42.5257732 17.4742268],0
p2,1,0.284274,1.146544,[277  50] ; [54  6],[279.68217054  47.31782946] ; [51.31782946  8.68217054],0
a3,1,0.326388,0.963177,[254  73] ; [50 10],[256.86821705  70.13178295] ; [47.13178295 12.86821705],0
s3,1,0.374627,0.78826,[236  88] ; [47 13],[238.78125  85.21875] ; [44.21875 15.78125],0
s6,1,0.42265,0.642934,[274  52] ; [52  7],[276.04155844  49.95844156] ; [49.95844156  9.04155844],0
r1,1,0.4614,0.542496,[276  50] ; [53  7],[277.86010363  48.13989637] ; [51.13989637  8.86010363],0
d4,1,0.466562,0.530106,[277  50] ; [53  7],[278.8372093  48.1627907] ; [51.1627907  8.8372093],0
n3,1,0.476299,0.507324,[50 22] ; [9 6],[48.82758621 23.17241379] ; [10.17241379  4.82758621],0
b4,1,0.480409,0.497934,[191 137] ; [32 28],[188.51546392 139.48453608] ; [34.48453608 25.51546392],0
n2,1,0.487431,0.482192,[52 21] ; [12  3],[53.09090909 19.90909091] ; [10.90909091  4.09090909],0
b1,1,0.490979,0.474379,[132 196] ; [27 33],[134.41237113 193.58762887] ; [24.58762887 35.41237113],0
p11,1,0.501938,0.450836,[261  67] ; [50 10],[262.90721649  65.09278351] ; [48.09278351 11.90721649],0
a7,1,0.542955,0.37009,[227 100] ; [44 16],[228.98449612  98.01550388] ; [42.01550388 17.98449612],0
a5,1,0.571851,0.319595,[262  66] ; [46 14],[260.37113402  67.62886598] ; [47.62886598 12.37113402],0
r3,1,0.620196,0.245592,[316  12] ; [57  3],[315.31958763  12.68041237] ; [57.68041237  2.31958763],0
d5,1,0.644933,0.212348,[280  47] ; [50 10],[278.8372093  48.1627907] ; [51.1627907  8.8372093],0
u2,1,0.655014,0.199637,[49 24] ; [6 4],[48.37349398 24.62650602] ; [6.62650602 3.37349398],0
s4,1,0.694063,0.154722,[ 67 259] ; [11 49],[ 65.87564767 260.12435233] ; [12.12435233 47.87564767],0
s2,1,0.714684,0.133643,[235  90] ; [42 18],[233.83116883  91.16883117] ; [43.16883117 16.83116883],0
a8,1,0.753461,0.098646,[ 48 249] ; [10 46],[ 48.79886686 248.20113314] ; [ 9.20113314 46.79886686],0
d1,1,0.848319,0.036582,[220 108] ; [41 19],[220.63917526 107.36082474] ; [40.36082474 19.63917526],0
r4,1,0.87797,0.023576,[310  18] ; [57  3],[310.24742268  17.75257732] ; [56.75257732  3.24742268],0
v2,1,0.894346,0.017638,[193 122] ; [35 23],[192.54691689 122.45308311] ; [35.45308311 22.54691689],0
a4,1,0.898502,0.01627,[156 172] ; [28 32],[155.54639175 172.45360825] ; [28.45360825 31.54639175],0
b2,1,0.950229,0.003896,[ 94 126] ; [19 26],[ 93.81132075 126.18867925] ; [19.18867925 25.81132075],0
b3,1,0.950229,0.003896,[ 94 126] ; [19 26],[ 93.81132075 126.18867925] ; [19.18867925 25.81132075],0
