Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,5.2e-05,16.357444,[22 71] ; [57 54],[36.01470588 56.98529412] ; [42.98529412 68.01470588],1
p2,1,0.265307,1.240853,[72 21] ; [79 33],[68.50243902 24.49756098] ; [82.49756098 29.50243902],0
a8,1,0.278183,1.175947,[11 74] ; [19 82],[13.70967742 71.29032258] ; [16.29032258 84.70967742],0
p6,1,0.283581,1.149847,[14 78] ; [23 86],[16.93532338 75.06467662] ; [20.06467662 88.93532338],0
d5,1,0.285425,1.141077,[68 25] ; [89 23],[71.22439024 21.77560976] ; [85.77560976 26.22439024],0
a1,1,0.308967,1.035087,[ 3 91] ; [  7 105],[ 4.5631068 89.4368932] ; [  5.4368932 106.5631068],0
r4,1,0.336155,0.92504,[84 10] ; [95 17],[81.67961165 12.32038835] ; [97.32038835 14.67961165],0
p9,1,0.351681,0.867384,[73 19] ; [92 17],[75.52238806 16.47761194] ; [89.47761194 19.52238806],0
s4,1,0.358504,0.843127,[23 69] ; [22 90],[20.29411765 71.70588235] ; [24.70588235 87.29411765],0
n6,1,0.37421,0.789638,[75 19] ; [93 17],[77.41176471 16.58823529] ; [90.58823529 19.41176471],0
b2,1,0.379982,0.770759,[15 38] ; [23 41],[17.21367521 35.78632479] ; [20.78632479 43.21367521],0
b3,1,0.379982,0.770759,[15 38] ; [23 41],[17.21367521 35.78632479] ; [20.78632479 43.21367521],0
b4,1,0.447265,0.577574,[53 41] ; [69 43],[55.66990291 38.33009709] ; [66.33009709 45.66990291],0
p11,1,0.507271,0.439693,[71 23] ; [80 32],[68.90291262 25.09708738] ; [82.09708738 29.90291262],0
d2,1,0.509663,0.434759,[34 59] ; [46 66],[36.29268293 56.70731707] ; [43.70731707 68.29268293],0
p8,1,0.532777,0.389093,[35 59] ; [35 71],[32.9 61.1] ; [37.1 68.9],0
s5,1,0.652987,0.202155,[34 60] ; [42 65],[35.54228856 58.45771144] ; [40.45771144 66.54228856],0
b5,1,0.653518,0.201493,[61 33] ; [76 36],[62.51456311 31.48543689] ; [74.48543689 37.51456311],0
u4,1,0.666621,0.18558,[ 1 93] ; [  2 110],[ 1.36893204 92.63106796] ; [  1.63106796 110.36893204],0
u2,1,0.686229,0.163199,[16 13] ; [16 16],[15.21311475 13.78688525] ; [16.78688525 15.21311475],0
p1,1,0.726741,0.122125,[ 4 89] ; [  6 106],[ 4.53658537 88.46341463] ; [  5.46341463 106.53658537],0
n4,1,0.752333,0.099581,[65 29] ; [79 32],[66.02926829 27.97073171] ; [77.97073171 33.02926829],0
n5,1,0.77436,0.082184,[65 29] ; [74 36],[64.04901961 29.95098039] ; [74.95098039 35.04901961],0
v4,1,0.798631,0.065086,[89  5] ; [105   5],[89.39215686  4.60784314] ; [104.60784314   5.39215686],0
r2,1,0.804019,0.061578,[88  6] ; [102   6],[88.41584158  5.58415842] ; [101.58415842   6.41584158],0
n3,1,0.821297,0.05102,[22 10] ; [20  8],[22.4  9.6] ; [19.6  8.4],0
b1,1,0.821361,0.050983,[35 59] ; [40 72],[34.22330097 59.77669903] ; [40.77669903 71.22330097],0
u3,1,0.826721,0.047921,[17 12] ; [19 15],[16.57142857 12.42857143] ; [19.42857143 14.57142857],0
a2,1,0.874641,0.02489,[21 73] ; [24 88],[20.53398058 73.46601942] ; [24.46601942 87.53398058],0
u1,1,0.877832,0.023629,[15 79] ; [17 95],[14.60194175 79.39805825] ; [17.39805825 94.60194175],0
a4,1,0.889567,0.01928,[34 59] ; [42 70],[34.47804878 58.52195122] ; [41.52195122 70.47804878],0
a3,1,0.95319,0.003446,[65 28] ; [78 33],[65.19117647 27.80882353] ; [77.80882353 33.19117647],0
p12,1,0.982093,0.000504,[ 6 88] ; [  7 104],[ 5.96097561 88.03902439] ; [  7.03902439 103.96097561],0
