Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,62.92033,[ 41 195] ; [92 75],[ 77.88585608 158.11414392] ; [ 55.11414392 111.88585608],1
p11,1,0.091875,2.841202,[152  86] ; [120  47],[159.84197531  78.15802469] ; [112.15802469  54.84197531],0
a7,1,0.097106,2.75244,[148  88] ; [118  49],[155.77171216  80.22828784] ; [110.22828784  56.77171216],0
u3,1,0.116973,2.457388,[39 41] ; [32 19],[43.35877863 36.64122137] ; [27.64122137 23.35877863],0
b5,1,0.151051,2.061607,[140  98] ; [110  57],[146.91358025  91.08641975] ; [103.08641975  63.91358025],0
a6,1,0.183731,1.767185,[151  86] ; [117  50],[157.21782178  79.78217822] ; [110.78217822  56.21782178],0
v2,1,0.198246,1.655248,[105 118] ; [86 74],[111.20887728 111.79112272] ; [79.79112272 80.20887728],0
n5,1,0.230919,1.435194,[156  78] ; [120  46],[161.46  72.54] ; [114.54  51.46],0
n3,1,0.275564,1.188841,[55 28] ; [34 11],[57.7109375 25.2890625] ; [31.2890625 13.7109375],0
u4,1,0.388404,0.743933,[  3 235] ; [  4 163],[  4.11358025 233.88641975] ; [  2.88641975 164.11358025],0
s1,1,0.416623,0.659822,[  9 226] ; [  9 153],[ 10.65491184 224.34508816] ; [  7.34508816 154.65491184],0
r1,1,0.485347,0.486824,[167  69] ; [122  43],[170.08478803  65.91521197] ; [118.91521197  46.08478803],0
v3,1,0.52773,0.39876,[ 73 154] ; [ 55 101],[ 75.86422977 151.13577023] ; [ 52.13577023 103.86422977],0
a8,1,0.54025,0.375076,[ 29 197] ; [ 22 124],[ 30.98387097 195.01612903] ; [ 20.01612903 125.98387097],0
a3,1,0.685682,0.1638,[158  78] ; [115  52],[159.87096774  76.12903226] ; [113.12903226  53.87096774],0
p1,1,0.686681,0.162702,[ 12 225] ; [ 10 157],[ 12.90594059 224.09405941] ; [  9.09405941 157.90594059],0
b1,1,0.721482,0.127077,[104 134] ; [70 97],[102.25185185 135.74814815] ; [71.74814815 95.25185185],0
p12,1,0.732917,0.11645,[ 11 226] ; [  9 158],[ 11.73267327 225.26732673] ; [  8.26732673 158.73267327],0
r2,1,0.744089,0.106565,[206  26] ; [150  17],[206.99749373  25.00250627] ; [149.00250627  17.99749373],0
d4,1,0.802247,0.06272,[184  51] ; [129  38],[182.97263682  52.02736318] ; [130.02736318  36.97263682],0
u2,1,0.838238,0.041676,[43 34] ; [27 23],[42.44094488 34.55905512] ; [27.55905512 22.44094488],0
n2,1,0.860479,0.030893,[58 28] ; [29 15],[57.55384615 28.44615385] ; [29.44615385 14.55384615],0
n1,1,0.912605,0.012046,[32 53] ; [17 27],[32.28682171 52.71317829] ; [16.71317829 27.28682171],0
b2,1,0.991876,0.000104,[56 83] ; [46 68],[56.03952569 82.96047431] ; [45.96047431 68.03952569],0
b3,1,0.991876,0.000104,[56 83] ; [46 68],[56.03952569 82.96047431] ; [45.96047431 68.03952569],0
