Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,8e-06,20.008993,[76 44] ; [16 42],[62.02247191 57.97752809] ; [29.97752809 28.02247191],1
a8,1,0.771382,0.08443,[17 91] ; [ 8 49],[16.36363636 91.63636364] ; [ 8.63636364 48.36363636],0
r2,1,0.793072,0.068814,[114   5] ; [57  2],[114.32022472   4.67977528] ; [56.67977528  2.32022472],0
n2,1,0.812524,0.05625,[18  2] ; [14  2],[17.77777778  2.22222222] ; [14.22222222  1.77777778],0
b2,1,0.837168,0.042237,[35 38] ; [19 19],[35.51351351 37.48648649] ; [18.48648649 19.51351351],0
b3,1,0.837168,0.042237,[35 38] ; [19 19],[35.51351351 37.48648649] ; [18.48648649 19.51351351],0
p2,1,0.874402,0.024986,[103  15] ; [51  8],[102.66666667  15.33333333] ; [51.33333333  7.66666667],0
b5,1,0.925781,0.008678,[68 52] ; [33 26],[67.70949721 52.29050279] ; [33.29050279 25.70949721],0
u2,1,0.948139,0.004231,[11  9] ; [7 6],[10.90909091  9.09090909] ; [7.09090909 5.90909091],0
a2,1,0.960987,0.002393,[35 85] ; [17 42],[34.8603352 85.1396648] ; [17.1396648 41.8603352],0
a1,1,0.977331,0.000807,[  8 112] ; [ 4 55],[  8.04469274 111.95530726] ; [ 3.95530726 55.04469274],0
v4,1,1.0,0.0,[116   2] ; [58  1],[116.   2.] ; [58.  1.],0
