Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.00099,10.845535,[18 16] ; [ 8 37],[11.18987342 22.81012658] ; [14.81012658 30.18987342],1
b5,1,0.189948,1.718021,[22 12] ; [23 23],[19.125 14.875] ; [25.875 20.125],0
n1,1,0.190732,1.711957,[ 3 11] ; [ 9 12],[4.8 9.2] ; [ 7.2 13.8],0
n2,1,0.190732,1.711957,[11  3] ; [12  9],[9.2 4.8] ; [13.8  7.2],0
u1,1,0.231402,1.432225,[ 6 28] ; [ 4 42],[ 4.25 29.75] ; [ 5.75 40.25],0
s5,1,0.292742,1.106968,[ 7 24] ; [ 6 39],[ 5.30263158 25.69736842] ; [ 7.69736842 37.30263158],0
u3,1,0.29627,1.090909,[5 6] ; [ 6 16],[3.66666667 7.33333333] ; [ 7.33333333 14.66666667],0
p3,1,0.328125,0.956283,[15 19] ; [15 30],[12.91139241 21.08860759] ; [17.08860759 27.91139241],0
n3,1,0.331974,0.941183,[9 4] ; [11 10],[7.64705882 5.35294118] ; [12.35294118  8.64705882],0
n4,1,0.367627,0.811669,[24 10] ; [28 18],[22.1 11.9] ; [29.9 16.1],0
p12,1,0.399379,0.710194,[ 2 32] ; [ 1 44],[ 1.29113924 32.70886076] ; [ 1.70886076 43.29113924],0
p7,1,0.404042,0.696265,[13 20] ; [13 30],[11.28947368 21.71052632] ; [14.71052632 28.28947368],0
u2,1,0.424149,0.63879,[4 6] ; [ 6 17],[3.03030303 6.96969697] ; [ 6.96969697 16.03030303],0
b1,1,0.439619,0.597277,[17 17] ; [19 27],[15.3 18.7] ; [20.7 25.3],0
a5,1,0.507083,0.440081,[21 13] ; [25 21],[19.55 14.45] ; [26.45 19.55],0
p10,1,0.515416,0.423057,[18 14] ; [28 16],[19.36842105 12.63157895] ; [26.63157895 17.36842105],0
a6,1,0.519074,0.415733,[18 16] ; [21 25],[16.575 17.425] ; [22.425 23.575],0
p9,1,0.559871,0.339928,[19 13] ; [29 15],[20.21052632 11.78947368] ; [27.78947368 16.21052632],0
s4,1,0.571759,0.319748,[ 5 29] ; [ 9 37],[ 5.95 28.05] ; [ 8.05 37.95],0
p2,1,0.625606,0.238067,[23 11] ; [32 12],[23.97435897 10.02564103] ; [31.02564103 12.97435897],0
r2,1,0.641925,0.216234,[18 12] ; [24 20],[17.02702703 12.97297297] ; [24.97297297 19.02702703],0
p4,1,0.659458,0.194183,[16 17] ; [20 26],[15.03797468 17.96202532] ; [20.96202532 25.03797468],0
p5,1,0.699523,0.148969,[ 4 30] ; [ 4 40],[ 3.48717949 30.51282051] ; [ 4.51282051 39.48717949],0
b2,1,0.720405,0.128105,[ 7 14] ; [ 8 20],[ 6.42857143 14.57142857] ; [ 8.57142857 19.42857143],0
b3,1,0.720405,0.128105,[ 7 14] ; [ 8 20],[ 6.42857143 14.57142857] ; [ 8.57142857 19.42857143],0
p1,1,0.738603,0.111359,[ 3 31] ; [ 5 40],[ 3.44303797 30.55696203] ; [ 4.55696203 40.44303797],0
v4,1,0.823465,0.04977,[22 10] ; [32 13],[22.44155844  9.55844156] ; [31.55844156 13.44155844],0
a8,1,0.825072,0.048853,[ 1 27] ; [ 2 41],[ 1.18309859 26.81690141] ; [ 1.81690141 41.18309859],0
s3,1,0.846012,0.037717,[11 20] ; [15 30],[10.60526316 20.39473684] ; [15.39473684 29.60526316],0
p8,1,0.878475,0.023379,[12 22] ; [17 29],[12.325 21.675] ; [16.675 29.325],0
n5,1,0.959603,0.002566,[24 10] ; [32 13],[24.10126582  9.89873418] ; [31.89873418 13.10126582],0
s7,1,0.989412,0.000176,[11 18] ; [17 28],[10.97297297 18.02702703] ; [17.02702703 27.97297297],0
